sub block trial ctime x1 y1 err1 rt1 x2 y2 err2 rt2 x3 y3 err3 rt3 x4 y4 err4 rt4
13 4 2 0.533333 -22 -56 -34 0.932829 61 49 -12 0.499806 42 58 16 0.816349 1 27 26 1.182856
13 4 3 0.733333 60 -38 -98 0.582947 -32 38 70 0.916297 41 -49 -90 1.066238 -39 25 64 0.683032
13 4 4 0.733333 -53 -43 10 1.316047 22 55 33 0.999601 -18 -45 -27 0.833003 -48 -43 5 1.099565
13 4 5 0.533333 -70 -51 19 0.766229 5 -2 -7 0.7997 25 36 11 0.733031 -50 -38 12 0.833012
13 4 6 0.733333 7 -60 -67 0.766229 -59 14 73 1.549391 51 46 -5 0.833001 49 38 -11 0.84966
13 4 7 0.283333 40 -44 -84 1.515932 -45 49 94 0.649752 55 -58 -113 1.032922 3 -5 -8 1.282825
13 4 8 0.716667 30 45 15 0.61629 59 44 -15 1.332809 -44 -41 3 1.882579 15 38 23 0.583108
13 4 9 0.7 -26 -37 -11 0.966145 -17 -41 -24 0.716425 -49 -40 9 1.282817 61 40 -21 0.799702
13 4 10 0.866667 7 31 24 0.882869 49 31 -18 0.483143 -50 -31 19 0.583098 -25 -31 -6 0.649705
13 4 11 0.033333 -58 -26 32 1.032778 3 -39 -42 0.733038 1 41 40 0.649742 13 -3 -16 0.58309
13 4 12 0.283333 -49 2 51 1.615889 7 -40 -47 0.649726 -59 -37 22 0.699703 19 -43 -62 0.916311
13 4 13 0.433333 -30 -2 28 0.849514 -3 45 48 0.783022 56 -23 -79 0.799684 -52 -44 8 0.916299
13 4 14 0.45 58 38 -20 0.716256 -33 -33 0 1.01628 10 8 -2 0.949628 -42 -43 -1 0.849678
13 4 15 0.316667 27 -28 -55 1.249387 15 39 24 0.549769 10 41 31 0.683059 27 22 -5 2.132472
13 4 16 0.316667 12 11 -1 1.116085 62 42 -20 0.449831 -11 21 32 0.949623 -65 -23 42 0.449816
13 4 17 0.833333 -9 8 17 1.765828 41 14 -27 0.733032 47 38 -9 0.749702 50 40 -10 0.699727
13 4 18 0.45 28 35 7 0.799571 70 49 -21 0.949605 37 40 3 0.966278 -51 -48 3 0.716377
13 4 19 0.7 -54 -34 20 1.59923 61 59 -2 0.749669 -68 -32 36 0.833032 -21 -41 -20 0.716385
13 4 20 0.7 -64 -30 34 1.099469 31 50 19 0.716406 -14 -34 -20 1.2495 25 42 17 0.816336
13 4 21 0.266667 -38 -38 0 0.96615 13 3 -10 1.432773 -21 -22 -1 0.849658 38 37 -1 0.633089
13 4 22 0.433333 40 37 -3 1.499249 37 50 13 1.116219 -1 -9 -8 0.53312 26 -7 -33 1.116243
13 4 23 0.4 -29 -43 -14 0.816208 17 -14 -31 0.88298 22 43 21 1.016279 70 59 -11 0.783019
13 4 24 0.966667 64 -33 -97 1.532611 -29 46 75 0.94963 60 -44 -104 0.616421 -30 48 78 0.666401
13 4 25 0.3 27 49 22 0.582972 38 58 20 0.5998 32 50 18 0.766362 60 46 -14 0.599757
13 4 26 0.55 -2 -33 -31 1.1494 -50 -42 8 1.182866 -21 -28 -7 0.716378 -23 -36 -13 0.699717
13 4 27 0.35 25 51 26 1.099435 15 54 39 0.683048 65 38 -27 0.749718 59 43 -16 0.882974
13 4 28 0.733333 2 -1 -3 0.949482 12 -20 -32 1.382754 -1 -1 0 0.882961 -40 -3 37 0.73304
13 4 29 0.866667 -26 -41 -15 1.099436 -10 -53 -43 0.882979 -45 -52 -7 0.74969 -56 -38 18 0.783017
13 4 30 0.033333 -44 -40 4 0.81621 -60 37 97 0.466481 41 -64 -105 0.54978 -36 58 94 0.93295
13 5 1 0.633333 -12 -56 -44 0.616278 -34 -37 -3 0.94962 -62 -34 28 0.866318 -21 -28 -7 1.19952
13 5 2 0.783333 65 38 -27 1.216066 -63 -42 21 0.633078 -61 56 117 0.53312 44 -34 -78 0.499783
13 5 3 0.65 33 -37 -70 0.46635 -63 46 109 0.499804 70 -39 -109 0.633025 -35 -42 -7 0.716374
13 5 4 0.95 16 52 36 0.799536 36 52 16 1.299499 -50 -48 2 0.666404 -49 -51 -2 0.899638
13 5 5 0.55 21 39 18 1.565906 3 37 34 1.849256 14 -13 -27 0.816365 -66 -16 50 0.699718
13 5 6 0.55 -47 -43 4 0.882875 44 41 -3 0.766323 -47 -49 -2 0.949569 1 -29 -30 0.832997
13 5 7 0.216667 -7 -20 -13 0.916169 -12 -25 -13 0.649739 -52 21 73 1.332799 -46 -20 26 0.79966
13 5 8 0.3 -36 -44 -8 1.349334 -47 -20 27 0.649741 1 -34 -35 0.733041 21 25 4 0.53312
13 5 9 0.183333 -69 -33 36 1.349331 -26 -27 -1 0.633082 -47 -33 14 0.932946 11 44 33 0.783024
13 5 10 0.016667 -70 -41 29 0.93291 9 7 -2 0.749699 -61 -46 15 1.016259 67 -36 -103 0.649734
13 5 11 0.533333 -54 -42 12 0.816202 -23 -29 -6 0.683062 13 41 28 0.916294 61 37 -24 0.799697
13 5 12 0.25 -11 -2 9 1.399304 -28 -31 -3 0.733041 -68 -41 27 0.849662 -14 47 61 0.716379
13 5 13 0.766667 -49 -36 13 0.66627 16 36 20 0.89964 31 44 13 0.766362 8 1 -7 0.733043
13 5 14 0.883333 8 37 29 0.699583 -29 -38 -9 0.799687 40 49 9 0.71638 -35 32 67 0.766358
13 5 15 0.216667 21 38 17 1.01613 50 28 -22 0.916302 -66 -26 40 0.882976 -55 -38 17 0.799678
13 5 16 0.45 57 40 -17 0.732946 53 31 -22 0.799718 18 47 29 0.716401 -67 -52 15 0.733038
13 5 17 1 -54 -27 27 1.54924 -17 -35 -18 0.766335 -35 -59 -24 0.866332 -4 -40 -36 0.78301
13 5 18 0.866667 51 23 -28 0.599614 -19 38 57 1.032902 -5 -15 -10 0.74972 -19 -43 -24 1.132931
13 5 19 0.933333 -48 46 94 0.68294 45 -32 -77 0.849649 -43 43 86 0.583095 12 43 31 1.049576
13 5 20 0.15 42 39 -3 0.916198 37 37 0 0.533128 15 54 39 0.56644 61 47 -14 0.683059
13 5 21 0.316667 9 31 22 0.866177 -15 26 41 0.699724 -46 -33 13 0.599763 21 25 4 0.433157
13 5 22 0.066667 -50 -41 9 1.116086 37 31 -6 0.4165 15 49 34 0.566441 -54 -27 27 0.483151
13 5 23 0.75 -68 -47 21 0.966144 3 12 9 0.683037 5 -1 -6 0.649747 -20 -39 -19 0.766363
13 5 24 0.366667 -64 -35 29 1.032787 -31 -44 -13 0.799681 58 38 -20 0.649717 26 49 23 0.749711
13 5 25 0.733333 -16 -46 -30 0.882845 65 56 -9 0.549752 -3 -2 1 0.982962 41 38 -3 0.716367
13 5 26 0.566667 -68 -33 35 0.84952 -32 -30 2 0.882984 23 65 42 0.549809 68 77 9 0.69972
13 5 27 0.933333 -44 -43 1 0.616287 2 -32 -34 1.149539 -4 33 37 2.299086 9 53 44 0.799659
13 5 28 0.016667 -50 -32 18 1.532586 15 23 8 0.882987 28 39 11 0.68307 12 -34 -46 0.533123
13 5 29 0.533333 37 49 12 0.782883 30 45 15 0.849653 -13 49 62 1.582681 44 47 3 0.999591
13 5 30 0.966667 54 40 -14 0.832855 42 44 2 0.749702 13 54 41 0.999605 60 53 -7 0.84966
13 6 1 0.266667 63 52 -11 0.732894 69 44 -25 0.549793 -40 -45 -5 1.332816 15 51 36 0.583099
13 6 2 0.633333 36 45 9 0.632948 62 38 -24 0.46647 -34 -37 -3 0.799661 46 67 21 0.566468
13 6 3 0.316667 53 46 -7 0.716253 16 31 15 0.433158 -17 -50 -33 0.56644 -39 -48 -9 1.16621
13 6 4 0.266667 46 57 11 0.699578 55 30 -25 0.466514 -12 -33 -21 1.249497 45 54 9 0.4998
13 6 5 0.25 -19 56 75 0.616307 33 36 3 0.749701 -19 -38 -19 0.816338 13 -50 -63 0.966272
13 6 6 0.333333 -13 -46 -33 1.282689 26 37 11 0.999573 57 34 -23 0.882981 -31 -16 15 0.716381
13 6 7 0.866667 -60 -39 21 0.83285 -33 -44 -11 0.533108 32 48 16 0.649739 55 50 -5 0.86632
13 6 8 0.933333 45 51 6 0.68292 17 38 21 0.549778 -8 -35 -27 0.833 64 41 -23 0.64972
13 6 9 0.15 43 -46 -89 0.849562 -41 36 77 0.733037 -7 46 53 0.816323 42 58 16 0.583121
13 6 10 0.5 55 39 -16 0.832831 67 49 -18 1.06624 52 45 -7 1.53267 28 50 22 0.999616
13 6 11 0.133333 44 33 -11 1.049432 -31 51 82 0.932954 -10 -40 -30 0.78304 61 55 -6 0.699746
13 6 12 0.783333 -61 45 106 0.732901 56 -32 -88 0.716382 -30 -46 -16 0.766362 5 32 27 0.483139
13 6 13 0.6 26 49 23 0.999466 -6 25 31 0.9163 -22 -40 -18 0.76636 16 11 -5 1.032921
13 6 14 1 39 44 5 0.716232 -47 -36 11 0.716381 -50 -25 25 0.866318 -22 -25 -3 0.866302
13 6 15 0.133333 49 41 -8 1.299341 55 29 -26 0.633061 -50 -49 1 0.999584 -48 40 88 0.416489
13 6 16 0.066667 65 51 -14 0.982817 0 -39 -39 0.749698 -54 15 69 0.966315 -46 -57 -11 0.81636
13 6 17 0.55 57 45 -12 0.616305 -10 3 13 0.766369 -51 -31 20 0.749697 43 46 3 1.116229
13 6 18 0.633333 -12 -50 -38 0.86618 21 51 30 0.666404 -16 -18 -2 1.149536 37 46 9 0.466479
13 6 19 0.166667 -4 7 11 1.515927 24 44 20 0.599761 -40 -27 13 0.949621 -22 -27 -5 0.566444
13 6 20 0.566667 -21 64 85 0.649582 38 -45 -83 1.249496 -60 -30 30 1.049586 -30 -49 -19 0.832999
13 6 21 0.466667 -17 20 37 1.449312 -5 34 39 1.082892 53 -35 -88 0.783011 -18 -45 -27 0.849662
13 6 22 0.433333 36 40 4 0.866189 49 35 -14 0.799672 4 8 4 0.59976 -16 -32 -16 1.34946
13 6 23 0.4 -48 -40 8 0.832913 -54 -52 2 1.049582 -22 -34 -12 1.032908 -48 -38 10 0.733041
13 6 24 0.05 -21 -45 -24 1.565953 -11 -35 -24 0.799679 61 46 -15 0.566426 23 -34 -57 0.749693
13 6 25 0.7 -10 -35 -25 0.782888 15 58 43 0.649754 -40 -28 12 0.899642 63 54 -9 0.766361
13 6 26 0.516667 -25 -34 -9 0.716245 -50 15 65 0.649741 11 -38 -49 0.699703 -40 -49 -9 0.933006
13 6 27 1 4 3 -1 0.699576 -39 -53 -14 1.132858 -31 -51 -20 1.066259 -52 -38 14 0.916282
13 6 28 0.533333 16 -40 -56 1.199395 -69 8 77 0.549779 -10 -8 2 0.9996 -17 0 17 0.899623
13 6 29 0.816667 -61 -12 49 1.58256 20 -34 -54 1.632677 -52 51 103 1.032921 64 44 -20 0.599746
13 6 30 0.25 42 -45 -87 1.8991 -18 46 64 0.666402 11 0 -11 0.549781 17 60 43 0.616435
14 1 1 0.316667 62 36 -26 2.515526 4 2 -2 1.032886 54 -100 -154 0.716366 57 -174 129 1.132885
14 1 2 0.983333 -70 -90 -20 1.549277 24 41 17 0.966274 -7 -100 -93 1.032933 8 97 89 0.733046
14 1 3 0.25 5 3 -2 1.565935 -59 -113 -54 1.68266 38 71 33 1.266158 -18 23 41 0.832999
14 1 4 0.516667 17 47 30 1.016121 52 53 1 0.833 -40 48 88 0.9163 36 40 4 0.866318
14 1 5 0.95 51 90 39 1.01613 -15 122 137 0.932953 -20 -175 -155 1.566052 69 82 13 1.366122
14 1 6 0.8 -23 -47 -24 0.932807 -35 -177 -142 0.8496 -45 51 96 1.066239 37 44 7 0.5831
14 1 7 0.333333 -43 46 89 2.049082 70 -40 -110 3.165393 -42 122 164 1.032919 5 -43 -48 0.749687
14 1 8 0.583333 -27 -30 -3 0.982809 9 79 70 1.316136 -35 -65 -30 0.832999 51 49 -2 0.833
14 1 9 0.683333 -4 -45 -41 1.16607 -25 -47 -22 5.064632 1 -89 -90 0.799723 -47 -15 32 0.899638
14 1 10 0.8 -68 -37 31 1.682524 -33 -41 -8 0.76636 -34 -72 -38 1.166188 -23 -44 -21 0.616459
14 1 11 0.716667 -3 52 55 1.782483 -8 129 137 1.299476 68 -39 -107 0.683068 39 -82 -121 0.816337
14 1 12 0.483333 55 39 -16 1.399322 6 -24 -30 0.816327 41 52 11 1.066237 53 18 -35 0.699716
14 1 13 0.866667 46 28 -18 0.899516 -8 -9 -1 0.66641 27 -47 -74 1.44944 46 69 23 0.783022
14 1 14 0.5 7 30 23 1.582563 24 -69 -93 0.882978 27 57 30 0.816338 58 -87 -145 0.783015
14 1 15 0.533333 5 16 11 0.682954 39 67 28 1.099561 -62 -34 28 0.949616 -11 15 26 0.583108
14 1 16 0.416667 -61 -51 10 1.316013 -61 -114 -53 0.866354 42 50 8 0.749699 3 14 11 0.633049
14 1 17 0.116667 57 47 -10 2.115685 -39 -46 -7 1.232816 -36 12 48 0.783007 29 -25 -54 1.14956
14 1 18 0.616667 -54 -129 -75 0.716248 -62 -5 57 0.832999 -3 -100 -97 1.149526 26 -28 -54 0.932966
14 1 19 0.533333 24 5 -19 0.582992 -6 -68 -62 0.816351 69 71 2 0.733041 -36 -92 -56 0.583097
14 1 20 0.683333 -29 -53 -24 0.64962 -47 -48 -1 0.882982 58 78 20 1.116204 -53 -51 2 1.082897
14 1 21 0.7 -47 -32 15 1.049434 -61 -25 36 0.883 -24 32 56 1.016263 -2 25 27 1.066238
14 1 22 0.483333 8 -7 -15 0.949496 -17 -25 -8 0.63308 -61 -90 -29 0.96628 -12 -13 -1 0.53312
14 1 23 0.466667 -23 -19 4 1.38264 -30 -49 -19 1.032902 -6 -97 -91 0.94961 -21 49 70 0.832979
14 1 24 0.75 -41 -90 -49 0.582969 21 -20 -41 0.949636 -42 -28 14 1.182889 -66 -91 -25 0.699721
14 1 25 0.416667 -22 -55 -33 1.33267 55 5 -50 1.166204 -25 -96 -71 1.815939 5 3 -2 0.566426
14 1 26 0.383333 9 -52 -61 0.799549 -50 -18 32 0.866312 -19 -126 -107 1.44942 -26 23 49 0.94962
14 1 27 0.083333 39 43 4 0.766211 57 -24 -81 1.216171 5 49 44 0.783022 5 -98 -103 0.649736
14 1 28 0.15 -39 -51 -12 0.816231 26 -78 -104 1.016264 33 -18 -51 0.583097 39 -28 -67 0.633077
14 1 29 0.183333 -48 -39 9 0.966151 45 -23 -68 0.966277 -3 40 43 0.982939 33 34 1 0.833044
14 1 30 0.816667 -3 -37 -34 0.749566 18 -79 -97 1.299488 -47 -76 -29 0.783018 -53 53 106 0.616411
14 2 1 0.166667 3 41 38 1.499258 -64 -81 -17 1.199534 37 23 -14 1.166201 -65 -100 -35 0.899638
14 2 2 0.933333 9 -44 -53 0.632956 -65 -115 -50 0.61642 -62 -9 53 0.766347 6 13 7 0.516455
14 2 3 0.533333 52 21 -31 0.666259 13 0 -13 0.832979 0 -30 -30 0.749707 -25 41 66 0.599758
14 2 4 0.2 32 28 -4 1.799171 5 -56 -61 1.382747 -68 41 109 0.882967 40 -113 -153 0.749721
14 2 5 0.266667 56 41 -15 1.499302 9 -34 -43 0.816336 -70 -64 6 0.982942 12 54 42 0.932958
14 2 6 0.516667 -34 -61 -27 0.566306 38 -118 -156 0.93296 -20 21 41 0.633077 -4 33 37 0.633077
14 2 7 0.466667 56 92 36 0.549718 -14 48 62 1.099555 40 -44 -84 1.032921 -30 12 42 0.599741
14 2 8 0.183333 23 26 3 0.732903 -54 -79 -25 0.932961 -60 -14 46 0.766304 -66 -30 36 0.433118
14 2 9 0.933333 -22 -37 -15 0.532987 -5 -91 -86 0.932958 -69 -38 31 0.666399 -37 -5 32 0.549767
14 2 10 0.916667 -30 -16 14 0.882855 -54 -22 32 1.016258 -40 -27 13 0.882974 -16 -30 -14 0.699719
14 2 11 0.1 63 72 9 1.515929 -5 -3 2 0.799681 31 68 37 0.799676 42 -68 -110 0.549774
14 2 12 0.35 43 78 35 0.999458 58 76 18 0.666413 69 51 -18 0.899639 35 44 9 0.966279
14 2 13 0.416667 8 29 21 0.9328 57 92 35 1.099576 0 69 69 0.733078 24 87 63 0.899634
14 2 14 0.583333 -49 -90 -41 0.583011 62 -31 -93 0.783023 68 62 -6 0.666397 36 5 -31 0.699719
14 2 15 0.383333 7 1 -6 0.78289 69 86 17 0.766325 14 -9 -23 0.733064 -17 -1 16 0.749693
14 2 16 0.616667 -64 -49 15 0.532978 -19 -53 -34 0.733018 66 -64 -130 1.299479 -10 16 26 0.683062
14 2 17 0.716667 1 12 11 0.466376 35 11 -24 0.649742 -51 -42 9 1.232828 -43 -11 32 1.016251
14 2 18 0.316667 -48 -43 5 0.916201 -40 -2 38 0.799678 -42 -51 -9 0.999589 -4 -27 -23 1.01626
14 2 19 0.783333 25 -1 -26 0.499645 43 36 -7 0.616435 9 2 -7 0.766394 1 18 17 0.716404
14 2 20 0.683333 -7 -4 3 0.466347 -46 -39 7 0.966297 -40 8 48 0.766362 6 5 -1 0.599783
14 2 21 0.816667 42 5 -37 0.549673 -11 -4 7 0.616422 34 34 0 0.783019 -53 -64 -11 0.783
14 2 22 0.05 34 32 -2 1.199413 -13 28 41 0.716358 -35 -8 27 0.549756 52 -18 -70 0.583097
14 2 23 0.666667 15 -6 -21 0.816231 -36 -14 22 0.716377 55 35 -20 0.683059 45 -3 -48 0.59976
14 2 24 0.233333 19 -3 -22 1.032812 -32 -2 30 0.466489 7 19 12 0.433158 64 68 4 0.649717
14 2 25 0.566667 13 0 -13 0.433054 -4 8 12 0.499802 47 39 -8 0.633078 40 41 1 0.61642
14 2 26 1 11 5 -6 0.549652 -3 -3 0 0.48312 -52 -64 -12 0.866342 57 71 14 0.549783
14 2 27 0.866667 -20 -17 3 0.449715 68 78 10 0.69972 30 76 46 0.583107 68 78 10 0.633081
14 2 28 0.1 41 50 9 1.132737 -21 -6 15 0.533121 -12 -71 -59 0.749687 -49 63 112 0.533119
14 2 29 0.383333 64 82 18 0.699621 -20 -34 -14 0.882978 66 80 14 0.866317 -28 -36 -8 0.516448
14 2 30 0.616667 -17 -28 -11 0.566334 48 67 19 0.649738 -34 -32 2 0.649741 53 79 26 0.633079
14 3 1 0.45 67 6 -61 7.563497 54 -41 -95 0.99961 22 62 40 0.433162 -61 -106 -45 0.499813
14 3 2 0.033333 7 16 9 0.766253 57 10 -47 0.849661 -13 80 93 0.516435 41 37 -4 0.499796
14 3 3 0.666667 3 -5 -8 0.63297 13 51 38 0.783017 -5 -21 -16 0.499819 20 35 15 0.466475
14 3 4 0.616667 -67 -32 35 0.516337 49 58 9 0.499787 -32 -50 -18 0.949626 14 47 33 0.766361
14 3 5 0.2 64 47 -17 0.61629 28 82 54 0.54978 18 9 -9 0.7497 -5 18 23 0.566395
14 3 6 0.216667 -12 -2 10 1.149407 42 7 -35 0.699718 2 15 13 0.616419 24 48 24 0.433146
14 3 7 0.6 -30 -14 16 0.649627 23 -6 -29 0.616416 38 34 -4 0.616417 30 -25 -55 0.566441
14 3 8 0.45 21 -1 -22 0.649635 -25 30 55 0.499817 51 49 -2 0.666426 52 45 -7 0.516461
14 3 9 0.7 -7 24 31 0.532995 53 29 -24 0.58308 33 15 -18 0.666423 41 51 10 0.51646
14 3 10 1 -32 -37 -5 0.49967 52 59 7 0.64974 -39 -12 27 0.932978 14 47 33 0.849665
14 3 11 0.5 -57 -45 12 0.632968 -17 -3 14 0.549766 2 17 15 0.783032 0 -1 -1 0.483139
14 3 12 0.616667 50 8 -42 1.016152 65 90 25 0.816337 -66 -75 -9 1.049579 -20 -2 18 0.583116
14 3 13 0.333333 -42 -61 -19 0.732949 6 8 2 1.049572 -2 -89 -87 1.666 -48 14 62 0.599778
14 3 14 0.683333 -60 2 62 0.732918 55 -1 -56 0.649737 49 90 41 0.466451 53 85 32 0.733042
14 3 15 0.333333 11 -30 -41 0.732913 -36 -96 -60 0.533125 11 1 -10 0.433157 61 87 26 0.649716
14 3 16 0.4 68 81 13 0.566334 20 -3 -23 0.399835 -17 95 112 0.499798 -9 39 48 0.483135
14 3 17 0.45 -68 -95 -27 1.699174 19 -7 -26 0.716372 68 87 19 0.63307 67 -38 -105 0.449818
14 3 18 0.7 -24 -19 5 0.466344 17 10 -7 0.666397 -32 -30 2 0.683056 -32 1 33 0.483143
14 3 19 0.633333 -3 -3 0 1.449284 42 -17 -59 0.999636 -28 27 55 0.616424 16 -13 -29 0.633077
14 3 20 0.5 55 -2 -57 0.71625 12 74 62 0.516457 -21 -25 -4 0.583103 35 11 -24 0.816333
14 3 21 0.466667 -29 -23 6 0.499666 16 19 3 0.533119 -14 -25 -11 0.59976 -49 65 114 0.483141
14 3 22 0.233333 -46 -35 11 0.932829 -6 -57 -51 0.616428 -10 62 72 0.499799 -5 49 54 0.449829
14 3 23 0.433333 25 1 -24 0.999468 54 55 1 1.099547 15 -9 -24 1.166208 -58 -75 -17 0.832995
14 3 24 0.816667 -62 -17 45 1.266022 -24 -23 1 0.816327 40 -79 -119 0.566421 -57 -4 53 0.483098
14 3 25 0.733333 22 3 -19 0.449691 -43 -50 -7 0.932951 16 44 28 0.533127 -28 -103 -75 0.599762
14 3 26 0.166667 -23 16 39 0.599621 13 -5 -18 0.583099 -69 -59 10 0.882986 -31 6 37 0.466454
14 3 27 0.916667 -23 0 23 1.032808 39 19 -20 0.483141 57 -57 -114 0.599762 15 -176 169 0.483152
14 3 28 0.883333 -42 60 102 1.116092 37 17 -20 0.583075 -31 -94 -63 0.866339 57 -19 -76 0.499786
14 3 29 0.783333 -24 54 78 1.049474 57 7 -50 1.382784 -9 -13 -4 0.566442 12 -138 -150 0.44982
14 3 30 0.833333 -26 -2 24 1.632543 -57 -38 19 1.549384 30 76 46 0.533132 -48 -77 -29 0.516461
14 4 1 0.05 26 10 -16 3.26525 55 36 -19 0.64974 40 38 -2 0.549776 -8 31 39 0.449828
14 4 2 0.333333 -64 -44 20 0.449702 47 39 -8 0.61642 -26 -86 -60 0.56644 28 86 58 0.566446
14 4 3 0.8 -62 -40 22 0.799543 -12 15 27 0.599773 0 15 15 0.949614 -17 -4 13 0.466478
14 4 4 0.083333 -62 -66 -4 0.699591 5 -60 -65 0.433158 -25 47 72 0.566459 -22 -82 -60 0.3332
14 4 5 0.15 69 75 6 0.599661 37 58 21 0.699711 -1 52 53 0.449837 -24 -86 -62 0.599757
14 4 6 0.25 -70 -60 10 0.68293 0 6 6 0.549775 -2 -96 -94 0.466459 24 163 139 0.366527
14 4 7 0.983333 -26 59 85 0.932831 66 43 -23 0.449822 29 -59 -88 0.433158 -11 -155 -144 0.783037
14 4 8 0.666667 53 86 33 0.499662 -60 -90 -30 0.599739 -39 -19 20 0.483179 -15 69 84 0.616422
14 4 9 0.966667 52 42 -10 0.632928 50 38 -12 0.533107 62 41 -21 0.783068 37 41 4 0.566439
14 4 10 0.783333 21 37 16 0.699592 -49 -22 27 0.733053 14 -4 -18 0.882957 40 69 29 0.566459
14 4 11 0.3 -53 -58 -5 0.682929 -47 -63 -16 1.116194 -50 -47 3 1.149537 -58 -55 3 0.73303
14 4 12 0.666667 -17 -11 6 0.832867 -60 -73 -13 0.633077 61 72 11 0.882981 37 56 19 0.89964
14 4 13 0.7 -21 -3 18 0.61629 10 -72 -82 0.899639 48 46 -2 0.849718 66 60 -6 0.683058
14 4 14 0.133333 -20 -17 3 0.86621 29 -40 -69 0.44983 26 68 42 0.516462 -35 -42 -7 0.349862
14 4 15 0.216667 46 53 7 0.516362 -41 -48 -7 0.69974 69 55 -14 0.749703 36 19 -17 0.666386
14 4 16 0.05 -46 -48 -2 1.149442 -59 -90 -31 0.533117 -56 -21 35 0.4165 -42 -35 7 0.533115
14 4 17 0.1 -68 -55 13 0.849553 70 -39 -109 0.716378 -28 -32 -4 0.88298 -16 -26 -10 0.733042
14 4 18 0.9 9 -36 -45 0.566305 24 -6 -30 0.616527 -26 7 33 0.699717 -22 -11 11 0.533119
14 4 19 0.716667 32 44 12 1.36599 -53 -36 17 0.716378 63 30 -33 0.716365 -8 -12 -4 0.866304
14 4 20 0.883333 67 83 16 0.882872 -9 -9 0 0.78303 40 66 26 0.549781 -49 14 63 0.416477
14 4 21 0.4 41 -25 -66 1.649208 61 50 -11 0.799679 -12 -39 -27 0.48314 -53 75 128 0.499784
14 4 22 0.366667 35 74 39 0.666285 -47 -22 25 0.982964 -3 55 58 0.516449 -64 -89 -25 0.449791
14 4 23 0.266667 -70 -89 -19 0.799539 -1 -2 -1 0.999585 -15 -71 -56 0.866318 -53 22 75 0.399847
14 4 24 0.883333 46 43 -3 0.832858 35 68 33 0.666348 18 41 23 0.549772 -52 -98 -46 0.54978
14 4 25 0.883333 62 41 -21 1.149404 -6 37 43 0.61642 24 46 22 0.916303 38 56 18 0.716378
14 4 26 0.416667 -42 -38 4 0.849531 65 57 -8 0.433117 -39 31 70 0.533164 4 -27 -31 0.483135
14 4 27 0.366667 -13 -13 0 0.799611 17 14 -3 0.616395 -21 2 23 0.633059 21 -5 -26 0.533128
14 4 28 0.6 41 47 6 0.799589 -24 -44 -20 0.533117 58 34 -24 0.46648 49 53 4 0.683059
14 4 29 0.6 -47 -13 34 0.566312 50 34 -16 0.483148 -29 47 76 0.49979 42 31 -11 0.849718
14 4 30 0.366667 53 73 20 0.999455 11 15 4 0.533118 66 61 -5 0.816324 -26 -59 -33 0.466466
14 5 1 0.183333 -69 -61 8 0.58297 -21 -57 -36 0.483137 8 -31 -39 0.48314 23 2 -21 0.366483
14 5 2 0.333333 21 37 16 0.516346 28 -19 -47 0.53313 -26 33 59 0.733018 -38 35 73 0.433179
14 5 3 0.933333 14 39 25 0.949513 40 28 -12 0.56642 36 3 -33 0.666419 -56 -54 2 0.733037
14 5 4 0.066667 13 0 -13 1.032784 37 56 19 0.39985 15 89 74 0.516453 66 -10 -76 0.399819
14 5 5 0.4 -53 -63 -10 0.73291 59 65 6 0.549777 -37 -58 -21 0.666399 -37 -33 4 0.466478
14 5 6 0.566667 69 82 13 0.8162 -8 58 66 0.849685 21 64 43 0.666428 -51 -88 -37 0.549775
14 5 7 0.516667 -68 -79 -11 1.116105 -7 -92 -85 0.516479 53 -16 -69 0.533122 -1 57 58 0.433157
14 5 8 0.266667 -50 -61 -11 1.13276 -6 -59 -53 0.999612 -9 -42 -33 0.649743 -67 -117 -50 0.449817
14 5 9 0.966667 -23 10 33 0.599624 -18 -17 1 0.483147 68 79 11 0.783023 9 -6 -15 0.433155
14 5 10 0.266667 -1 11 12 0.632964 44 48 4 0.649759 -57 -48 9 0.683056 -48 -13 35 0.549781
14 5 11 0.35 42 -40 -82 0.849559 57 -54 -111 0.48311 29 8 -21 0.449816 -24 7 31 0.583097
14 5 12 0.083333 -38 -24 14 0.54963 50 -58 -108 0.66636 -37 -42 -5 0.949611 -64 -76 -12 0.54978
14 5 13 0.45 5 -2 -7 0.79958 -19 -2 17 0.499816 -4 -4 0 0.466496 3 -2 -5 0.566423
14 5 14 0.016667 -8 -7 1 0.799553 -57 6 63 0.433158 -46 -92 -46 0.449817 -61 -48 13 0.966296
14 5 15 0.5 -57 -38 19 0.666265 -24 -31 -7 0.699726 50 76 26 0.433159 11 -34 -45 0.399817
14 5 16 0.833333 -22 4 26 0.549637 1 0 -1 0.866298 5 3 -2 0.749724 -2 -1 1 0.699691
14 5 17 0.716667 -22 -4 18 0.716264 -30 -4 26 0.566441 5 -1 -6 0.466489 40 -12 -52 0.483141
14 5 18 1 -70 13 83 0.466343 11 6 -5 0.483135 -12 2 14 0.466483 -15 -10 5 0.783036
14 5 19 0.316667 -47 -27 20 0.86619 56 19 -37 0.849667 1 -37 -38 0.716378 -16 28 44 0.882978
14 5 20 0.733333 63 68 5 0.716256 38 4 -34 0.466479 19 26 7 0.44983 -9 2 11 0.849624
14 5 21 0.216667 -39 -18 21 0.76626 18 -20 -38 0.566436 -46 -21 25 0.849647 -28 -22 6 0.51646
