Experiment,Participant,Block,Trial_sequence,Sequence_length,Update,Trial_type,RT,TrialCorrect
2,201,3,9,13,9,1,0.800806,1
2,201,3,9,13,10,1,0.756501,1
2,201,3,9,13,11,1,0.729479,1
2,201,3,9,13,12,2,0.975619,1
2,201,3,9,13,13,2,1.02036,1
2,201,4,1,11,1,0,1.38504,1
2,201,4,1,11,2,1,0.749361,1
2,201,4,1,11,3,2,0.798615,1
2,201,4,1,11,4,1,0.930669,1
2,201,4,1,11,5,2,0.830108,1
2,201,4,1,11,6,2,0.958887,1
2,201,4,1,11,7,2,1.18289,1
2,201,4,1,11,8,2,1.49121,1
2,201,4,1,11,9,1,0.817933,1
2,201,4,1,11,10,1,0.746374,1
2,201,4,1,11,11,1,1.30203,1
2,201,4,2,11,1,0,1.3514,0
2,201,4,2,11,2,2,0.751802,0
2,201,4,2,11,3,1,1.38543,0
2,201,4,2,11,4,1,1.10736,0
2,201,4,2,11,5,1,0.747983,0
2,201,4,2,11,6,1,1.34443,0
2,201,4,2,11,7,2,1.16504,0
2,201,4,2,11,8,2,0.769136,0
2,201,4,2,11,9,2,0.81814,0
2,201,4,2,11,10,2,1.21604,0
2,201,4,2,11,11,1,0.967728,0
2,201,4,3,9,1,0,1.15705,1
2,201,4,3,9,2,1,0.823989,1
2,201,4,3,9,3,1,0.584011,1
2,201,4,3,9,4,2,0.834097,1
2,201,4,3,9,5,2,1.13768,1
2,201,4,3,9,6,1,0.964275,1
2,201,4,3,9,7,2,0.863737,1
2,201,4,3,9,8,1,0.814542,1
2,201,4,3,9,9,2,1.07369,1
2,201,4,4,9,1,0,1.0367,0
2,201,4,4,9,2,1,0.621313,0
2,201,4,4,9,3,2,0.67582,0
2,201,4,4,9,4,1,0.811636,0
2,201,4,4,9,5,1,1.6583,0
2,201,4,4,9,6,2,0.746424,0
2,201,4,4,9,7,1,0.733828,0
2,201,4,4,9,8,2,0.860511,0
2,201,4,4,9,9,2,0.732496,0
2,201,4,5,9,1,0,1.39622,1
2,201,4,5,9,2,1,0.781454,1
2,201,4,5,9,3,2,0.88015,1
2,201,4,5,9,4,2,1.05383,1
2,201,4,5,9,5,2,0.919148,1
2,201,4,5,9,6,1,0.711013,1
2,201,4,5,9,7,1,0.825009,1
2,201,4,5,9,8,2,0.760141,1
2,201,4,5,9,9,1,0.89027,1
2,201,4,6,13,1,0,1.94906,0
2,201,4,6,13,2,2,2.09776,0
2,201,4,6,13,3,1,0.767562,0
2,201,4,6,13,4,2,0.722414,0
2,201,4,6,13,5,2,1.22366,0
2,201,4,6,13,6,1,0.743576,0
2,201,4,6,13,7,1,0.796854,0
2,201,4,6,13,8,2,0.847004,0
2,201,4,6,13,9,1,0.919185,0
2,201,4,6,13,10,2,1.01118,0
2,201,4,6,13,11,1,1.88577,0
2,201,4,6,13,12,2,0.806552,0
2,201,4,6,13,13,1,0.938216,0
2,201,4,7,13,1,0,1.31016,1
2,201,4,7,13,2,1,0.635455,1
2,201,4,7,13,3,1,0.611149,1
2,201,4,7,13,4,1,0.58874,1
2,201,4,7,13,5,2,2.14979,1
2,201,4,7,13,6,1,0.769435,1
2,201,4,7,13,7,2,0.786878,1
2,201,4,7,13,8,1,2.1166,1
2,201,4,7,13,9,1,0.769701,1
2,201,4,7,13,10,2,0.997052,1
2,201,4,7,13,11,2,0.70256,1
2,201,4,7,13,12,2,1.11487,1
2,201,4,7,13,13,2,0.864047,1
2,201,4,8,11,1,0,1.7597,0
2,201,4,8,11,2,1,0.60234,0
2,201,4,8,11,3,1,0.560406,0
2,201,4,8,11,4,2,1.00068,0
2,201,4,8,11,5,2,0.625217,0
2,201,4,8,11,6,1,0.710982,0
2,201,4,8,11,7,2,0.74495,0
2,201,4,8,11,8,2,0.812529,0
2,201,4,8,11,9,1,2.07758,0
2,201,4,8,11,10,1,0.681219,0
2,201,4,8,11,11,2,0.568459,0
2,201,4,9,13,1,0,1.09962,0
2,201,4,9,13,2,2,0.723079,0
2,201,4,9,13,3,1,0.793041,0
2,201,4,9,13,4,2,0.685843,0
2,201,4,9,13,5,1,0.725483,0
2,201,4,9,13,6,1,0.666553,0
2,201,4,9,13,7,1,0.674345,0
2,201,4,9,13,8,2,0.874681,0
2,201,4,9,13,9,2,0.905865,0
2,201,4,9,13,10,2,0.889703,0
2,201,4,9,13,11,1,0.712615,0
2,201,4,9,13,12,2,0.816048,0
2,201,4,9,13,13,1,0.737114,0
2,201,5,1,13,1,0,0.750946,1
2,201,5,1,13,2,1,0.755596,1
2,201,5,1,13,3,1,0.732035,1
2,201,5,1,13,4,2,0.930117,1
2,201,5,1,13,5,2,0.925607,1
2,201,5,1,13,6,2,0.642408,1
2,201,5,1,13,7,2,0.860833,1
2,201,5,1,13,8,2,0.644877,1
2,201,5,1,13,9,1,0.734221,1
2,201,5,1,13,10,1,0.536722,1
2,201,5,1,13,11,1,0.630477,1
2,201,5,1,13,12,2,0.947283,1
2,201,5,1,13,13,1,0.924116,1
2,201,5,2,11,1,0,1.29487,1
2,201,5,2,11,2,1,0.507788,1
2,201,5,2,11,3,2,0.809675,1
2,201,5,2,11,4,2,0.732095,1
2,201,5,2,11,5,1,2.47993,1
2,201,5,2,11,6,2,0.702248,1
2,201,5,2,11,7,1,0.708883,1
2,201,5,2,11,8,2,0.762399,1
2,201,5,2,11,9,1,0.608971,1
2,201,5,2,11,10,1,0.603849,1
2,201,5,2,11,11,2,1.0539,1
2,201,5,3,9,1,0,0.656677,0
2,201,5,3,9,2,1,0.617309,0
2,201,5,3,9,3,1,0.591546,0
2,201,5,3,9,4,1,0.522755,0
2,201,5,3,9,5,2,0.822167,0
2,201,5,3,9,6,2,0.872121,0
2,201,5,3,9,7,1,0.792026,0
2,201,5,3,9,8,2,1.19248,0
2,201,5,3,9,9,2,0.939092,0
2,201,5,4,13,1,0,1.52697,1
2,201,5,4,13,2,2,0.989151,1
2,201,5,4,13,3,2,0.856992,1
2,201,5,4,13,4,1,0.729714,1
2,201,5,4,13,5,2,0.718738,1
2,201,5,4,13,6,1,0.979736,1
2,201,5,4,13,7,1,1.50172,1
2,201,5,4,13,8,1,0.805837,1
2,201,5,4,13,9,1,0.903549,1
2,201,5,4,13,10,2,0.69467,1
2,201,5,4,13,11,1,0.612781,1
2,201,5,4,13,12,2,1.02137,1
2,201,5,4,13,13,2,1.45354,1
2,201,5,5,11,1,0,0.780909,1
2,201,5,5,11,2,2,0.656394,1
2,201,5,5,11,3,1,0.822563,1
2,201,5,5,11,4,2,0.823069,1
2,201,5,5,11,5,2,0.793178,1
2,201,5,5,11,6,1,0.731297,1
2,201,5,5,11,7,1,0.751144,1
2,201,5,5,11,8,1,0.992281,1
2,201,5,5,11,9,2,0.744782,1
2,201,5,5,11,10,2,0.844048,1
2,201,5,5,11,11,1,1.02835,1
2,201,5,6,13,1,0,1.46743,1
2,201,5,6,13,2,1,1.02695,1
2,201,5,6,13,3,2,0.857487,1
2,201,5,6,13,4,1,0.728357,1
2,201,5,6,13,5,1,0.860969,1
2,201,5,6,13,6,2,1.0836,1
2,201,5,6,13,7,1,0.770095,1
2,201,5,6,13,8,2,0.6292,1
2,201,5,6,13,9,2,0.717483,1
2,201,5,6,13,10,1,0.736108,1
2,201,5,6,13,11,2,0.749422,1
2,201,5,6,13,12,2,0.831996,1
2,201,5,6,13,13,1,1.26056,1
2,201,5,7,9,1,0,0.878292,0
2,201,5,7,9,2,2,0.621813,0
2,201,5,7,9,3,1,0.774557,0
2,201,5,7,9,4,1,0.631045,0
2,201,5,7,9,5,2,0.622376,0
2,201,5,7,9,6,1,0.569484,0
2,201,5,7,9,7,2,0.581431,0
2,201,5,7,9,8,1,0.912017,0
2,201,5,7,9,9,2,5.55091,0
2,201,5,8,9,1,0,0.88041,1
2,201,5,8,9,2,2,1.0062,1
2,201,5,8,9,3,1,0.920848,1
2,201,5,8,9,4,2,0.788134,1
2,201,5,8,9,5,1,0.709166,1
2,201,5,8,9,6,1,0.664803,1
2,201,5,8,9,7,1,0.610392,1
2,201,5,8,9,8,2,0.714961,1
2,201,5,8,9,9,2,0.737143,1
2,201,5,9,11,1,0,0.850565,0
2,201,5,9,11,2,2,0.674782,0
2,201,5,9,11,3,1,0.53789,0
2,201,5,9,11,4,1,1.31766,0
2,201,5,9,11,5,1,0.913942,0
2,201,5,9,11,6,2,0.991596,0
2,201,5,9,11,7,2,0.761528,0
2,201,5,9,11,8,2,0.86056,0
2,201,5,9,11,9,2,1.01933,0
2,201,5,9,11,10,1,0.677604,0
2,201,5,9,11,11,1,0.603982,0
2,201,6,1,13,1,0,2.04044,1
2,201,6,1,13,2,1,0.592184,1
2,201,6,1,13,3,2,1.1202,1
2,201,6,1,13,4,1,0.669044,1
2,201,6,1,13,5,2,0.987979,1
2,201,6,1,13,6,1,0.872005,1
2,201,6,1,13,7,1,0.813908,1
2,201,6,1,13,8,2,1.00666,1
2,201,6,1,13,9,1,1.19453,1
2,201,6,1,13,10,2,1.19693,1
2,201,6,1,13,11,1,0.817692,1
2,201,6,1,13,12,2,0.673306,1
2,201,6,1,13,13,2,2.47514,1
2,201,6,2,11,1,0,2.53541,1
2,201,6,2,11,2,1,0.742025,1
2,201,6,2,11,3,1,0.713376,1
2,201,6,2,11,4,1,1.71003,1
2,201,6,2,11,5,2,0.952981,1
2,201,6,2,11,6,2,0.676864,1
2,201,6,2,11,7,1,0.79669,1
2,201,6,2,11,8,2,1.09914,1
2,201,6,2,11,9,1,0.817888,1
2,201,6,2,11,10,2,0.946082,1
2,201,6,2,11,11,2,0.771619,1
2,201,6,3,9,1,0,3.43169,1
2,201,6,3,9,2,1,0.688997,1
2,201,6,3,9,3,2,0.645937,1
2,201,6,3,9,4,1,0.830702,1
2,201,6,3,9,5,2,0.8752,1
2,201,6,3,9,6,1,3.20748,1
2,201,6,3,9,7,2,0.760099,1
2,201,6,3,9,8,1,1.11385,1
2,201,6,3,9,9,2,0.865199,1
2,201,6,4,13,1,0,1.23249,0
2,201,6,4,13,2,1,0.962497,0
2,201,6,4,13,3,2,0.943534,0
2,201,6,4,13,4,1,0.872824,0
2,201,6,4,13,5,2,1.27204,0
2,201,6,4,13,6,2,0.998624,0
2,201,6,4,13,7,1,0.752831,0
2,201,6,4,13,8,2,1.06057,0
2,201,6,4,13,9,2,1.03648,0
2,201,6,4,13,10,1,0.725089,0
2,201,6,4,13,11,1,1.86261,0
2,201,6,4,13,12,2,0.877512,0
2,201,6,4,13,13,1,0.788138,0
2,201,6,5,11,1,0,0.950392,0
2,201,6,5,11,2,2,0.593613,0
2,201,6,5,11,3,1,0.587059,0
2,201,6,5,11,4,1,0.597845,0
2,201,6,5,11,5,2,0.815721,0
2,201,6,5,11,6,1,1.80825,0
2,201,6,5,11,7,2,1.33886,0
2,201,6,5,11,8,2,0.840718,0
2,201,6,5,11,9,1,1.11391,0
2,201,6,5,11,10,2,0.832464,0
2,201,6,5,11,11,1,1.24921,0
2,201,6,6,9,1,0,0.850287,0
2,201,6,6,9,2,2,2.45151,0
2,201,6,6,9,3,2,0.771294,0
2,201,6,6,9,4,2,1.09227,0
2,201,6,6,9,5,1,0.923331,0
2,201,6,6,9,6,1,0.808552,0
2,201,6,6,9,7,1,0.858418,0
2,201,6,6,9,8,2,0.859677,0
2,201,6,6,9,9,1,0.826755,0
2,201,6,7,13,1,0,0.743325,1
2,201,6,7,13,2,2,0.587572,1
2,201,6,7,13,3,1,0.66097,1
2,201,6,7,13,4,1,0.652218,1
2,201,6,7,13,5,1,0.627721,1
2,201,6,7,13,6,1,0.636754,1
2,201,6,7,13,7,2,0.884361,1
2,201,6,7,13,8,2,0.996021,1
2,201,6,7,13,9,1,0.623218,1
2,201,6,7,13,10,2,0.831213,1
2,201,6,7,13,11,2,0.657354,1
2,201,6,7,13,12,2,1.22635,1
2,201,6,7,13,13,1,0.6425,1
2,201,6,8,11,1,0,2.40672,0
2,201,6,8,11,2,1,0.600109,0
2,201,6,8,11,3,1,0.529254,0
2,201,6,8,11,4,1,0.431168,0
2,201,6,8,11,5,2,0.847644,0
2,201,6,8,11,6,1,0.543406,0
2,201,6,8,11,7,1,0.506375,0
2,201,6,8,11,8,2,0.842049,0
2,201,6,8,11,9,2,0.845275,0
2,201,6,8,11,10,2,0.863269,0
2,201,6,8,11,11,2,0.909424,0
2,201,6,9,9,1,0,1.20418,1
2,201,6,9,9,2,1,0.61038,1
2,201,6,9,9,3,2,0.636376,1
2,201,6,9,9,4,1,0.805858,1
2,201,6,9,9,5,1,0.583618,1
2,201,6,9,9,6,1,1.96783,1
2,201,6,9,9,7,2,1.13936,1
2,201,6,9,9,8,2,1.07863,1
2,201,6,9,9,9,2,0.638349,1
2,201,7,1,9,1,0,0.938087,0
2,201,7,1,9,2,2,0.574499,0
2,201,7,1,9,3,1,0.704948,0
2,201,7,1,9,4,2,0.733732,0
2,201,7,1,9,5,1,0.862297,0
2,201,7,1,9,6,2,0.749662,0
2,201,7,1,9,7,1,0.680944,0
2,201,7,1,9,8,1,0.738837,0
2,201,7,1,9,9,2,1.04428,0
2,201,7,2,13,1,0,0.901264,1
2,201,7,2,13,2,1,0.610742,1
2,201,7,2,13,3,1,0.585592,1
2,201,7,2,13,4,1,0.741621,1
2,201,7,2,13,5,2,0.617224,1
2,201,7,2,13,6,1,0.512648,1
2,201,7,2,13,7,1,0.638932,1
2,201,7,2,13,8,1,0.728615,1
2,201,7,2,13,9,2,0.910332,1
2,201,7,2,13,10,2,0.898296,1
2,201,7,2,13,11,2,1.266,1
2,201,7,2,13,12,2,0.963079,1
2,201,7,2,13,13,2,0.975595,1
2,201,7,3,13,1,0,1.28049,0
2,201,7,3,13,2,2,0.735396,0
2,201,7,3,13,3,2,0.594639,0
2,201,7,3,13,4,2,0.684048,0
2,201,7,3,13,5,2,0.867168,0
2,201,7,3,13,6,1,0.86777,0
2,201,7,3,13,7,1,0.816486,0
2,201,7,3,13,8,1,1.87512,0
2,201,7,3,13,9,1,1.0321,0
2,201,7,3,13,10,1,0.654728,0
2,201,7,3,13,11,1,0.727613,0
2,201,7,3,13,12,2,0.796864,0
2,201,7,3,13,13,2,1.00929,0
2,201,7,4,11,1,0,2.32339,0
2,201,7,4,11,2,1,0.728627,0
2,201,7,4,11,3,2,0.87495,0
2,201,7,4,11,4,2,0.904337,0
2,201,7,4,11,5,2,0.548952,0
2,201,7,4,11,6,2,0.816037,0
2,201,7,4,11,7,2,0.738566,0
2,201,7,4,11,8,1,1.0178,0
2,201,7,4,11,9,1,0.705563,0
2,201,7,4,11,10,1,0.622976,0
2,201,7,4,11,11,1,0.759908,0
2,201,7,5,11,1,0,1.12974,1
2,201,7,5,11,2,1,0.542393,1
2,201,7,5,11,3,2,0.51926,1
2,201,7,5,11,4,1,0.656737,1
2,201,7,5,11,5,1,0.685696,1
2,201,7,5,11,6,2,0.769721,1
2,201,7,5,11,7,1,0.608453,1
2,201,7,5,11,8,2,1.33765,1
2,201,7,5,11,9,1,0.715365,1
2,201,7,5,11,10,2,0.598416,1
2,201,7,5,11,11,2,1.377,1
2,201,7,6,9,1,0,0.978407,0
2,201,7,6,9,2,2,0.924516,0
2,201,7,6,9,3,1,1.31878,0
2,201,7,6,9,4,2,0.755271,0
2,201,7,6,9,5,1,0.805842,0
2,201,7,6,9,6,2,0.841126,0
2,201,7,6,9,7,1,0.69644,0
2,201,7,6,9,8,1,0.797554,0
2,201,7,6,9,9,2,1.27652,0
2,201,7,7,11,1,0,0.863179,1
2,201,7,7,11,2,1,0.649772,1
2,201,7,7,11,3,1,0.49356,1
2,201,7,7,11,4,1,0.761355,1
2,201,7,7,11,5,2,0.843557,1
2,201,7,7,11,6,2,0.716147,1
2,201,7,7,11,7,2,0.783803,1
2,201,7,7,11,8,1,0.687768,1
2,201,7,7,11,9,1,0.684779,1
2,201,7,7,11,10,2,0.94491,1
2,201,7,7,11,11,2,1.17404,1
2,201,7,8,13,1,0,1.19042,0
2,201,7,8,13,2,2,0.67877,0
2,201,7,8,13,3,2,0.591252,0
2,201,7,8,13,4,1,0.999796,0
2,201,7,8,13,5,1,0.849568,0
2,201,7,8,13,6,1,0.91339,0
2,201,7,8,13,7,2,0.878611,0
2,201,7,8,13,8,1,0.645123,0
2,201,7,8,13,9,2,1.1977,0
2,201,7,8,13,10,2,0.805252,0
2,201,7,8,13,11,2,0.727943,0
2,201,7,8,13,12,1,0.796497,0
2,201,7,8,13,13,1,0.574587,0
2,201,7,9,9,1,0,0.760718,1
2,201,7,9,9,2,2,0.459419,1
2,201,7,9,9,3,1,0.650005,1
2,201,7,9,9,4,1,0.622659,1
2,201,7,9,9,5,2,0.737713,1
2,201,7,9,9,6,2,1.78164,1
2,201,7,9,9,7,1,0.657728,1
2,201,7,9,9,8,2,1.5379,1
2,201,7,9,9,9,1,1.22868,1
2,201,8,1,11,1,0,1.1224,1
2,201,8,1,11,2,2,0.718653,1
2,201,8,1,11,3,2,1.03137,1
2,201,8,1,11,4,1,0.720783,1
2,201,8,1,11,5,1,0.713064,1
2,201,8,1,11,6,1,1.00052,1
2,201,8,1,11,7,2,0.715038,1
2,201,8,1,11,8,1,1.28788,1
2,201,8,1,11,9,2,0.952945,1
2,201,8,1,11,10,2,1.75552,1
2,201,8,1,11,11,1,3.99343,1
2,201,8,2,11,1,0,1.21473,1
2,201,8,2,11,2,2,0.703931,1
2,201,8,2,11,3,1,0.673069,1
2,201,8,2,11,4,1,0.857453,1
2,201,8,2,11,5,1,0.651111,1
2,201,8,2,11,6,2,0.756973,1
2,201,8,2,11,7,2,0.760164,1
2,201,8,2,11,8,1,0.618743,1
2,201,8,2,11,9,2,1.31582,1
2,201,8,2,11,10,2,1.42246,1
2,201,8,2,11,11,1,0.985297,1
2,201,8,3,13,1,0,1.01637,1
2,201,8,3,13,2,1,0.531533,1
2,201,8,3,13,3,2,0.574643,1
2,201,8,3,13,4,1,0.840883,1
2,201,8,3,13,5,2,0.906008,1
2,201,8,3,13,6,1,0.985252,1
2,201,8,3,13,7,2,1.74787,1
2,201,8,3,13,8,1,0.584089,1
2,201,8,3,13,9,2,0.852664,1
2,201,8,3,13,10,2,0.964964,1
2,201,8,3,13,11,1,1.08901,1
2,201,8,3,13,12,1,0.921556,1
2,201,8,3,13,13,2,1.11195,1
2,201,8,4,13,1,0,0.611389,0
2,201,8,4,13,2,2,0.812194,0
2,201,8,4,13,3,1,0.556664,0
2,201,8,4,13,4,1,0.650394,0
2,201,8,4,13,5,1,0.660844,0
2,201,8,4,13,6,1,0.572311,0
2,201,8,4,13,7,2,0.774285,0
2,201,8,4,13,8,2,0.552769,0
2,201,8,4,13,9,2,0.725681,0
2,201,8,4,13,10,1,0.682783,0
2,201,8,4,13,11,2,1.15351,0
2,201,8,4,13,12,1,0.832889,0
2,201,8,4,13,13,2,0.927244,0
2,201,8,5,9,1,0,0.81327,1
2,201,8,5,9,2,2,0.557174,1
2,201,8,5,9,3,1,0.598629,1
2,201,8,5,9,4,2,0.623369,1
2,201,8,5,9,5,2,1.28775,1
2,201,8,5,9,6,1,0.60046,1
2,201,8,5,9,7,2,0.722843,1
2,201,8,5,9,8,1,0.601978,1
2,201,8,5,9,9,1,0.952862,1
2,201,8,6,11,1,0,0.706656,0
2,201,8,6,11,2,2,0.599298,0
2,201,8,6,11,3,2,1.4569,0
2,201,8,6,11,4,1,0.856869,0
2,201,8,6,11,5,1,0.982684,0
2,201,8,6,11,6,2,0.766712,0
2,201,8,6,11,7,1,1.47156,0
2,201,8,6,11,8,1,0.742971,0
2,201,8,6,11,9,2,0.594549,0
2,201,8,6,11,10,1,0.81335,0
2,201,8,6,11,11,2,0.751435,0
2,201,8,7,13,1,0,0.609325,0
2,201,8,7,13,2,2,0.619042,0
2,201,8,7,13,3,2,0.597629,0
2,201,8,7,13,4,2,0.702625,0
2,201,8,7,13,5,1,0.693658,0
2,201,8,7,13,6,2,0.941141,0
2,201,8,7,13,7,1,0.581828,0
2,201,8,7,13,8,2,1.02567,0
2,201,8,7,13,9,1,0.816617,0
2,201,8,7,13,10,2,0.78511,0
2,201,8,7,13,11,1,0.731892,0
2,201,8,7,13,12,1,0.577018,0
2,201,8,7,13,13,1,0.636869,0
2,201,8,8,9,1,0,0.834498,0
2,201,8,8,9,2,1,0.530139,0
2,201,8,8,9,3,2,0.732959,0
2,201,8,8,9,4,2,0.898882,0
2,201,8,8,9,5,1,0.864818,0
2,201,8,8,9,6,2,0.86063,0
2,201,8,8,9,7,2,0.82845,0
2,201,8,8,9,8,1,0.814082,0
2,201,8,8,9,9,1,0.926512,0
2,201,8,9,9,1,0,1.23377,0
2,201,8,9,9,2,2,0.491989,0
2,201,8,9,9,3,1,0.682621,0
2,201,8,9,9,4,2,1.07152,0
2,201,8,9,9,5,2,1.09395,0
2,201,8,9,9,6,1,1.94423,0
2,201,8,9,9,7,2,0.794747,0
2,201,8,9,9,8,1,1.26964,0
2,201,8,9,9,9,1,1.27277,0
2,202,1,1,13,1,0,1.53668,1
2,202,1,1,13,2,1,3.82287,1
2,202,1,1,13,3,1,1.83597,1
2,202,1,1,13,4,2,2.71847,1
2,202,1,1,13,5,2,2.78166,1
2,202,1,1,13,6,2,1.91572,1
2,202,1,1,13,7,1,1.88086,1
2,202,1,1,13,8,1,1.62097,1
2,202,1,1,13,9,2,1.59071,1
2,202,1,1,13,10,2,1.90686,1
2,202,1,1,13,11,1,3.79804,1
2,202,1,1,13,12,1,1.44346,1
2,202,1,1,13,13,2,1.50929,1
2,202,1,2,13,1,0,2.21718,1
2,202,1,2,13,2,2,1.97317,1
2,202,1,2,13,3,1,2.46419,1
2,202,1,2,13,4,2,2.17581,1
2,202,1,2,13,5,1,1.59726,1
2,202,1,2,13,6,2,1.9825,1
2,202,1,2,13,7,2,1.33029,1
2,202,1,2,13,8,1,2.84034,1
2,202,1,2,13,9,1,1.05091,1
2,202,1,2,13,10,1,1.28463,1
2,202,1,2,13,11,1,1.33382,1
2,202,1,2,13,12,2,1.59498,1
2,202,1,2,13,13,2,1.77976,1
2,202,1,3,9,1,0,1.85426,1
2,202,1,3,9,2,1,1.55903,1
2,202,1,3,9,3,2,1.50106,1
2,202,1,3,9,4,1,1.76371,1
2,202,1,3,9,5,2,2.46528,1
2,202,1,3,9,6,2,1.60199,1
2,202,1,3,9,7,2,1.65394,1
2,202,1,3,9,8,1,1.22424,1
2,202,1,3,9,9,1,1.43397,1
2,202,1,4,13,1,0,1.3595,1
2,202,1,4,13,2,2,1.26093,1
2,202,1,4,13,3,1,1.99889,1
2,202,1,4,13,4,2,2.14717,1
2,202,1,4,13,5,1,1.55223,1
2,202,1,4,13,6,2,2.46971,1
2,202,1,4,13,7,2,1.72676,1
2,202,1,4,13,8,1,0.910112,1
2,202,1,4,13,9,1,1.64498,1
2,202,1,4,13,10,1,1.56765,1
2,202,1,4,13,11,1,1.73407,1
2,202,1,4,13,12,2,1.67007,1
2,202,1,4,13,13,2,2.15127,1
2,202,1,5,11,1,0,1.80582,1
2,202,1,5,11,2,2,1.28845,1
2,202,1,5,11,3,1,1.27292,1
2,202,1,5,11,4,2,1.53057,1
2,202,1,5,11,5,2,1.28042,1
2,202,1,5,11,6,1,1.55299,1
2,202,1,5,11,7,1,1.43163,1
2,202,1,5,11,8,1,1.16931,1
2,202,1,5,11,9,2,2.15766,1
2,202,1,5,11,10,1,0.946438,1
2,202,1,5,11,11,2,1.50506,1
2,202,1,6,11,1,0,1.33284,1
2,202,1,6,11,2,1,1.08727,1
2,202,1,6,11,3,1,1.25558,1
2,202,1,6,11,4,2,1.16133,1
2,202,1,6,11,5,2,1.13433,1
2,202,1,6,11,6,2,1.44402,1
2,202,1,6,11,7,2,2.71934,1
2,202,1,6,11,8,1,0.933979,1
2,202,1,6,11,9,1,0.997025,1
2,202,1,6,11,10,2,2.02575,1
2,202,1,6,11,11,1,2.17838,1
2,202,1,7,9,1,0,1.73153,1
2,202,1,7,9,2,2,1.3455,1
2,202,1,7,9,3,1,0.911475,1
2,202,1,7,9,4,1,2.25438,1
2,202,1,7,9,5,1,0.777507,1
2,202,1,7,9,6,2,0.989242,1
2,202,1,7,9,7,1,0.858792,1
2,202,1,7,9,8,2,1.51711,1
2,202,1,7,9,9,2,2.09919,1
2,202,1,8,11,1,0,1.54227,1
2,202,1,8,11,2,2,0.877699,1
2,202,1,8,11,3,1,0.797156,1
2,202,1,8,11,4,2,0.927739,1
2,202,1,8,11,5,2,2.07778,1
2,202,1,8,11,6,2,4.4138,1
2,202,1,8,11,7,1,0.963062,1
2,202,1,8,11,8,1,0.736145,1
2,202,1,8,11,9,1,0.742379,1
2,202,1,8,11,10,1,0.685024,1
2,202,1,8,11,11,2,2.22151,1
2,202,1,9,9,1,0,1.10103,1
2,202,1,9,9,2,2,0.966449,1
2,202,1,9,9,3,2,1.04435,1
2,202,1,9,9,4,1,0.653589,1
2,202,1,9,9,5,2,0.967586,1
2,202,1,9,9,6,1,1.86059,1
2,202,1,9,9,7,1,1.08725,1
2,202,1,9,9,8,2,4.51985,1
2,202,1,9,9,9,1,0.976345,1
2,202,2,1,13,1,0,1.60008,1
2,202,2,1,13,2,1,0.860033,1
2,202,2,1,13,3,2,1.40529,1
2,202,2,1,13,4,2,1.14468,1
2,202,2,1,13,5,1,2.0056,1
2,202,2,1,13,6,1,0.74562,1
2,202,2,1,13,7,1,0.830409,1
2,202,2,1,13,8,1,0.689808,1
2,202,2,1,13,9,1,0.746989,1
2,202,2,1,13,10,2,1.0476,1
2,202,2,1,13,11,2,1.0585,1
2,202,2,1,13,12,2,1.18347,1
2,202,2,1,13,13,2,1.6683,1
2,202,2,2,9,1,0,1.00489,1
2,202,2,2,9,2,1,1.03275,1
2,202,2,2,9,3,2,1.09901,1
2,202,2,2,9,4,2,1.12241,1
2,202,2,2,9,5,2,1.38489,1
2,202,2,2,9,6,1,0.901453,1
2,202,2,2,9,7,1,1.66001,1
2,202,2,2,9,8,2,1.02163,1
2,202,2,2,9,9,1,0.895692,1
2,202,2,3,11,1,0,2.45745,1
2,202,2,3,11,2,2,0.907164,1
2,202,2,3,11,3,1,1.4335,1
2,202,2,3,11,4,1,1.33191,1
2,202,2,3,11,5,1,0.755262,1
2,202,2,3,11,6,2,0.919583,1
2,202,2,3,11,7,2,1.87797,1
2,202,2,3,11,8,2,1.00711,1
2,202,2,3,11,9,2,1.10019,1
2,202,2,3,11,10,1,1.0451,1
2,202,2,3,11,11,1,1.03969,1
2,202,2,4,11,1,0,0.788351,1
2,202,2,4,11,2,1,1.48024,1
2,202,2,4,11,3,1,0.849614,1
2,202,2,4,11,4,2,0.913235,1
2,202,2,4,11,5,1,0.896259,1
2,202,2,4,11,6,1,0.751573,1
2,202,2,4,11,7,2,0.822097,1
2,202,2,4,11,8,1,1.54856,1
2,202,2,4,11,9,2,0.81484,1
2,202,2,4,11,10,2,2.01916,1
2,202,2,4,11,11,2,0.950462,1
2,202,2,5,9,1,0,1.50095,1
2,202,2,5,9,2,1,0.709837,1
2,202,2,5,9,3,2,0.76546,1
2,202,2,5,9,4,1,0.834718,1
2,202,2,5,9,5,2,0.868597,1
2,202,2,5,9,6,2,0.933128,1
2,202,2,5,9,7,1,0.739962,1
2,202,2,5,9,8,1,0.743952,1
2,202,2,5,9,9,2,0.685683,1
2,202,2,6,9,1,0,1.55135,1
2,202,2,6,9,2,1,0.613169,1
2,202,2,6,9,3,2,1.04066,1
2,202,2,6,9,4,1,0.857938,1
2,202,2,6,9,5,2,1.22677,1
2,202,2,6,9,6,2,1.13569,1
2,202,2,6,9,7,1,0.950554,1
2,202,2,6,9,8,1,0.948464,1
2,202,2,6,9,9,2,1.10689,1
2,202,2,7,11,1,0,0.98809,1
2,202,2,7,11,2,1,0.664481,1
2,202,2,7,11,3,1,0.737443,1
