sub dur iti acc rt correct resp ss ptrl
64 5990 long 1 878 d d 3 inc
64 11990 long 1 733 d d 3 cor
64 11990 long 0 1256 s d 3 cor
64 990 short 1 891 s s 3 inc
64 5990 medium 0 853 s d 3 cor
64 11990 medium 1 943 d d 3 inc
64 5990 short 1 1686 d d 3 cor
64 11990 short 1 629 s s 3 cor
64 5990 long 1 1390 s s 3 cor
64 990 long 1 798 s s 3 cor
64 990 short 1 925 d d 3 cor
64 11990 short 0 1014 d s 3 cor
64 990 short 0 1750 d s 3 inc
64 5990 medium 0 836 s d 3 inc
64 990 medium 0 1246 d s 3 inc
64 5990 long 0 915 s d 3 inc
64 11990 long 1 652 s s 3 inc
64 5990 short 1 1461 d d 3 cor
64 5990 short 1 785 s s 3 cor
64 990 long 0 846 d s 3 cor
64 990 short 1 541 s s 3 inc
64 11990 long 0 959 s d 3 cor
64 990 medium 1 972 d d 3 inc
64 990 short 1 1796 d d 3 cor
64 5990 medium 1 864 s s 3 cor
64 5990 short 0 1082 s d 3 cor
64 990 long 1 1779 s s 3 inc
64 990 medium 1 1332 s s 3 cor
64 990 short 1 1194 s s 3 cor
64 5990 medium 1 899 d d 3 cor
64 11990 long 1 800 d d 3 cor
64 990 long 1 823 d d 3 cor
64 5990 short 1 871 d d 3 cor
64 990 long 0 999 d s 3 cor
64 11990 short 1 1042 d d 3 inc
64 5990 long 1 828 d d 3 cor
64 11990 medium 0 743 s d 3 cor
64 5990 medium 1 1123 d d 3 inc
64 11990 medium 1 1404 s s 3 cor
64 5990 medium 0 1158 s d 3 cor
64 990 long 1 715 s s 3 inc
64 5990 short 1 776 s s 3 cor
64 990 medium 0 582 d s 3 cor
64 5990 long 1 909 d d 3 inc
64 11990 short 0 831 s d 3 cor
64 5990 long 0 906 s d 3 inc
64 11990 short 0 894 s d 3 inc
64 11990 long 0 940 s d 3 inc
64 990 short 1 1721 s s 3 inc
64 5990 long 1 1895 s s 3 cor
64 990 short 1 1256 d d 3 cor
64 5990 short 1 1671 d d 3 cor
64 11990 short 1 1352 d d 3 cor
64 11990 medium 1 1486 d d 3 cor
64 11990 medium 0 1544 d s 3 cor
64 990 medium 1 1500 s s 3 inc
64 11990 long 1 1450 d d 3 cor
64 5990 medium 1 1176 d d 3 cor
64 5990 medium 1 1071 s s 3 cor
64 5990 short 1 786 d d 3 cor
64 5990 long 0 1683 d s 3 cor
64 990 short 1 731 s s 3 inc
64 990 medium 1 1010 s s 3 cor
64 990 long 1 779 d d 3 cor
64 5990 medium 1 1354 s s 3 cor
64 5990 short 1 834 d d 3 cor
64 5990 medium 1 767 d d 3 cor
64 990 medium 0 1624 d s 3 cor
64 11990 medium 1 765 s s 3 inc
64 990 long 1 738 s s 3 cor
64 11990 medium 1 964 d d 3 cor
64 5990 short 0 1007 s d 3 cor
64 11990 medium 0 695 s d 3 inc
64 5990 long 1 836 d d 3 inc
64 11990 long 1 863 s s 3 cor
64 990 long 0 1610 d s 3 cor
64 11990 short 1 1784 d d 3 inc
64 990 medium 1 701 d d 3 cor
64 11990 short 0 991 s d 3 cor
64 11990 short 0 844 s d 3 inc
64 990 short 1 797 d d 3 inc
64 11990 long 1 1776 s s 3 cor
64 990 short 1 786 s s 3 cor
64 990 short 0 769 d s 3 cor
64 5990 long 1 902 s s 3 inc
64 11990 medium 1 1260 d d 3 cor
64 11990 long 0 948 d s 3 cor
64 990 long 0 920 s d 3 inc
64 5990 short 1 1113 s s 3 inc
64 11990 short 1 875 d d 3 cor
64 5990 long 0 2123 s d 3 cor
64 990 medium 0 1328 s d 3 inc
64 11990 short 1 897 s s 3 cor
64 990 short 1 829 s s 3 cor
64 990 medium 1 1169 s s 3 cor
64 5990 long 1 842 d d 3 cor
64 5990 short 1 1064 d d 3 cor
64 11990 long 0 1627 d s 3 cor
64 5990 long 1 1507 s s 3 inc
64 11990 medium 1 954 d d 3 cor
64 990 long 0 798 d s 3 cor
64 5990 medium 0 926 s d 3 inc
64 5990 short 0 1660 s d 3 inc
64 11990 medium 0 966 s d 3 inc
64 5990 short 0 936 d s 3 inc
64 11990 short 1 847 d d 3 inc
64 11990 medium 1 842 d d 3 cor
64 11990 long 0 1221 s d 3 cor
64 11990 long 0 1239 s d 3 inc
64 11990 medium 0 1539 s d 3 inc
64 5990 medium 1 875 d d 3 inc
64 11990 short 1 2718 s s 3 cor
64 990 short 0 1430 d s 3 cor
64 990 short 1 808 d d 3 inc
64 990 short 1 1421 s s 3 cor
64 5990 medium 1 743 d d 3 cor
64 990 long 1 851 s s 3 cor
64 990 medium 1 794 s s 3 cor
64 990 long 1 1447 s s 3 cor
64 5990 long 0 2450 s d 3 cor
64 5990 medium 0 725 s d 3 inc
64 11990 long 1 1091 d d 3 inc
64 5990 long 1 753 d d 3 cor
64 990 long 0 1042 d s 3 cor
64 5990 short 0 784 s d 3 inc
64 990 medium 1 741 d d 3 inc
64 990 medium 0 793 d s 3 cor
65 990 short 1 1246 d d 3 cor
65 990 short 1 1430 d d 3 cor
65 11990 long 0 1764 s d 3 cor
65 5990 long 1 1811 d d 3 inc
65 5990 medium 1 1279 d d 3 cor
65 11990 medium 1 1451 d d 3 cor
65 990 short 1 1352 s s 3 cor
65 5990 long 1 1109 d d 3 cor
65 11990 long 1 1362 d d 3 cor
65 990 medium 1 1338 s s 3 cor
65 11990 medium 1 1203 s s 3 cor
65 11990 short 0 1241 s d 3 cor
65 11990 short 1 1002 s s 3 inc
65 990 medium 1 885 s s 3 cor
65 990 long 0 587 d s 3 cor
65 990 medium 0 1224 d s 3 inc
65 990 long 1 1600 d d 3 inc
65 11990 long 0 1382 s d 3 cor
65 990 long 1 1518 s s 3 inc
65 5990 long 1 1568 s s 3 cor
65 11990 short 0 1155 d s 3 cor
65 11990 medium 1 1178 d d 3 inc
65 5990 short 1 1176 s s 3 cor
65 5990 short 1 1162 d d 3 cor
65 5990 short 1 1287 d d 3 cor
65 5990 medium 0 1096 s d 3 cor
65 5990 medium 0 976 d s 3 inc
65 11990 short 1 1880 d d 3 inc
65 11990 long 1 1108 d d 3 cor
65 5990 short 0 1000 s d 3 cor
65 5990 medium 0 1038 s d 3 inc
65 990 medium 0 1391 d s 3 inc
65 990 short 1 1215 s s 3 inc
65 11990 medium 0 1488 s d 3 cor
65 5990 long 0 1117 s d 3 inc
65 990 long 1 1413 s s 3 inc
65 11990 long 0 980 s d 3 cor
65 5990 long 1 1001 s s 3 inc
65 11990 short 1 1399 d d 3 cor
65 5990 short 1 1060 d d 3 cor
65 5990 short 1 1121 s s 3 cor
65 11990 medium 1 1092 s s 3 cor
65 990 short 0 1292 s d 3 cor
65 990 long 1 1256 d d 3 inc
65 5990 long 1 896 d d 3 cor
65 990 long 0 1291 d s 3 cor
65 990 medium 1 836 s s 3 inc
65 990 short 1 777 s s 3 cor
65 5990 medium 1 851 d d 3 cor
65 11990 medium 1 797 d d 3 cor
65 990 short 0 855 d s 3 cor
65 990 medium 1 677 s s 3 inc
65 11990 short 1 800 s s 3 cor
65 5990 medium 0 626 d s 3 cor
65 11990 medium 1 932 s s 3 inc
65 990 long 1 1209 s s 3 cor
65 11990 long 1 746 d d 3 cor
65 5990 medium 1 813 s s 3 cor
65 990 long 1 920 s s 3 cor
65 5990 short 0 932 s d 3 cor
65 11990 long 0 1298 s d 3 inc
65 11990 long 1 776 d d 3 inc
65 990 short 1 927 d d 3 cor
65 990 medium 1 1213 d d 3 cor
65 11990 short 1 633 s s 3 cor
65 11990 short 0 1068 d s 3 cor
65 990 medium 0 2087 d s 3 inc
65 11990 medium 1 1030 d d 3 inc
65 5990 short 1 776 d d 3 cor
65 5990 medium 1 1604 s s 3 cor
65 5990 long 1 741 d d 3 cor
65 5990 long 1 870 s s 3 cor
65 5990 short 0 945 d s 3 cor
65 11990 short 0 1799 s d 3 inc
65 5990 short 0 1410 s d 3 inc
65 5990 short 0 1310 s d 3 inc
65 5990 long 0 1650 s d 3 inc
65 990 long 1 1139 s s 3 inc
65 11990 long 1 1418 d d 3 cor
65 990 long 1 1163 s s 3 cor
65 11990 short 1 1385 s s 3 cor
65 990 medium 1 2101 d d 3 cor
65 11990 long 0 1301 s d 3 cor
65 990 short 1 1190 d d 3 inc
65 11990 medium 1 1507 s s 3 cor
65 11990 medium 0 1296 s d 3 cor
65 990 short 1 1009 s s 3 inc
65 5990 medium 0 1465 s d 3 cor
65 11990 long 1 734 d d 3 inc
65 11990 short 1 1130 d d 3 cor
65 5990 long 1 1180 d d 3 cor
65 5990 long 1 694 d d 3 cor
65 11990 medium 1 837 d d 3 cor
65 990 short 1 917 s s 3 cor
65 5990 short 1 752 d d 3 cor
65 11990 long 0 1013 s d 3 cor
65 5990 medium 0 707 d s 3 inc
65 990 long 1 1673 d d 3 inc
65 990 medium 1 707 s s 3 cor
65 990 medium 1 741 s s 3 cor
65 11990 short 1 720 d d 3 cor
65 990 medium 1 966 d d 3 cor
65 990 long 1 748 d d 3 cor
65 990 short 0 751 d s 3 cor
65 5990 medium 1 1398 d d 3 inc
65 5990 long 1 1395 s s 3 cor
65 5990 medium 0 1319 s d 3 cor
65 11990 medium 1 703 d d 3 inc
65 990 long 1 1159 s s 3 cor
65 5990 medium 1 947 s s 3 cor
65 5990 long 1 1792 s s 3 cor
65 5990 medium 0 1987 d s 3 cor
65 990 short 1 940 d d 3 inc
65 11990 long 1 744 d d 3 cor
65 11990 long 0 813 d s 3 cor
65 11990 long 0 1377 s d 3 inc
65 11990 medium 1 1154 s s 3 inc
65 990 long 1 705 d d 3 cor
65 11990 medium 1 1454 d d 3 cor
65 990 medium 1 1349 d d 3 cor
65 11990 medium 1 738 d d 3 cor
65 5990 long 1 727 d d 3 cor
65 990 medium 0 655 d s 3 cor
65 5990 short 0 728 d s 3 inc
65 11990 short 1 1090 s s 3 inc
65 990 short 1 620 s s 3 cor
65 11990 short 1 653 d d 3 cor
65 5990 short 1 1044 s s 3 cor
65 5990 long 0 740 s d 3 cor
65 990 short 1 710 s s 3 inc
65 11990 short 1 863 s s 3 cor
65 11990 short 1 863 d d 3 cor
65 990 long 1 867 s s 3 cor
65 11990 long 1 908 s s 3 cor
65 11990 medium 1 834 s s 3 cor
65 5990 short 1 1179 s s 3 cor
65 990 medium 1 876 s s 3 cor
65 5990 medium 0 1113 d s 3 cor
65 5990 medium 0 1192 s d 3 inc
65 990 medium 1 535 s s 3 inc
65 5990 long 1 993 d d 3 cor
65 990 long 1 812 d d 3 cor
65 5990 short 1 820 d d 3 cor
65 990 short 1 706 d d 3 cor
66 11990 long 1 825 d d 3 cor
66 5990 long 1 1255 s s 3 cor
66 11990 short 1 916 d d 3 cor
66 11990 medium 1 1280 s s 3 cor
66 5990 short 1 979 d d 3 cor
66 11990 long 1 908 d d 3 cor
66 5990 short 0 1029 s d 3 cor
66 990 medium 0 987 d s 3 inc
66 11990 medium 1 1118 d d 3 inc
66 990 long 1 1005 d d 3 cor
66 11990 short 0 1788 s d 3 cor
66 11990 medium 0 1665 d s 3 inc
66 990 medium 0 1254 d s 3 inc
66 990 short 1 1333 s s 3 inc
66 990 medium 1 931 s s 3 cor
66 5990 long 1 871 s s 3 cor
66 11990 short 1 1027 s s 3 cor
66 5990 short 1 975 s s 3 cor
66 990 long 1 875 s s 3 cor
66 5990 short 1 1755 d d 3 cor
66 5990 long 1 1011 d d 3 cor
66 5990 medium 1 2157 s s 3 cor
66 11990 short 1 1580 d d 3 cor
66 5990 medium 1 1601 s s 3 cor
66 11990 long 0 1900 s d 3 cor
66 990 short 1 1589 d d 3 inc
66 990 long 1 1390 s s 3 cor
66 5990 medium 0 1199 d s 3 cor
66 11990 long 1 1384 s s 3 inc
66 5990 long 1 2059 d d 3 cor
66 5990 medium 1 996 d d 3 cor
66 990 short 1 846 d d 3 cor
66 990 long 1 1060 d d 3 cor
66 990 short 0 935 s d 3 cor
66 990 medium 1 2359 s s 3 inc
66 11990 medium 1 1843 s s 3 cor
66 5990 medium 0 1831 d s 3 cor
66 5990 short 1 1189 s s 3 inc
66 990 long 0 1108 s d 3 cor
66 11990 short 1 2228 d d 3 inc
66 11990 medium 0 1676 d s 3 cor
66 11990 long 1 976 d d 3 inc
66 11990 long 0 1119 s d 3 cor
66 990 short 0 1801 d s 3 inc
66 5990 medium 0 2179 s d 3 inc
66 5990 short 0 1814 s d 3 inc
66 990 short 1 1246 s s 3 inc
66 990 short 1 804 s s 3 cor
66 990 medium 1 1502 d d 3 cor
66 11990 short 1 1872 s s 3 cor
66 5990 short 1 928 d d 3 inc
66 990 long 1 878 d d 3 cor
66 11990 long 0 1931 d s 3 cor
66 990 long 1 1031 s s 3 inc
66 5990 long 1 1255 d d 3 cor
66 990 medium 1 1007 d d 3 cor
66 990 long 1 1738 d d 3 inc
66 11990 medium 1 1429 d d 3 cor
66 990 medium 1 898 s s 3 inc
66 5990 medium 1 1317 d d 3 cor
66 990 short 0 986 d s 3 cor
66 5990 medium 0 620 s d 3 inc
66 5990 long 1 2104 d d 3 inc
66 5990 long 0 1275 s d 3 cor
66 990 medium 1 1109 s s 3 inc
66 11990 medium 0 2467 s d 3 cor
66 5990 short 1 919 d d 3 inc
66 11990 medium 0 938 s d 3 cor
66 5990 short 0 941 s d 3 cor
66 11990 short 0 1405 s d 3 inc
66 5990 short 1 875 d d 3 inc
66 11990 long 0 2140 d s 3 cor
66 990 short 1 1593 s s 3 inc
66 5990 long 1 1865 d d 3 cor
66 5990 medium 0 1540 s d 3 cor
66 5990 long 1 1873 s s 3 inc
66 990 short 1 1322 s s 3 cor
66 990 medium 1 1402 d d 3 cor
66 990 medium 1 1396 s s 3 cor
66 990 short 0 1240 d s 3 cor
66 990 medium 1 1213 s s 3 inc
66 11990 short 1 1609 d d 3 cor
66 5990 short 1 1338 s s 3 cor
66 990 medium 1 1512 d d 3 cor
66 5990 long 1 1243 d d 3 cor
66 11990 long 1 1587 s s 3 cor
66 11990 medium 1 1627 d d 3 cor
66 990 long 1 2849 d d 3 cor
66 11990 long 1 1849 d d 3 cor
66 11990 medium 1 1836 s s 3 cor
66 5990 medium 0 1494 s d 3 cor
66 5990 medium 1 1568 d d 3 inc
66 990 long 1 1446 s s 3 cor
66 5990 medium 1 1632 d d 3 cor
66 5990 short 1 1318 d d 3 cor
66 11990 short 1 1576 s s 3 cor
66 990 short 1 1282 d d 3 cor
66 5990 long 1 1245 s s 3 cor
66 11990 medium 1 1535 d d 3 cor
66 990 long 1 1460 s s 3 cor
66 11990 long 0 2444 s d 3 cor
66 990 long 1 2023 d d 3 inc
66 11990 medium 0 1604 s d 3 cor
66 11990 short 1 1596 d d 3 inc
66 11990 long 1 2911 d d 3 cor
66 11990 short 0 2201 s d 3 cor
66 990 short 0 1306 s d 3 inc
66 990 long 0 1844 s d 3 inc
66 990 long 1 1331 d d 3 inc
66 5990 medium 1 948 d d 3 cor
66 5990 long 1 743 d d 3 cor
66 990 medium 1 1315 s s 3 cor
66 11990 medium 0 1278 s d 3 cor
66 5990 long 1 1729 d d 3 inc
66 5990 long 0 1024 s d 3 cor
66 990 long 1 1854 s s 3 inc
66 11990 short 0 1735 s d 3 cor
66 11990 medium 1 2189 d d 3 inc
66 990 short 0 1509 s d 3 cor
66 990 medium 1 1466 d d 3 inc
66 11990 long 1 1827 d d 3 cor
66 11990 long 0 2074 s d 3 cor
66 990 medium 1 1681 s s 3 inc
66 990 short 0 1453 d s 3 cor
66 5990 medium 1 1526 s s 3 inc
66 5990 medium 1 1004 s s 3 cor
66 11990 short 1 1444 d d 3 cor
66 11990 medium 0 1165 s d 3 cor
66 11990 medium 1 1100 d d 3 inc
66 5990 medium 1 996 d d 3 cor
66 5990 short 0 2247 s d 3 cor
66 990 medium 1 1023 d d 3 inc
66 11990 short 1 1170 d d 3 cor
66 11990 long 0 2407 s d 3 cor
66 5990 short 0 1557 s d 3 inc
66 5990 short 1 929 d d 3 inc
66 990 short 1 2118 d d 3 cor
66 5990 long 1 1101 s s 3 cor
66 990 long 0 1640 d s 3 cor
7 990 long 1 1031 s s 3 cor
7 5990 medium 1 1219 d d 3 cor
7 11990 medium 1 1254 d d 3 cor
7 11990 long 1 1360 d d 3 cor
7 5990 medium 1 1547 s s 3 cor
7 5990 short 0 1162 s d 3 cor
7 5990 short 1 1205 d d 3 inc
7 990 short 1 1415 s s 3 cor
7 11990 long 1 1345 d d 3 cor
7 11990 long 0 1139 s d 3 cor
7 990 long 0 1161 d s 3 inc
7 990 medium 1 1094 s s 3 inc
7 11990 medium 1 2431 d d 3 cor
7 5990 short 1 1244 d d 3 cor
7 990 short 0 1061 d s 3 cor
7 990 medium 1 1292 d d 3 inc
7 11990 medium 1 2161 s s 3 cor
7 990 short 1 1200 d d 3 cor
7 5990 medium 0 1233 d s 3 cor
7 5990 long 0 1306 d s 3 inc
7 11990 short 0 2452 s d 3 inc
7 990 long 1 2649 s s 3 inc
7 5990 long 1 1162 s s 3 cor
7 5990 long 1 1266 d d 3 cor
7 5990 short 1 2360 s s 3 cor
7 11990 medium 1 1025 s s 3 cor
7 990 short 1 992 s s 3 cor
7 5990 long 1 1012 s s 3 cor
7 11990 short 1 835 d d 3 cor
7 990 medium 1 1042 s s 3 cor
7 990 long 1 876 d d 3 cor
7 11990 long 1 779 s s 3 cor
7 11990 short 1 1073 s s 3 cor
7 11990 short 1 861 d d 3 cor
7 5990 medium 1 1241 s s 3 cor
7 990 medium 1 906 d d 3 cor
7 11990 medium 0 746 s d 3 cor
7 990 medium 0 937 d s 3 inc
7 990 short 1 1121 d d 3 inc
7 990 long 1 842 d d 3 cor
7 5990 short 1 1750 s s 3 cor
7 11990 short 1 1177 s s 3 cor
7 11990 medium 1 741 d d 3 cor
7 5990 medium 1 954 s s 3 cor
7 11990 long 0 969 s d 3 cor
7 11990 long 1 2525 s s 3 inc
7 5990 short 1 1054 d d 3 cor
7 990 short 0 978 d s 3 cor
7 5990 short 1 1130 s s 3 inc
7 990 long 1 982 s s 3 cor
7 5990 long 1 807 s s 3 cor
7 5990 medium 0 905 s d 3 cor
7 11990 short 0 885 s d 3 inc
7 990 long 1 845 s s 3 inc
7 11990 short 1 811 d d 3 cor
7 11990 short 1 814 d d 3 cor
7 990 medium 0 1271 s d 3 cor
7 5990 short 0 1115 d s 3 inc
7 5990 long 1 825 d d 3 inc
7 990 medium 1 977 s s 3 cor
7 5990 medium 1 948 d d 3 cor
7 990 long 1 937 d d 3 cor
7 11990 long 1 822 d d 3 cor
7 11990 medium 1 1755 s s 3 cor
7 11990 medium 1 1980 d d 3 cor
7 11990 long 1 1496 d d 3 cor
7 5990 long 0 1460 d s 3 cor
7 990 medium 1 714 d d 3 inc
7 5990 medium 1 1257 d d 3 cor
7 990 short 1 1090 s s 3 cor
7 990 short 1 776 s s 3 cor
7 5990 long 1 2003 s s 3 cor
7 990 short 1 1397 d d 3 cor
7 5990 medium 1 1525 d d 3 cor
7 990 short 1 1063 s s 3 cor
7 5990 short 1 1036 d d 3 cor
7 11990 short 1 2048 d d 3 cor
7 11990 long 0 922 s d 3 cor
7 5990 short 0 1863 d s 3 inc
7 11990 medium 1 1646 d d 3 inc
7 11990 short 0 986 s d 3 cor
7 5990 long 1 1652 s s 3 inc
7 990 long 1 902 s s 3 cor
7 11990 long 1 1115 d d 3 cor
7 5990 short 0 975 s d 3 cor
7 11990 medium 0 986 s d 3 inc
7 5990 short 1 1098 s s 3 inc
7 5990 medium 1 1457 s s 3 cor
7 5990 long 1 807 d d 3 cor
7 11990 short 0 1916 d s 3 cor
7 11990 long 1 1098 d d 3 inc
7 990 short 1 1110 s s 3 cor
7 990 medium 1 1034 d d 3 cor
7 990 long 1 958 d d 3 cor
7 990 long 1 984 s s 3 cor
7 11990 long 0 863 s d 3 cor
7 11990 medium 1 808 d d 3 inc
7 11990 medium 1 1191 s s 3 cor
7 11990 short 1 1481 s s 3 cor
7 990 medium 1 985 s s 3 cor
7 5990 long 1 737 d d 3 cor
7 990 long 1 987 d d 3 cor
7 990 short 1 892 d d 3 cor
7 5990 medium 1 1184 s s 3 cor
7 5990 long 1 747 s s 3 cor
7 5990 medium 1 1104 d d 3 cor
7 990 medium 1 751 d d 3 cor
7 990 medium 1 1247 s s 3 cor
7 11990 medium 1 991 s s 3 cor
7 990 long 1 825 s s 3 cor
7 5990 long 1 924 d d 3 cor
7 5990 medium 1 1185 d d 3 cor
7 990 short 1 977 d d 3 cor
7 990 long 1 778 d d 3 cor
7 11990 medium 1 996 d d 3 cor
7 11990 long 1 982 d d 3 cor
7 11990 medium 1 986 s s 3 cor
7 5990 medium 1 955 d d 3 cor
7 11990 medium 1 927 d d 3 cor
7 990 medium 1 1004 s s 3 cor
7 5990 long 1 1686 s s 3 cor
7 5990 long 1 815 d d 3 cor
7 5990 medium 1 1765 s s 3 cor
7 11990 long 1 1177 s s 3 cor
7 990 medium 1 987 d d 3 cor
7 990 long 1 1462 d d 3 cor
7 5990 short 1 940 d d 3 cor
7 990 medium 1 1292 s s 3 cor
7 990 short 1 891 s s 3 cor
7 11990 long 1 1516 d d 3 cor
7 11990 short 1 1008 s s 3 cor
7 11990 short 1 1043 d d 3 cor
7 11990 short 1 1840 s s 3 cor
7 11990 short 1 838 d d 3 cor
7 990 short 1 906 s s 3 cor
7 990 medium 1 1463 d d 3 cor
7 5990 short 1 1155 s s 3 cor
7 5990 medium 1 885 s s 3 cor
7 990 long 1 1309 s s 3 cor
7 5990 long 1 817 s s 3 cor
7 990 short 0 1038 d s 3 cor
7 5990 short 1 1094 s s 3 inc
7 11990 long 1 1984 s s 3 cor
8 990 medium 1 1421 d d 3 cor
8 11990 short 0 1676 s d 3 cor
8 990 short 1 2415 d d 3 inc
8 990 medium 1 1308 s s 3 cor
8 5990 medium 1 1359 d d 3 cor
8 11990 medium 1 1647 d d 3 cor
8 990 medium 1 1912 d d 3 cor
8 11990 short 1 1459 d d 3 cor
8 5990 short 1 1587 d d 3 cor
8 5990 long 1 1855 d d 3 cor
8 5990 medium 1 1760 s s 3 cor
8 990 short 1 1392 s s 3 cor
8 5990 short 1 1468 d d 3 cor
8 990 long 1 1280 s s 3 cor
8 11990 medium 1 2359 d d 3 cor
8 990 long 1 1429 s s 3 cor
8 5990 long 0 2224 s d 3 cor
8 11990 long 0 2305 s d 3 inc
8 11990 short 1 1944 s s 3 inc
8 5990 short 0 1518 s d 3 cor
8 5990 medium 1 1529 d d 3 inc
8 11990 short 1 1314 d d 3 cor
8 11990 medium 0 1760 s d 3 cor
8 11990 medium 1 1439 s s 3 inc
8 990 long 1 1506 d d 3 cor
8 11990 long 1 1562 d d 3 cor
8 5990 medium 1 1227 s s 3 cor
8 990 short 1 1256 s s 3 cor
8 990 medium 1 1269 s s 3 cor
8 5990 short 0 1491 s d 3 cor
8 11990 long 1 1507 d d 3 inc
8 5990 long 1 1588 s s 3 cor
8 990 long 1 1403 d d 3 cor
8 5990 long 1 2010 d d 3 cor
8 990 short 1 1361 d d 3 cor
8 11990 long 0 2230 s d 3 cor
8 5990 short 1 1330 s s 3 cor
8 5990 long 0 1733 d s 3 cor
8 11990 long 1 1258 s s 3 inc
8 990 long 1 1297 s s 3 cor
8 5990 medium 1 1492 s s 3 cor
8 11990 long 0 2235 s d 3 cor
8 5990 long 0 1659 s d 3 inc
8 5990 short 1 2168 d d 3 inc
8 990 long 1 1525 d d 3 cor
8 5990 long 1 1497 d d 3 cor
8 11990 medium 1 1634 s s 3 cor
8 990 medium 1 1556 d d 3 cor
8 990 medium 1 1403 s s 3 cor
8 5990 medium 1 2012 d d 3 cor
8 11990 medium 0 2499 d s 3 cor
8 11990 short 1 1727 s s 3 inc
8 11990 long 1 1755 d d 3 cor
8 5990 long 0 1626 s d 3 cor
8 990 short 1 1773 s s 3 inc
8 5990 short 1 1429 d d 3 cor
8 990 medium 1 1545 d d 3 cor
8 5990 medium 1 1586 s s 3 cor
8 11990 short 1 1605 d d 3 cor
8 990 long 1 1534 d d 3 cor
8 990 short 1 1438 s s 3 cor
8 11990 medium 1 1462 s s 3 cor
8 11990 short 0 1889 s d 3 cor
8 990 long 1 1652 s s 3 inc
8 990 short 0 1624 d s 3 cor
8 5990 short 1 1927 s s 3 inc
8 990 medium 1 1918 s s 3 cor
8 5990 medium 1 1660 d d 3 cor
8 11990 short 1 1642 d d 3 cor
8 990 short 1 1462 d d 3 cor
8 11990 long 1 2177 d d 3 cor
8 11990 long 1 1541 s s 3 cor
8 11990 short 1 1578 d d 3 cor
8 5990 long 1 1482 s s 3 cor
8 11990 medium 1 1427 s s 3 cor
8 990 long 1 1302 s s 3 cor
8 990 short 1 1222 d d 3 cor
8 990 medium 1 1239 s s 3 cor
8 990 medium 1 1306 d d 3 cor
8 990 long 0 1389 d s 3 cor
8 11990 long 0 1503 d s 3 inc
8 990 long 1 1328 s s 3 inc
8 5990 long 0 1642 s d 3 cor
8 11990 long 0 2024 d s 3 inc
8 5990 short 1 1603 d d 3 inc
8 5990 short 1 2383 s s 3 cor
8 990 short 1 1576 s s 3 inc
8 5990 long 1 1321 d d 3 cor
8 11990 medium 1 1587 s s 3 cor
8 5990 long 0 1575 d s 3 cor
8 990 medium 1 1249 s s 3 inc
8 11990 long 0 1541 s d 3 cor
8 990 medium 1 1349 d d 3 inc
8 11990 short 0 1465 s d 3 cor
8 5990 medium 1 1670 d d 3 inc
8 11990 medium 1 2192 d d 3 cor
8 990 short 1 1347 s s 3 cor
8 990 long 0 2468 d s 3 cor
8 5990 short 0 1449 s d 3 inc
8 5990 short 1 1573 d d 3 inc
8 990 short 1 1505 d d 3 cor
8 11990 short 1 2355 d d 3 cor
8 11990 medium 1 1816 d d 3 cor
8 11990 short 0 1921 s d 3 cor
8 5990 medium 0 1810 s d 3 inc
8 5990 medium 0 1746 d s 3 inc
8 990 medium 1 1356 d d 3 cor
8 5990 long 1 1754 s s 3 cor
8 11990 long 1 1997 s s 3 cor
8 5990 short 0 1555 d s 3 cor
8 11990 long 1 1623 d d 3 inc
8 990 medium 1 1215 s s 3 cor
8 5990 short 1 1525 s s 3 cor
8 5990 medium 1 1269 s s 3 cor
8 5990 medium 1 1280 s s 3 cor
8 5990 long 1 1566 d d 3 cor
8 5990 short 0 1395 s d 3 cor
8 990 short 1 1305 d d 3 inc
8 990 short 1 1273 s s 3 cor
8 11990 long 1 1452 d d 3 cor
8 11990 medium 0 1437 s d 3 cor
8 990 long 1 1493 d d 3 inc
8 11990 short 1 2241 s s 3 cor
8 990 long 0 1985 s d 3 cor
8 11990 short 1 1532 d d 3 inc
8 11990 medium 1 2125 s s 3 cor
8 5990 medium 1 1860 d d 3 cor
8 5990 medium 1 1439 d d 3 cor
8 990 medium 1 1594 s s 3 cor
8 990 short 1 1564 s s 3 cor
8 990 medium 1 1378 d d 3 cor
8 990 long 1 1347 s s 3 cor
8 5990 long 1 2124 s s 3 cor
8 11990 medium 1 1631 d d 3 cor
8 5990 short 1 1517 d d 3 cor
8 11990 medium 1 2807 d d 3 cor
8 990 long 1 1602 d d 3 cor
8 11990 long 1 1592 s s 3 cor
8 990 short 1 1261 d d 3 cor
8 11990 short 1 2993 d d 3 cor
8 5990 long 0 1687 d s 3 cor
9 990 long 1 1750 d d 3 cor
9 990 short 0 1440 s d 3 cor
9 11990 medium 1 1410 d d 3 cor
9 5990 long 1 2459 s s 3 cor
9 5990 medium 0 1542 s d 3 cor
9 11990 long 1 1534 d d 3 inc
9 5990 short 0 1766 d s 3 cor
9 990 medium 1 1561 d d 3 inc
9 11990 short 1 1579 s s 3 cor
9 990 medium 0 2138 s d 3 cor
9 11990 short 0 1548 s d 3 inc
9 11990 medium 1 1444 s s 3 inc
9 990 short 0 1576 s d 3 cor
9 5990 long 1 1383 s s 3 inc
9 11990 medium 1 2134 d d 3 cor
9 5990 short 1 1694 s s 3 cor
