"TaskType" "subj" "block" "list" "trialnumber" "length" "serpos" "word" "writtenSP" "outputorder" "TaskTypeKnow"
"Unknown" 15 2 11 35 10 7 "balance" 7 2 0
"Unknown" 15 2 11 35 10 8 "lonely" 8 3 0
"Unknown" 15 2 11 35 10 9 "worthy" 9 4 0
"Unknown" 15 2 11 35 10 10 "utmost" 10 5 0
"Unknown" 15 2 12 36 4 1 "aside" 1 1 0
"Unknown" 15 2 12 36 4 2 "human" 2 2 0
"Unknown" 15 2 12 36 4 3 "allow" 3 3 0
"Unknown" 15 2 12 36 4 4 "dismay" 4 4 0
"Unknown" 15 2 13 37 15 1 "display" -1 -1 0
"Unknown" 15 2 13 37 15 2 "farther" 2 1 0
"Unknown" 15 2 13 37 15 3 "enter" -1 -1 0
"Unknown" 15 2 13 37 15 4 "sparkle" -1 -1 0
"Unknown" 15 2 13 37 15 5 "farewell" -1 -1 0
"Unknown" 15 2 13 37 15 6 "boundary" -1 -1 0
"Unknown" 15 2 13 37 15 7 "carbon" -1 -1 0
"Unknown" 15 2 13 37 15 8 "adopt" -1 -1 0
"Unknown" 15 2 13 37 15 9 "outline" -1 -1 0
"Unknown" 15 2 13 37 15 10 "instruct" -1 -1 0
"Unknown" 15 2 13 37 15 11 "lying" -1 -1 0
"Unknown" 15 2 13 37 15 12 "contract" -1 -1 0
"Unknown" 15 2 13 37 15 13 "approve" -1 -1 0
"Unknown" 15 2 13 37 15 14 "meaning" 14 2 0
"Unknown" 15 2 13 37 15 15 "shiver" 15 3 0
"Unknown" 15 2 14 38 6 1 "funny" 1 1 0
"Unknown" 15 2 14 38 6 2 "dealer" 2 2 0
"Unknown" 15 2 14 38 6 3 "village" -1 -1 0
"Unknown" 15 2 14 38 6 4 "orange" 3 3 0
"Unknown" 15 2 14 38 6 5 "comfort" 5 4 0
"Unknown" 15 2 14 38 6 6 "shelter" 6 5 0
"Unknown" 15 2 15 39 8 1 "native" 1 1 0
"Unknown" 15 2 15 39 8 2 "wicked" -1 -1 0
"Unknown" 15 2 15 39 8 3 "declare" -1 -1 0
"Unknown" 15 2 15 39 8 4 "among" 3 3 0
"Unknown" 15 2 15 39 8 5 "merchant" 2 2 0
"Unknown" 15 2 15 39 8 6 "garden" -1 -1 0
"Unknown" 15 2 15 39 8 7 "except" 7 4 0
"Unknown" 15 2 15 39 8 8 "dragon" 8 5 0
"Unknown" 15 2 16 40 3 1 "comment" 1 1 0
"Unknown" 15 2 16 40 3 2 "hotel" 2 2 0
"Unknown" 15 2 16 40 3 3 "maiden" 3 3 0
"Unknown" 15 2 17 41 1 1 "vanish" 1 1 0
"Unknown" 15 2 18 42 3 1 "golden" 1 1 0
"Unknown" 15 2 18 42 3 2 "wedding" 2 2 0
"Unknown" 15 2 18 42 3 3 "dismiss" 3 3 0
"Unknown" 15 2 19 43 12 1 "engine" 1 1 0
"Unknown" 15 2 19 43 12 2 "comrade" -1 -1 0
"Unknown" 15 2 19 43 12 3 "forest" -1 -1 0
"Unknown" 15 2 19 43 12 4 "fever" -1 -1 0
"Unknown" 15 2 19 43 12 5 "greatly" -1 -1 0
"Unknown" 15 2 19 43 12 6 "season" -1 -1 0
"Unknown" 15 2 19 43 12 7 "problem" -1 -1 0
"Unknown" 15 2 19 43 12 8 "import" -1 -1 0
"Unknown" 15 2 19 43 12 9 "social" -1 -1 0
"Unknown" 15 2 19 43 12 10 "closely" 11 2 0
"Unknown" 15 2 19 43 12 11 "favor" -1 -1 0
"Unknown" 15 2 19 43 12 12 "sheriff" 12 3 0
"Unknown" 15 2 20 44 15 1 "derive" -1 -1 0
"Unknown" 15 2 20 44 15 2 "inform" -1 -1 0
"Unknown" 15 2 20 44 15 3 "standard" -1 -1 0
"Unknown" 15 2 20 44 15 4 "bother" -1 -1 0
"Unknown" 15 2 20 44 15 5 "salute" -1 -1 0
"Unknown" 15 2 20 44 15 6 "decide" -1 -1 0
"Unknown" 15 2 20 44 15 7 "nervous" -1 -1 0
"Unknown" 15 2 20 44 15 8 "income" -1 -1 0
"Unknown" 15 2 20 44 15 9 "funeral" 9 1 0
"Unknown" 15 2 20 44 15 10 "unit" -1 -1 0
"Unknown" 15 2 20 44 15 11 "twinkle" -1 -1 0
"Unknown" 15 2 20 44 15 12 "blessing" 13 2 0
"Unknown" 15 2 20 44 15 13 "barrel" -1 -1 0
"Unknown" 15 2 20 44 15 14 "bitter" 14 3 0
"Unknown" 15 2 20 44 15 15 "bestow" 15 4 0
"Unknown" 15 2 21 45 6 1 "pursue" 1 1 0
"Unknown" 15 2 21 45 6 2 "puzzle" 2 2 0
"Unknown" 15 2 21 45 6 3 "pepper" 3 3 0
"Unknown" 15 2 21 45 6 4 "nation" 4 4 0
"Unknown" 15 2 21 45 6 5 "upset" -1 -1 0
"Unknown" 15 2 21 45 6 6 "legal" 6 5 0
"Unknown" 15 2 22 46 12 1 "infant" 1 1 0
"Unknown" 15 2 22 46 12 2 "stupid" 2 2 0
"Unknown" 15 2 22 46 12 3 "earnest" -1 -1 0
"Unknown" 15 2 22 46 12 4 "private" -1 -1 0
"Unknown" 15 2 22 46 12 5 "pursuit" -1 -1 0
"Unknown" 15 2 22 46 12 6 "slipper" -1 -1 0
"Unknown" 15 2 22 46 12 7 "several" -1 -1 0
"Unknown" 15 2 22 46 12 8 "uncle" -1 -1 0
"Unknown" 15 2 22 46 12 9 "glitter" 10 3 0
"Unknown" 15 2 22 46 12 10 "extreme" -1 -1 0
"Unknown" 15 2 22 46 12 11 "silver" 11 4 0
"Unknown" 15 2 22 46 12 12 "handsome" 12 5 0
"Unknown" 15 2 23 47 7 1 "coffee" 1 1 0
"Unknown" 15 2 23 47 7 2 "youthful" -1 -1 0
"Unknown" 15 2 23 47 7 3 "motive" 3 3 0
"Unknown" 15 2 23 47 7 4 "rapid" -1 -1 0
"Unknown" 15 2 23 47 7 5 "absorb" -1 -1 0
"Unknown" 15 2 23 47 7 6 "about" 6 4 0
"Unknown" 15 2 23 47 7 7 "foreign" 7 5 0
"Unknown" 15 2 24 48 5 1 "single" 1 1 0
"Unknown" 15 2 24 48 5 2 "factor" 2 2 0
"Unknown" 15 2 24 48 5 3 "frequent" 3 3 0
"Unknown" 15 2 24 48 5 4 "language" 4 4 0
"Unknown" 15 2 24 48 5 5 "beauty" 5 5 0
"Unknown" 15 3 1 49 8 1 "promptly" 1 1 0
"Unknown" 15 3 1 49 8 2 "proper" 2 2 0
"Unknown" 15 3 1 49 8 3 "circle" -1 -1 0
"Unknown" 15 3 1 49 8 4 "unto" -1 -1 0
"Unknown" 15 3 1 49 8 5 "conceive" -1 -1 0
"Unknown" 15 3 1 49 8 6 "loyal" 7 3 0
"Unknown" 15 3 1 49 8 7 "today" -1 -1 0
"Unknown" 15 3 1 49 8 8 "insect" 8 4 0
"Unknown" 15 3 2 50 7 1 "doorway" 1 1 0
"Unknown" 15 3 2 50 7 2 "attend" 2 2 0
"Unknown" 15 3 2 50 7 3 "partly" -1 -1 0
"Unknown" 15 3 2 50 7 4 "salad" 3 3 0
"Unknown" 15 3 2 50 7 5 "fury" 4 4 0
"Unknown" 15 3 2 50 7 6 "final" -1 -1 0
"Unknown" 15 3 2 50 7 7 "deserve" -1 -1 0
"Unknown" 15 3 3 51 15 1 "really" 1 1 0
"Unknown" 15 3 3 51 15 2 "highway" -1 -1 0
"Unknown" 15 3 3 51 15 3 "moisture" -1 -1 0
"Unknown" 15 3 3 51 15 4 "whisper" -1 -1 0
"Unknown" 15 3 3 51 15 5 "supper" -1 -1 0
"Unknown" 15 3 3 51 15 6 "water" -1 -1 0
"Unknown" 15 3 3 51 15 7 "estate" -1 -1 0
"Unknown" 15 3 3 51 15 8 "barely" -1 -1 0
"Unknown" 15 3 3 51 15 9 "farmer" -1 -1 0
"Unknown" 15 3 3 51 15 10 "sadly" -1 -1 0
"Unknown" 15 3 3 51 15 11 "amuse" -1 -1 0
"Unknown" 15 3 3 51 15 12 "depart" -1 -1 0
"Unknown" 15 3 3 51 15 13 "jacket" 13 3 0
"Unknown" 15 3 3 51 15 14 "reading" 14 4 0
"Unknown" 15 3 3 51 15 15 "matter" 15 5 0
"Unknown" 15 3 4 52 3 1 "rocky" 1 1 0
"Unknown" 15 3 4 52 3 2 "proceed" 2 2 0
"Unknown" 15 3 4 52 3 3 "concern" 3 3 0
"Unknown" 15 3 5 53 6 1 "timber" 1 1 0
"Unknown" 15 3 5 53 6 2 "emerge" 2 2 0
"Unknown" 15 3 5 53 6 3 "flavor" -1 -1 0
"Unknown" 15 3 5 53 6 4 "perform" 3 3 0
"Unknown" 15 3 5 53 6 5 "question" 4 4 0
"Unknown" 15 3 5 53 6 6 "gravely" 6 5 0
"Unknown" 15 3 6 54 12 1 "combine" 1 1 0
"Unknown" 15 3 6 54 12 2 "gracious" -1 -1 0
"Unknown" 15 3 6 54 12 3 "angel" -1 -1 0
"Unknown" 15 3 6 54 12 4 "pasture" -1 -1 0
"Unknown" 15 3 6 54 12 5 "acid" -1 -1 0
"Unknown" 15 3 6 54 12 6 "monster" -1 -1 0
"Unknown" 15 3 6 54 12 7 "endless" 10 2 0
"Unknown" 15 3 6 54 12 8 "connect" -1 -1 0
"Unknown" 15 3 6 54 12 9 "explain" -1 -1 0
"Unknown" 15 3 6 54 12 10 "open" -1 -1 0
"Unknown" 15 3 6 54 12 11 "briefly" 11 3 0
"Unknown" 15 3 6 54 12 12 "pistol" 12 4 0
"Unknown" 15 3 7 55 1 1 "refer" 1 1 0
"Unknown" 15 3 8 56 8 1 "hollow" 1 1 0
"Unknown" 15 3 8 56 8 2 "assure" -1 -1 0
"Unknown" 15 3 8 56 8 3 "commence" -1 -1 0
"Unknown" 15 3 8 56 8 4 "healthy" -1 -1 0
"Unknown" 15 3 8 56 8 5 "publish" -1 -1 0
"Unknown" 15 3 8 56 8 6 "yellow" -1 -1 0
"Unknown" 15 3 8 56 8 7 "deceive" -1 -1 0
"Unknown" 15 3 8 56 8 8 "madam" 8 3 0
"Unknown" 15 3 9 57 4 1 "effort" 1 1 0
"Unknown" 15 3 9 57 4 2 "pleasure" 2 2 0
"Unknown" 15 3 9 57 4 3 "basket" 3 3 0
"Unknown" 15 3 9 57 4 4 "dislike" 4 4 0
"Unknown" 15 3 10 58 2 1 "kingdom" 1 1 0
"Unknown" 15 3 10 58 2 2 "forward" 2 2 0
"Unknown" 15 3 11 59 3 1 "useful" 1 1 0
"Unknown" 15 3 11 59 3 2 "beaver" 2 2 0
"Unknown" 15 3 11 59 3 3 "blanket" 3 3 0
"Unknown" 15 3 12 60 15 1 "hatred" -1 -1 0
"Unknown" 15 3 12 60 15 2 "sailor" -1 -1 0
"Unknown" 15 3 12 60 15 3 "judgment" -1 -1 0
"Unknown" 15 3 12 60 15 4 "reform" -1 -1 0
"Unknown" 15 3 12 60 15 5 "divine" -1 -1 0
"Unknown" 15 3 12 60 15 6 "legend" -1 -1 0
"Unknown" 15 3 12 60 15 7 "lightly" -1 -1 0
"Unknown" 15 3 12 60 15 8 "because" -1 -1 0
"Unknown" 15 3 12 60 15 9 "fairly" -1 -1 0
"Unknown" 15 3 12 60 15 10 "folly" -1 -1 0
"Unknown" 15 3 12 60 15 11 "device" -1 -1 0
"Unknown" 15 3 12 60 15 12 "illness" 13 1 0
"Unknown" 15 3 12 60 15 13 "excite" 14 2 0
"Unknown" 15 3 12 60 15 14 "palace" -1 -1 0
"Unknown" 15 3 12 60 15 15 "array" 15 3 0
"Unknown" 15 3 13 61 2 1 "embrace" 1 1 0
"Unknown" 15 3 13 61 2 2 "linen" 2 2 0
"Unknown" 15 3 14 62 10 1 "autumn" 1 1 0
"Unknown" 15 3 14 62 10 2 "calmly" 2 2 0
"Unknown" 15 3 14 62 10 3 "replace" -1 -1 0
"Unknown" 15 3 14 62 10 4 "feeble" -1 -1 0
"Unknown" 15 3 14 62 10 5 "ribbon" -1 -1 0
"Unknown" 15 3 14 62 10 6 "impress" -1 -1 0
"Unknown" 15 3 14 62 10 7 "stormy" 7 3 0
"Unknown" 15 3 14 62 10 8 "avoid" -1 -1 0
"Unknown" 15 3 14 62 10 9 "echo" -1 -1 0
"Unknown" 15 3 14 62 10 10 "persuade" 10 4 0
"Unknown" 15 3 15 63 10 1 "eager" 1 1 0
"Unknown" 15 3 15 63 10 2 "beggar" 2 2 0
"Unknown" 15 3 15 63 10 3 "amid" -1 -1 0
"Unknown" 15 3 15 63 10 4 "ashore" -1 -1 0
"Unknown" 15 3 15 63 10 5 "speaker" -1 -1 0
"Unknown" 15 3 15 63 10 6 "liquid" -1 -1 0
"Unknown" 15 3 15 63 10 7 "again" -1 -1 0
"Unknown" 15 3 15 63 10 8 "backward" -1 -1 0
"Unknown" 15 3 15 63 10 9 "softly" 8 3 0
"Unknown" 15 3 15 63 10 10 "struggle" -1 -1 0
"Unknown" 15 3 16 64 5 1 "errand" 1 1 0
"Unknown" 15 3 16 64 5 2 "cannon" 2 2 0
"Unknown" 15 3 16 64 5 3 "distinct" 3 3 0
"Unknown" 15 3 16 64 5 4 "middle" 4 4 0
"Unknown" 15 3 16 64 5 5 "story" 5 5 0
"Unknown" 15 3 17 65 1 1 "amaze" 1 1 0
"Unknown" 15 3 18 66 4 1 "arrive" 1 1 0
"Unknown" 15 3 18 66 4 2 "decrease" 2 2 0
"Unknown" 15 3 18 66 4 3 "congress" 3 3 0
"Unknown" 15 3 18 66 4 4 "vital" 4 4 0
"Unknown" 15 3 19 67 15 1 "gesture" -1 -1 0
"Unknown" 15 3 19 67 15 2 "provide" -1 -1 0
"Unknown" 15 3 19 67 15 3 "unlike" -1 -1 0
"Unknown" 15 3 19 67 15 4 "patience" -1 -1 0
"Unknown" 15 3 19 67 15 5 "wrinkle" -1 -1 0
"Unknown" 15 3 19 67 15 6 "compass" -1 -1 0
"Unknown" 15 3 19 67 15 7 "belong" -1 -1 0
"Unknown" 15 3 19 67 15 8 "possess" -1 -1 0
"Unknown" 15 3 19 67 15 9 "button" -1 -1 0
"Unknown" 15 3 19 67 15 10 "kindly" -1 -1 0
"Unknown" 15 3 19 67 15 11 "reason" -1 -1 0
"Unknown" 15 3 19 67 15 12 "instant" -1 -1 0
"Unknown" 15 3 19 67 15 13 "chimney" -1 -1 0
"Unknown" 15 3 19 67 15 14 "pilot" 14 1 0
"Unknown" 15 3 19 67 15 15 "venture" 15 2 0
"Unknown" 15 3 20 68 6 1 "lovely" 1 1 0
"Unknown" 15 3 20 68 6 2 "payment" 2 2 0
"Unknown" 15 3 20 68 6 3 "given" 4 4 0
"Unknown" 15 3 20 68 6 4 "danger" 3 3 0
"Unknown" 15 3 20 68 6 5 "study" 5 5 0
"Unknown" 15 3 20 68 6 6 "consist" 6 6 0
"Unknown" 15 3 21 69 8 1 "angry" 1 1 0
"Unknown" 15 3 21 69 8 2 "navy" 2 2 0
"Unknown" 15 3 21 69 8 3 "incline" -1 -1 0
"Unknown" 15 3 21 69 8 4 "patent" -1 -1 0
"Unknown" 15 3 21 69 8 5 "planet" -1 -1 0
"Unknown" 15 3 21 69 8 6 "future" -1 -1 0
"Unknown" 15 3 21 69 8 7 "shower" -1 -1 0
"Unknown" 15 3 21 69 8 8 "frontier" 8 3 0
"Unknown" 15 3 22 70 1 1 "method" 1 1 0
"Unknown" 15 3 23 71 5 1 "sober" 1 1 0
"Unknown" 15 3 23 71 5 2 "enforce" 2 2 0
"Unknown" 15 3 23 71 5 3 "dollar" 3 3 0
"Unknown" 15 3 23 71 5 4 "outside" 4 4 0
"Unknown" 15 3 23 71 5 5 "building" 5 5 0
"Unknown" 15 3 24 72 15 1 "stable" -1 -1 0
"Unknown" 15 3 24 72 15 2 "without" -1 -1 0
"Unknown" 15 3 24 72 15 3 "upward" -1 -1 0
"Unknown" 15 3 24 72 15 4 "erect" -1 -1 0
"Unknown" 15 3 24 72 15 5 "habit" -1 -1 0
"Unknown" 15 3 24 72 15 6 "needle" -1 -1 0
"Unknown" 15 3 24 72 15 7 "truly" -1 -1 0
"Unknown" 15 3 24 72 15 8 "sister" -1 -1 0
"Unknown" 15 3 24 72 15 9 "secure" -1 -1 0
"Unknown" 15 3 24 72 15 10 "market" -1 -1 0
"Unknown" 15 3 24 72 15 11 "collect" -1 -1 0
"Unknown" 15 3 24 72 15 12 "column" -1 -1 0
"Unknown" 15 3 24 72 15 13 "itself" 13 1 0
"Unknown" 15 3 24 72 15 14 "chairman" 14 2 0
"Unknown" 15 3 24 72 15 15 "lumber" 15 3 0
"Unknown" 15 4 1 73 7 1 "mental" 1 1 0
"Unknown" 15 4 1 73 7 2 "correct" 2 2 0
"Unknown" 15 4 1 73 7 3 "scholar" 4 4 0
"Unknown" 15 4 1 73 7 4 "compel" -1 -1 0
"Unknown" 15 4 1 73 7 5 "singer" -1 -1 0
"Unknown" 15 4 1 73 7 6 "couple" -1 -1 0
"Unknown" 15 4 1 73 7 7 "acquaint" 7 5 0
"Unknown" 15 4 2 74 2 1 "always" 1 1 0
"Unknown" 15 4 2 74 2 2 "recent" 2 2 0
"Unknown" 15 4 3 75 6 1 "section" 1 1 0
"Unknown" 15 4 3 75 6 2 "invite" 2 2 0
"Unknown" 15 4 3 75 6 3 "consult" 3 3 0
"Unknown" 15 4 3 75 6 4 "country" 4 4 0
"Unknown" 15 4 3 75 6 5 "moral" 5 5 0
"Unknown" 15 4 3 75 6 6 "program" 6 6 0
"Unknown" 15 4 4 76 8 1 "retreat" 1 1 0
"Unknown" 15 4 4 76 8 2 "tumble" 2 2 0
"Unknown" 15 4 4 76 8 3 "harbor" -1 -1 0
"Unknown" 15 4 4 76 8 4 "taken" 3 3 0
"Unknown" 15 4 4 76 8 5 "inner" -1 -1 0
"Unknown" 15 4 4 76 8 6 "driven" -1 -1 0
"Unknown" 15 4 4 76 8 7 "ashamed" 4 4 0
"Unknown" 15 4 4 76 8 8 "resign" 8 5 0
"Unknown" 15 4 5 77 4 1 "cellar" 1 1 0
"Unknown" 15 4 5 77 4 2 "current" 2 2 0
"Unknown" 15 4 5 77 4 3 "settle" 3 3 0
"Unknown" 15 4 5 77 4 4 "distress" 4 4 0
"Unknown" 15 4 6 78 3 1 "lady" 1 1 0
"Unknown" 15 4 6 78 3 2 "assault" 2 2 0
"Unknown" 15 4 6 78 3 3 "purely" 3 3 0
"Unknown" 15 4 7 79 4 1 "purchase" 1 1 0
"Unknown" 15 4 7 79 4 2 "handle" 2 2 0
"Unknown" 15 4 7 79 4 3 "nothing" 3 3 0
"Unknown" 15 4 7 79 4 4 "gently" 4 4 0
"Unknown" 15 4 8 80 12 1 "function" -1 -1 0
"Unknown" 15 4 8 80 12 2 "parlor" -1 -1 0
"Unknown" 15 4 8 80 12 3 "apply" -1 -1 0
"Unknown" 15 4 8 80 12 4 "item" -1 -1 0
"Unknown" 15 4 8 80 12 5 "elder" -1 -1 0
"Unknown" 15 4 8 80 12 6 "contain" -1 -1 0
"Unknown" 15 4 8 80 12 7 "condense" -1 -1 0
"Unknown" 15 4 8 80 12 8 "princess" 10 1 0
"Unknown" 15 4 8 80 12 9 "humble" -1 -1 0
"Unknown" 15 4 8 80 12 10 "remain" -1 -1 0
"Unknown" 15 4 8 80 12 11 "resort" 11 2 0
"Unknown" 15 4 8 80 12 12 "letter" 12 3 0
"Unknown" 15 4 9 81 7 1 "sometime" 1 1 0
"Unknown" 15 4 9 81 7 2 "consent" -1 -1 0
"Unknown" 15 4 9 81 7 3 "assist" 3 3 0
"Unknown" 15 4 9 81 7 4 "monkey" 5 4 0
"Unknown" 15 4 9 81 7 5 "journey" -1 -1 0
"Unknown" 15 4 9 81 7 6 "surely" 6 5 0
"Unknown" 15 4 9 81 7 7 "latter" 7 6 0
"Unknown" 15 4 10 82 3 1 "convey" 1 1 0
"Unknown" 15 4 10 82 3 2 "become" 2 2 0
"Unknown" 15 4 10 82 3 3 "describe" 3 3 0
"Unknown" 15 4 11 83 10 1 "feeling" -1 -1 0
"Unknown" 15 4 11 83 10 2 "sugar" -1 -1 0
"Unknown" 15 4 11 83 10 3 "maybe" -1 -1 0
"Unknown" 15 4 11 83 10 4 "convert" -1 -1 0
"Unknown" 15 4 11 83 10 5 "cattle" -1 -1 0
"Unknown" 15 4 11 83 10 6 "shaken" -1 -1 0
"Unknown" 15 4 11 83 10 7 "splendid" -1 -1 0
"Unknown" 15 4 11 83 10 8 "battle" 8 1 0
"Unknown" 15 4 11 83 10 9 "cradle" 9 2 0
"Unknown" 15 4 11 83 10 10 "wooden" 10 3 0
"Unknown" 15 4 12 84 12 1 "dispute" -1 -1 0
"Unknown" 15 4 12 84 12 2 "traitor" -1 -1 0
"Unknown" 15 4 12 84 12 3 "slumber" -1 -1 0
"Unknown" 15 4 12 84 12 4 "abide" -1 -1 0
"Unknown" 15 4 12 84 12 5 "anchor" -1 -1 0
"Unknown" 15 4 12 84 12 6 "science" -1 -1 0
"Unknown" 15 4 12 84 12 7 "pointed" -1 -1 0
"Unknown" 15 4 12 84 12 8 "involve" -1 -1 0
"Unknown" 15 4 12 84 12 9 "success" 9 1 0
"Unknown" 15 4 12 84 12 10 "linger" 10 2 0
"Unknown" 15 4 12 84 12 11 "cherry" 11 3 0
"Unknown" 15 4 12 84 12 12 "arouse" 12 4 0
"Unknown" 15 4 13 85 1 1 "little" 1 1 0
"Unknown" 15 4 14 86 10 1 "surround" -1 -1 0
"Unknown" 15 4 14 86 10 2 "sentence" -1 -1 0
"Unknown" 15 4 14 86 10 3 "apple" -1 -1 0
"Unknown" 15 4 14 86 10 4 "control" -1 -1 0
"Unknown" 15 4 14 86 10 5 "merely" -1 -1 0
"Unknown" 15 4 14 86 10 6 "fiercely" -1 -1 0
"Unknown" 15 4 14 86 10 7 "northern" 7 1 0
"Unknown" 15 4 14 86 10 8 "model" 8 2 0
"Unknown" 15 4 14 86 10 9 "student" 9 3 0
"Unknown" 15 4 14 86 10 10 "render" 10 4 0
"Unknown" 15 4 15 87 2 1 "consume" 1 1 0
"Unknown" 15 4 15 87 2 2 "pupil" 2 2 0
"Unknown" 15 4 16 88 5 1 "feather" 1 1 0
"Unknown" 15 4 16 88 5 2 "recall" 2 2 0
"Unknown" 15 4 16 88 5 3 "custom" 4 4 0
"Unknown" 15 4 16 88 5 4 "stanza" 3 3 0
"Unknown" 15 4 16 88 5 5 "relief" 5 5 0
"Unknown" 16 1 1 1 1 1 "given" 1 1 0
"Unknown" 16 1 2 2 12 1 "campaign" 1 1 0
"Unknown" 16 1 2 2 12 2 "promptly" 2 2 0
"Unknown" 16 1 2 2 12 3 "pony" -1 -1 0
"Unknown" 16 1 2 2 12 4 "upward" -1 -1 0
"Unknown" 16 1 2 2 12 5 "briefly" -1 -1 0
"Unknown" 16 1 2 2 12 6 "moral" -1 -1 0
"Unknown" 16 1 2 2 12 7 "device" -1 -1 0
"Unknown" 16 1 2 2 12 8 "busy" -1 -1 0
"Unknown" 16 1 2 2 12 9 "needle" -1 -1 0
"Unknown" 16 1 2 2 12 10 "prairie" -1 -1 0
"Unknown" 16 1 2 2 12 11 "pressure" -1 -1 0
"Unknown" 16 1 2 2 12 12 "maiden" -1 -1 0
"Unknown" 16 1 3 3 5 1 "slumber" 1 1 0
"Unknown" 16 1 3 3 5 2 "guilty" -1 -1 0
"Unknown" 16 1 3 3 5 3 "mercy" 3 2 0
"Unknown" 16 1 3 3 5 4 "lemon" 4 3 0
"Unknown" 16 1 3 3 5 5 "beside" 5 4 0
"Unknown" 16 1 4 4 1 1 "herald" 1 1 0
"Unknown" 16 1 5 5 12 1 "invent" -1 -1 0
"Unknown" 16 1 5 5 12 2 "proclaim" -1 -1 0
"Unknown" 16 1 5 5 12 3 "cannot" -1 -1 0
"Unknown" 16 1 5 5 12 4 "person" -1 -1 0
"Unknown" 16 1 5 5 12 5 "market" -1 -1 0
"Unknown" 16 1 5 5 12 6 "number" -1 -1 0
"Unknown" 16 1 5 5 12 7 "million" 7 1 0
"Unknown" 16 1 5 5 12 8 "country" -1 -1 0
"Unknown" 16 1 5 5 12 9 "golden" -1 -1 0
"Unknown" 16 1 5 5 12 10 "apart" -1 -1 0
"Unknown" 16 1 5 5 12 11 "suppose" -1 -1 0
"Unknown" 16 1 5 5 12 12 "every" -1 -1 0
"Unknown" 16 1 6 6 2 1 "beyond" 1 1 0
"Unknown" 16 1 6 6 2 2 "sparrow" 2 2 0
"Unknown" 16 1 7 7 3 1 "ashamed" 1 1 0
"Unknown" 16 1 7 7 3 2 "unto" 2 2 0
"Unknown" 16 1 7 7 3 3 "voyage" 3 3 0
"Unknown" 16 1 8 8 7 1 "motive" 1 1 0
"Unknown" 16 1 8 8 7 2 "explain" 2 2 0
"Unknown" 16 1 8 8 7 3 "indeed" -1 -1 0
"Unknown" 16 1 8 8 7 4 "coffee" -1 -1 0
"Unknown" 16 1 8 8 7 5 "bushel" -1 -1 0
"Unknown" 16 1 8 8 7 6 "stagger" -1 -1 0
"Unknown" 16 1 8 8 7 7 "illness" -1 -1 0
"Unknown" 16 1 9 9 15 1 "display" -1 -1 0
"Unknown" 16 1 9 9 15 2 "honest" -1 -1 0
"Unknown" 16 1 9 9 15 3 "summon" -1 -1 0
"Unknown" 16 1 9 9 15 4 "princess" 4 1 0
"Unknown" 16 1 9 9 15 5 "duty" -1 -1 0
"Unknown" 16 1 9 9 15 6 "excess" -1 -1 0
"Unknown" 16 1 9 9 15 7 "admit" -1 -1 0
"Unknown" 16 1 9 9 15 8 "hollow" -1 -1 0
"Unknown" 16 1 9 9 15 9 "paper" -1 -1 0
"Unknown" 16 1 9 9 15 10 "basis" -1 -1 0
"Unknown" 16 1 9 9 15 11 "senate" -1 -1 0
"Unknown" 16 1 9 9 15 12 "reckless" -1 -1 0
"Unknown" 16 1 9 9 15 13 "even" -1 -1 0
"Unknown" 16 1 9 9 15 14 "kindly" -1 -1 0
"Unknown" 16 1 9 9 15 15 "flavor" 15 2 0
"Unknown" 16 1 10 10 6 1 "pupil" 1 1 0
"Unknown" 16 1 10 10 6 2 "subject" 2 2 0
"Unknown" 16 1 10 10 6 3 "habit" -1 -1 0
"Unknown" 16 1 10 10 6 4 "pointed" -1 -1 0
"Unknown" 16 1 10 10 6 5 "offence" 3 3 0
"Unknown" 16 1 10 10 6 6 "pepper" 6 4 0
"Unknown" 16 1 11 11 10 1 "correct" 1 1 0
"Unknown" 16 1 11 11 10 2 "mighty" -1 -1 0
"Unknown" 16 1 11 11 10 3 "alive" -1 -1 0
"Unknown" 16 1 11 11 10 4 "tumble" 3 2 0
"Unknown" 16 1 11 11 10 5 "humble" 4 3 0
"Unknown" 16 1 11 11 10 6 "request" -1 -1 0
"Unknown" 16 1 11 11 10 7 "splendid" -1 -1 0
"Unknown" 16 1 11 11 10 8 "resource" -1 -1 0
"Unknown" 16 1 11 11 10 9 "barrel" -1 -1 0
"Unknown" 16 1 11 11 10 10 "mirror" 9 4 0
"Unknown" 16 1 12 12 5 1 "require" 1 1 0
"Unknown" 16 1 12 12 5 2 "accuse" 2 2 0
"Unknown" 16 1 12 12 5 3 "event" -1 -1 0
"Unknown" 16 1 12 12 5 4 "dismiss" -1 -1 0
"Unknown" 16 1 12 12 5 5 "plainly" -1 -1 0
"Unknown" 16 1 13 13 3 1 "question" 1 1 0
"Unknown" 16 1 13 13 3 2 "suggest" 2 2 0
"Unknown" 16 1 13 13 3 3 "forward" 3 3 0
"Unknown" 16 1 14 14 8 1 "union" 1 1 0
"Unknown" 16 1 14 14 8 2 "shelter" 2 2 0
"Unknown" 16 1 14 14 8 3 "healthy" -1 -1 0
"Unknown" 16 1 14 14 8 4 "attach" 3 3 0
"Unknown" 16 1 14 14 8 5 "accept" -1 -1 0
"Unknown" 16 1 14 14 8 6 "suffer" -1 -1 0
"Unknown" 16 1 14 14 8 7 "chosen" -1 -1 0
