"rep(1, length(dats[, 1]))" "Sess" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
1 565 3 18 3 4 0 0 1 0.537 TRUE
1 565 3 19 5 6 0 0 1 0.53 TRUE
1 565 3 20 3 1 1 1 1 0.704 TRUE
1 565 3 21 5 4 1 1 1 0.467 TRUE
1 565 3 22 4 3 1 1 1 0.608 TRUE
1 565 3 23 2 3 0 0 1 0.918 FALSE
1 565 3 24 4 5 0 0 1 0.729 TRUE
1 565 3 25 2 1 1 1 1 0.47 TRUE
1 565 3 26 5 6 0 0 1 0.593 TRUE
1 565 3 27 5 3 1 1 1 0.439 TRUE
1 565 3 28 3 2 1 1 1 0.431 TRUE
1 565 3 29 5 5 1 1 1 0.5 TRUE
1 565 3 30 5 6 0 0 1 0.571 TRUE
1 565 4 1 1 1 1 1 1 0.432 TRUE
1 565 4 2 5 6 0 0 1 0.563 TRUE
1 565 4 3 4 5 0 0 1 0.759 TRUE
1 565 4 4 5 4 1 1 1 0.851 TRUE
1 565 4 5 2 3 0 0 1 0.39 TRUE
1 565 4 6 5 6 0 0 1 0.699 TRUE
1 565 4 7 3 3 1 1 1 0.471 TRUE
1 565 4 8 5 6 0 0 1 0.61 TRUE
1 565 4 9 5 1 0 1 0 0.794 TRUE
1 565 4 10 4 5 0 0 1 0.625 TRUE
1 565 4 11 2 3 0 0 1 0.504 TRUE
1 565 4 12 4 5 0 0 1 0.462 TRUE
1 565 4 13 3 4 0 0 1 0.49 TRUE
1 565 4 14 2 2 1 1 1 0.517 TRUE
1 565 4 15 4 3 1 1 1 0.478 TRUE
1 565 4 16 2 1 1 1 1 0.434 TRUE
1 565 4 17 5 6 0 0 1 0.557 TRUE
1 565 4 18 3 1 1 1 1 0.647 TRUE
1 565 4 19 5 3 1 1 1 0.57 TRUE
1 565 4 20 4 1 1 1 1 0.623 TRUE
1 565 4 21 3 2 1 1 1 0.485 TRUE
1 565 4 22 4 4 1 1 1 0.49 TRUE
1 565 4 23 5 2 1 1 1 0.565 TRUE
1 565 4 24 5 5 1 1 1 0.426 TRUE
1 565 4 25 3 4 0 0 1 0.501 TRUE
1 565 4 26 4 2 1 1 1 0.455 TRUE
1 565 4 27 4 5 0 0 1 0.484 TRUE
1 565 4 28 3 4 0 0 1 0.585 TRUE
1 565 4 29 1 2 0 0 1 0.395 TRUE
1 565 4 30 5 6 0 0 1 0.553 TRUE
1 565 5 1 5 6 0 0 1 0.502 TRUE
1 565 5 2 3 4 0 0 1 0.513 TRUE
1 565 5 3 4 5 0 0 1 0.451 TRUE
1 565 5 4 1 2 0 0 1 0.384 TRUE
1 565 5 5 3 4 0 0 1 0.471 TRUE
1 565 5 6 4 1 1 1 1 0.48 TRUE
1 565 5 7 5 6 0 0 1 0.484 TRUE
1 565 5 8 3 2 1 1 1 0.532 TRUE
1 565 5 9 1 1 1 1 1 0.391 TRUE
1 565 5 10 4 2 1 1 1 0.465 TRUE
1 565 5 11 5 5 1 1 1 0.5 TRUE
1 565 5 12 5 4 1 1 1 0.529 TRUE
1 565 5 13 4 5 0 0 1 0.444 TRUE
1 565 5 14 2 2 1 1 1 0.512 TRUE
1 565 5 15 2 1 1 1 1 0.515 TRUE
1 565 5 16 4 5 0 0 1 0.452 TRUE
1 565 5 17 5 1 1 1 1 0.506 TRUE
1 565 5 18 2 3 0 0 1 0.318 TRUE
1 565 5 19 3 3 0 1 0 0.41 TRUE
1 565 5 20 2 3 0 0 1 0.389 TRUE
1 565 5 21 5 6 1 0 0 0.442 TRUE
1 565 5 22 3 4 0 0 1 0.654 TRUE
1 565 5 23 4 5 0 0 1 0.455 TRUE
1 565 5 24 4 3 1 1 1 0.549 TRUE
1 565 5 25 5 6 0 0 1 0.526 TRUE
1 565 5 26 5 3 1 1 1 0.508 TRUE
1 565 5 27 3 1 1 1 1 0.476 TRUE
1 565 5 28 5 2 1 1 1 0.452 TRUE
1 565 5 29 5 6 0 0 1 0.48 TRUE
1 565 5 30 4 4 1 1 1 0.457 TRUE
1 565 6 1 4 3 1 1 1 0.407 TRUE
1 565 6 2 1 1 1 1 1 0.413 TRUE
1 565 6 3 5 6 0 0 1 0.665 TRUE
1 565 6 4 2 2 1 1 1 0.404 TRUE
1 565 6 5 5 6 0 0 1 0.577 TRUE
1 565 6 6 4 5 0 0 1 0.497 TRUE
1 565 6 7 5 6 0 0 1 0.667 TRUE
1 565 6 8 3 2 1 1 1 0.538 TRUE
1 565 6 9 5 4 1 1 1 0.453 TRUE
1 565 6 10 4 1 0 1 0 0.482 TRUE
1 565 6 11 5 5 1 1 1 0.454 TRUE
1 565 6 12 4 2 1 1 1 0.461 TRUE
1 565 6 13 3 4 0 0 1 0.505 TRUE
1 565 6 14 4 4 1 1 1 0.441 TRUE
1 565 6 15 3 4 0 0 1 2.085 FALSE
1 565 6 16 3 1 1 1 1 0.584 TRUE
1 565 6 17 5 2 1 1 1 0.714 TRUE
1 565 6 18 3 3 1 1 1 0.436 TRUE
1 565 6 19 5 3 1 1 1 0.448 TRUE
1 565 6 20 5 6 0 0 1 0.516 TRUE
1 565 6 21 3 4 0 0 1 0.52 TRUE
1 565 6 22 2 1 1 1 1 0.449 TRUE
1 565 6 23 4 5 0 0 1 0.479 TRUE
1 565 6 24 5 6 0 0 1 0.651 TRUE
1 565 6 25 5 1 1 1 1 1.061 FALSE
1 565 6 26 2 3 0 0 1 0.402 TRUE
1 565 6 27 1 2 0 0 1 0.467 TRUE
1 565 6 28 2 3 0 0 1 0.373 TRUE
1 565 6 29 4 5 0 0 1 0.653 TRUE
1 565 6 30 4 5 0 0 1 0.609 TRUE
1 565 7 1 5 3 1 1 1 0.487 TRUE
1 565 7 2 2 2 1 1 1 0.596 TRUE
1 565 7 3 3 4 0 0 1 0.527 TRUE
1 565 7 4 5 4 1 1 1 0.43 TRUE
1 565 7 5 1 1 1 1 1 0.379 TRUE
1 565 7 6 5 6 0 0 1 2.71 FALSE
1 565 7 7 5 6 0 0 1 0.796 TRUE
1 565 7 8 3 2 1 1 1 0.68 TRUE
1 565 7 9 5 1 0 1 0 0.557 TRUE
1 565 7 10 1 2 0 0 1 0.465 TRUE
1 565 7 11 4 1 1 1 1 0.525 TRUE
1 565 7 12 4 5 0 0 1 0.591 TRUE
1 565 7 13 3 4 0 0 1 0.53 TRUE
1 565 7 14 3 3 1 1 1 0.404 TRUE
1 565 7 15 5 6 0 0 1 0.521 TRUE
1 565 7 16 5 6 1 0 0 0.654 TRUE
1 565 7 17 2 1 1 1 1 0.41 TRUE
1 565 7 18 4 4 1 1 1 0.415 TRUE
1 565 7 19 2 3 0 0 1 0.495 TRUE
1 565 7 20 4 3 1 1 1 0.545 TRUE
1 565 7 21 4 2 1 1 1 0.629 TRUE
1 565 7 22 3 4 0 0 1 0.539 TRUE
1 565 7 23 3 1 1 1 1 0.583 TRUE
1 565 7 24 5 6 0 0 1 0.541 TRUE
1 565 7 25 5 2 1 1 1 0.76 TRUE
1 565 7 26 4 5 0 0 1 0.496 TRUE
1 565 7 27 5 5 1 1 1 0.413 TRUE
1 565 7 28 4 5 0 0 1 0.848 TRUE
1 565 7 29 2 3 0 0 1 0.521 TRUE
1 565 7 30 4 5 0 0 1 0.496 TRUE
1 565 8 1 3 4 0 0 1 0.391 TRUE
1 565 8 2 4 5 0 0 1 0.441 TRUE
1 565 8 3 4 5 0 0 1 0.509 TRUE
1 565 8 4 5 6 0 0 1 0.53 TRUE
1 565 8 5 2 3 0 0 1 0.411 TRUE
1 565 8 6 4 5 0 0 1 0.572 TRUE
1 565 8 7 3 4 0 0 1 0.428 TRUE
1 565 8 8 5 2 1 1 1 0.608 TRUE
1 565 8 9 4 2 1 1 1 0.455 TRUE
1 565 8 10 5 6 0 0 1 0.517 TRUE
1 565 8 11 4 1 1 1 1 0.796 TRUE
1 565 8 12 4 4 0 1 0 0.422 TRUE
1 565 8 13 5 6 0 0 1 0.727 TRUE
1 565 8 14 5 5 1 1 1 0.41 TRUE
1 565 8 15 2 2 1 1 1 0.413 TRUE
1 565 8 16 1 2 0 0 1 0.368 TRUE
1 565 8 17 4 3 1 1 1 0.529 TRUE
1 565 8 18 2 3 0 0 1 0.463 TRUE
1 565 8 19 5 1 1 1 1 0.614 TRUE
1 565 8 20 5 6 0 0 1 0.861 TRUE
1 565 8 21 5 3 1 1 1 0.496 TRUE
1 565 8 22 1 1 1 1 1 0.401 TRUE
1 565 8 23 3 3 1 1 1 0.427 TRUE
1 565 8 24 5 6 1 1 1 0.816 TRUE
1 565 8 25 3 2 1 1 1 0.616 TRUE
1 565 8 26 5 4 1 1 1 0.487 TRUE
1 565 8 27 4 5 0 0 1 0.476 TRUE
1 565 8 28 3 4 0 0 1 0.448 TRUE
1 565 8 29 2 1 1 1 1 0.522 TRUE
1 565 8 30 3 1 1 1 1 0.443 TRUE
1 565 9 1 5 6 0 0 1 0.528 TRUE
1 565 9 2 4 4 1 1 1 0.407 TRUE
1 565 9 3 4 5 0 0 1 0.534 TRUE
1 565 9 4 5 6 0 0 1 0.547 TRUE
1 565 9 5 5 1 1 1 1 0.61 TRUE
1 565 9 6 1 1 1 1 1 0.399 TRUE
1 565 9 7 3 3 1 1 1 0.406 TRUE
1 565 9 8 4 5 0 0 1 0.581 TRUE
1 565 9 9 2 3 0 0 1 0.456 TRUE
1 565 9 10 5 2 1 1 1 0.566 TRUE
1 565 9 11 5 5 1 1 1 0.731 FALSE
1 565 9 12 3 4 0 0 1 0.491 TRUE
1 565 9 13 3 4 0 0 1 0.41 TRUE
1 565 9 14 5 6 0 0 1 0.758 TRUE
1 565 9 15 4 5 0 0 1 0.769 TRUE
1 565 9 16 1 2 0 0 1 0.448 TRUE
1 565 9 17 5 6 0 0 1 0.457 TRUE
1 565 9 18 2 3 0 0 1 0.373 TRUE
1 565 9 19 5 3 1 1 1 0.517 TRUE
1 565 9 20 4 2 1 1 1 0.447 TRUE
1 565 9 21 3 2 1 1 1 0.62 TRUE
1 565 9 22 3 4 0 0 1 0.654 TRUE
1 565 9 23 5 6 0 0 1 0.617 TRUE
1 565 9 24 3 1 1 1 1 0.444 TRUE
1 565 9 25 5 4 1 1 1 0.586 TRUE
1 565 9 26 2 1 1 1 1 0.403 TRUE
1 565 9 27 2 2 1 1 1 0.466 TRUE
1 565 9 28 4 5 0 0 1 0.516 TRUE
1 565 9 29 4 3 1 1 1 0.44 TRUE
1 565 9 30 4 1 1 1 1 0.458 TRUE
1 565 10 1 4 5 0 0 1 0.436 TRUE
1 565 10 2 4 5 0 0 1 0.453 TRUE
1 565 10 3 3 3 1 1 1 0.4 TRUE
1 565 10 4 4 2 1 1 1 0.465 TRUE
1 565 10 5 1 1 1 1 1 0.388 TRUE
1 565 10 6 5 5 1 1 1 0.426 TRUE
1 565 10 7 5 6 0 0 1 0.66 TRUE
1 565 10 8 3 4 0 0 1 0.415 TRUE
1 565 10 9 5 4 1 1 1 0.542 TRUE
1 565 10 10 4 5 0 0 1 0.48 TRUE
1 565 10 11 4 4 1 1 1 0.41 TRUE
1 565 10 12 5 6 0 0 1 0.462 TRUE
1 565 10 13 5 2 1 1 1 1.015 TRUE
1 565 10 14 5 6 1 0 0 0.57 TRUE
1 565 10 15 1 2 0 0 1 0.344 TRUE
1 565 10 16 2 2 1 1 1 0.394 TRUE
1 565 10 17 2 1 1 1 1 0.521 TRUE
1 565 10 18 5 3 1 1 1 0.446 TRUE
1 565 10 19 3 2 1 1 1 0.422 TRUE
1 565 10 20 5 1 0 1 0 0.789 TRUE
1 565 10 21 3 4 0 0 1 0.658 TRUE
1 565 10 22 3 1 1 1 1 0.397 TRUE
1 565 10 23 2 3 0 0 1 0.433 TRUE
1 565 10 24 4 3 1 1 1 0.445 TRUE
1 565 10 25 5 6 0 0 1 0.949 TRUE
1 565 10 26 5 6 0 0 1 0.854 TRUE
1 565 10 27 2 3 0 0 1 0.481 TRUE
1 565 10 28 4 1 1 1 1 0.542 TRUE
1 565 10 29 3 4 0 0 1 0.57 TRUE
1 565 10 30 4 5 0 0 1 0.549 TRUE
1 566 1 1 4 5 0 0 1 0.521 TRUE
1 566 1 2 5 6 0 0 1 0.522 TRUE
1 566 1 3 5 2 1 1 1 0.59 TRUE
1 566 1 4 5 1 1 1 1 0.493 TRUE
1 566 1 5 4 5 1 0 0 0.747 TRUE
1 566 1 6 4 5 0 0 1 0.55 TRUE
1 566 1 7 4 5 0 0 1 0.56 TRUE
1 566 1 8 3 4 0 0 1 0.523 TRUE
1 566 1 9 5 6 0 0 1 0.483 TRUE
1 566 1 10 4 3 1 1 1 0.455 TRUE
1 566 1 11 2 3 0 0 1 0.397 TRUE
1 566 1 12 5 6 0 0 1 0.498 TRUE
1 566 1 13 2 1 1 1 1 0.43 TRUE
1 566 1 14 1 2 0 0 1 0.429 TRUE
1 566 1 15 3 3 1 1 1 0.464 TRUE
1 566 1 16 3 2 1 1 1 0.562 TRUE
1 566 1 17 3 1 1 1 1 0.573 TRUE
1 566 1 18 3 4 0 0 1 0.587 TRUE
1 566 1 19 5 6 1 0 0 0.536 TRUE
1 566 1 20 5 6 0 0 1 0.718 TRUE
1 566 1 21 1 1 1 1 1 0.368 TRUE
1 566 1 22 4 1 1 1 1 0.474 TRUE
1 566 1 23 5 5 1 1 1 0.424 TRUE
1 566 1 24 2 2 1 1 1 0.407 TRUE
1 566 1 25 3 4 0 0 1 0.544 TRUE
1 566 1 26 4 2 1 1 1 0.509 TRUE
1 566 1 27 4 4 1 1 1 0.397 TRUE
1 566 1 28 5 3 1 1 1 0.449 TRUE
1 566 1 29 2 3 1 0 0 0.416 TRUE
1 566 1 30 5 4 1 1 1 0.451 TRUE
1 566 2 1 5 6 0 0 1 0.456 TRUE
1 566 2 2 5 6 0 0 1 0.581 TRUE
1 566 2 3 2 2 1 1 1 0.385 TRUE
1 566 2 4 5 6 0 0 1 0.616 TRUE
1 566 2 5 4 1 1 1 1 0.446 TRUE
1 566 2 6 5 1 1 1 1 0.456 TRUE
1 566 2 7 4 2 1 1 1 0.45 TRUE
1 566 2 8 2 3 0 0 1 0.426 TRUE
1 566 2 9 3 2 1 1 1 0.496 TRUE
1 566 2 10 4 3 1 1 1 0.844 TRUE
1 566 2 11 3 4 0 0 1 0.471 TRUE
1 566 2 12 5 5 1 1 1 0.447 TRUE
1 566 2 13 1 1 1 1 1 0.364 TRUE
1 566 2 14 5 3 1 1 1 0.438 TRUE
1 566 2 15 4 5 1 0 0 0.726 TRUE
1 566 2 16 4 5 0 0 1 0.51 TRUE
1 566 2 17 4 4 1 1 1 0.447 TRUE
1 566 2 18 3 3 1 1 1 0.44 TRUE
1 566 2 19 5 4 1 1 1 0.498 TRUE
1 566 2 20 3 4 0 0 1 0.683 TRUE
1 566 2 21 5 2 1 1 1 0.487 TRUE
1 566 2 22 5 6 0 0 1 0.734 TRUE
1 566 2 23 1 2 0 0 1 0.391 TRUE
1 566 2 24 3 4 0 0 1 0.471 TRUE
1 566 2 25 5 6 0 0 1 0.586 TRUE
1 566 2 26 4 5 0 0 1 0.488 TRUE
1 566 2 27 2 3 0 0 1 0.472 TRUE
1 566 2 28 4 5 0 0 1 0.503 TRUE
1 566 2 29 2 1 1 1 1 0.434 TRUE
1 566 2 30 3 1 1 1 1 0.542 TRUE
1 566 3 1 4 5 0 0 1 0.478 TRUE
1 566 3 2 4 3 1 1 1 0.466 TRUE
1 566 3 3 3 2 1 1 1 0.468 TRUE
1 566 3 4 5 1 1 1 1 0.514 TRUE
1 566 3 5 2 3 0 0 1 0.428 TRUE
1 566 3 6 4 2 1 1 1 0.64 TRUE
1 566 3 7 5 6 0 0 1 0.984 TRUE
1 566 3 8 3 4 0 0 1 0.471 TRUE
1 566 3 9 4 5 0 0 1 0.49 TRUE
1 566 3 10 2 1 1 1 1 0.447 TRUE
1 566 3 11 5 6 0 0 1 0.574 TRUE
1 566 3 12 2 2 1 1 1 0.428 TRUE
1 566 3 13 4 4 1 1 1 0.466 TRUE
1 566 3 14 5 4 1 1 1 0.469 TRUE
1 566 3 15 5 6 0 0 1 0.527 TRUE
1 566 3 16 3 1 1 1 1 0.424 TRUE
1 566 3 17 5 5 1 1 1 0.512 TRUE
1 566 3 18 3 3 1 1 1 0.43 TRUE
1 566 3 19 4 5 0 0 1 0.561 TRUE
1 566 3 20 5 6 0 0 1 0.856 TRUE
1 566 3 21 1 2 0 0 1 0.509 TRUE
1 566 3 22 5 3 1 1 1 0.998 TRUE
1 566 3 23 5 6 0 0 1 0.831 TRUE
1 566 3 24 3 4 0 0 1 0.656 TRUE
1 566 3 25 3 4 0 0 1 0.551 TRUE
1 566 3 26 4 1 0 1 0 0.713 TRUE
1 566 3 27 2 3 0 0 1 0.436 TRUE
1 566 3 28 1 1 1 1 1 0.38 TRUE
1 566 3 29 4 5 0 0 1 0.56 TRUE
1 566 3 30 5 2 1 1 1 0.637 TRUE
1 566 4 1 5 3 1 1 1 0.527 TRUE
1 566 4 2 2 1 1 1 1 0.465 TRUE
1 566 4 3 3 3 1 1 1 0.46 TRUE
1 566 4 4 5 6 0 0 1 0.541 TRUE
1 566 4 5 5 6 0 0 1 0.558 TRUE
1 566 4 6 3 1 1 1 1 0.577 TRUE
1 566 4 7 2 2 1 1 1 0.591 TRUE
1 566 4 8 5 6 0 0 1 0.506 TRUE
1 566 4 9 4 1 1 1 1 0.514 TRUE
1 566 4 10 3 4 0 0 1 0.44 TRUE
1 566 4 11 1 1 1 1 1 0.42 TRUE
1 566 4 12 4 2 1 1 1 0.766 TRUE
1 566 4 13 4 5 0 0 1 0.626 TRUE
1 566 4 14 3 4 0 0 1 0.493 TRUE
1 566 4 15 5 6 0 0 1 0.582 TRUE
1 566 4 16 3 2 1 1 1 0.564 TRUE
1 566 4 17 5 6 0 0 1 0.613 TRUE
1 566 4 18 5 2 1 1 1 0.522 TRUE
1 566 4 19 2 3 0 0 1 0.452 TRUE
1 566 4 20 4 5 0 0 1 0.548 TRUE
1 566 4 21 4 5 0 0 1 0.503 TRUE
1 566 4 22 5 4 1 1 1 0.453 TRUE
1 566 4 23 2 3 0 0 1 0.479 TRUE
1 566 4 24 3 4 0 0 1 0.587 TRUE
1 566 4 25 5 5 1 1 1 0.474 TRUE
1 566 4 26 1 2 0 0 1 0.375 TRUE
1 566 4 27 4 3 1 1 1 0.463 TRUE
1 566 4 28 4 5 0 0 1 0.657 TRUE
1 566 4 29 5 1 1 1 1 0.758 TRUE
1 566 4 30 4 4 1 1 1 0.521 TRUE
1 566 5 1 4 4 1 1 1 0.405 TRUE
1 566 5 2 5 1 1 1 1 0.461 TRUE
1 566 5 3 3 1 1 1 1 0.465 TRUE
1 566 5 4 3 2 1 1 1 0.486 TRUE
1 566 5 5 3 4 0 0 1 0.596 TRUE
1 566 5 6 5 6 0 0 1 0.51 TRUE
1 566 5 7 2 3 0 0 1 0.491 TRUE
1 566 5 8 4 5 0 0 1 0.774 TRUE
1 566 5 9 4 1 1 1 1 0.513 TRUE
1 566 5 10 5 2 1 1 1 0.476 TRUE
1 566 5 11 4 5 0 0 1 0.636 TRUE
1 566 5 12 4 2 1 1 1 0.788 TRUE
1 566 5 13 5 5 1 1 1 0.484 TRUE
1 566 5 14 1 2 0 0 1 0.605 TRUE
1 566 5 15 5 6 0 0 1 0.662 TRUE
1 566 5 16 5 6 0 0 1 0.638 TRUE
1 566 5 17 3 4 0 0 1 0.578 TRUE
1 566 5 18 1 1 1 1 1 0.508 TRUE
1 566 5 19 3 4 0 0 1 0.473 TRUE
1 566 5 20 5 6 0 0 1 0.62 TRUE
1 566 5 21 4 5 0 0 1 0.653 TRUE
1 566 5 22 5 4 1 1 1 0.474 TRUE
1 566 5 23 4 3 1 1 1 0.521 TRUE
1 566 5 24 5 6 0 0 1 0.567 TRUE
1 566 5 25 2 2 1 1 1 0.399 TRUE
1 566 5 26 2 3 0 0 1 0.737 FALSE
1 566 5 27 4 5 0 0 1 0.489 TRUE
1 566 5 28 5 3 1 1 1 0.474 TRUE
1 566 5 29 3 3 1 1 1 0.422 TRUE
1 566 5 30 2 1 1 1 1 0.406 TRUE
1 566 6 1 4 3 1 1 1 0.457 TRUE
1 566 6 2 5 1 0 1 0 0.615 TRUE
1 566 6 3 4 5 1 0 0 0.832 TRUE
1 566 6 4 3 4 0 0 1 0.506 TRUE
1 566 6 5 3 3 1 1 1 0.41 TRUE
1 566 6 6 4 1 1 1 1 0.494 TRUE
1 566 6 7 5 4 1 1 1 0.628 TRUE
1 566 6 8 3 4 0 0 1 0.525 TRUE
1 566 6 9 2 3 0 0 1 0.453 TRUE
1 566 6 10 4 5 0 0 1 0.607 TRUE
1 566 6 11 5 6 0 0 1 0.872 TRUE
1 566 6 12 5 6 0 0 1 0.895 TRUE
1 566 6 13 5 6 0 0 1 0.701 TRUE
1 566 6 14 3 1 1 1 1 0.432 TRUE
1 566 6 15 1 2 0 0 1 0.427 TRUE
1 566 6 16 5 6 0 0 1 0.562 TRUE
1 566 6 17 2 3 0 0 1 0.525 TRUE
1 566 6 18 4 5 0 0 1 0.596 TRUE
1 566 6 19 1 1 1 1 1 0.357 TRUE
1 566 6 20 3 4 0 0 1 0.479 TRUE
1 566 6 21 3 2 1 1 1 0.449 TRUE
1 566 6 22 5 6 0 0 1 0.681 TRUE
1 566 6 23 5 5 1 1 1 0.572 TRUE
1 566 6 24 4 2 1 1 1 0.666 TRUE
1 566 6 25 5 2 1 1 1 0.508 TRUE
1 566 6 26 5 3 1 1 1 0.622 TRUE
1 566 6 27 4 4 1 1 1 0.452 TRUE
1 566 6 28 2 2 1 1 1 0.429 TRUE
1 566 6 29 2 1 1 1 1 0.395 TRUE
1 566 6 30 4 5 0 0 1 0.626 TRUE
1 566 7 1 4 3 1 1 1 0.436 TRUE
1 566 7 2 5 6 0 0 1 0.686 TRUE
1 566 7 3 1 2 0 0 1 0.504 TRUE
1 566 7 4 5 6 0 0 1 0.625 TRUE
1 566 7 5 5 1 1 1 1 0.591 TRUE
1 566 7 6 4 1 1 1 1 0.527 TRUE
1 566 7 7 5 6 0 0 1 0.799 TRUE
1 566 7 8 2 3 0 0 1 0.524 TRUE
1 566 7 9 3 1 1 1 1 0.632 TRUE
1 566 7 10 5 6 0 0 1 0.921 TRUE
1 566 7 11 4 5 0 0 1 0.834 TRUE
1 566 7 12 3 4 0 0 1 0.523 TRUE
1 566 7 13 5 5 1 1 1 0.435 TRUE
1 566 7 14 2 3 0 0 1 0.618 TRUE
1 566 7 15 4 4 1 1 1 0.46 TRUE
1 566 7 16 2 1 1 1 1 0.469 TRUE
1 566 7 17 1 1 0 1 0 0.479 TRUE
1 566 7 18 3 4 0 0 1 0.728 TRUE
1 566 7 19 4 5 0 0 1 0.762 TRUE
1 566 7 20 3 2 1 1 1 0.645 TRUE
1 566 7 21 3 4 0 0 1 0.564 TRUE
1 566 7 22 4 2 1 1 1 0.501 TRUE
1 566 7 23 2 2 1 1 1 0.38 TRUE
1 566 7 24 3 3 1 1 1 0.431 TRUE
1 566 7 25 4 5 0 0 1 0.621 TRUE
1 566 7 26 5 6 0 0 1 0.724 TRUE
1 566 7 27 4 5 0 0 1 0.798 TRUE
1 566 7 28 5 3 1 1 1 0.591 TRUE
1 566 7 29 5 4 1 1 1 0.825 TRUE
1 566 7 30 5 2 1 1 1 0.529 TRUE
1 566 8 1 5 6 0 0 1 0.653 TRUE
1 566 8 2 1 2 0 0 1 0.396 TRUE
1 566 8 3 3 4 0 0 1 0.861 FALSE
1 566 8 4 4 5 0 0 1 0.575 TRUE
1 566 8 5 5 1 1 1 1 0.64 TRUE
1 566 8 6 4 4 1 1 1 0.446 TRUE
1 566 8 7 4 1 1 1 1 0.581 TRUE
1 566 8 8 5 6 0 0 1 0.595 TRUE
1 566 8 9 4 2 1 1 1 0.809 TRUE
1 566 8 10 5 3 1 1 1 0.555 TRUE
1 566 8 11 3 1 1 1 1 0.428 TRUE
1 566 8 12 4 3 1 1 1 0.474 TRUE
1 566 8 13 5 6 0 0 1 0.748 TRUE
1 566 8 14 2 3 0 0 1 0.554 TRUE
1 566 8 15 3 4 0 0 1 0.469 TRUE
1 566 8 16 5 6 0 0 1 0.702 TRUE
1 566 8 17 3 2 0 1 0 0.695 TRUE
1 566 8 18 4 5 0 0 1 0.477 TRUE
1 566 8 19 2 3 0 0 1 0.453 TRUE
1 566 8 20 5 4 1 1 1 0.55 TRUE
1 566 8 21 1 1 1 1 1 0.384 TRUE
1 566 8 22 5 2 1 1 1 0.658 TRUE
1 566 8 23 4 5 0 0 1 0.565 TRUE
1 566 8 24 5 6 0 0 1 0.747 TRUE
1 566 8 25 3 4 0 0 1 0.501 TRUE
1 566 8 26 5 5 1 1 1 0.453 TRUE
1 566 8 27 2 1 1 1 1 0.478 TRUE
1 566 8 28 4 5 0 0 1 0.673 TRUE
1 566 8 29 2 2 1 1 1 0.385 TRUE
1 566 8 30 3 3 1 1 1 0.398 TRUE
1 566 9 1 2 3 0 0 1 0.391 TRUE
1 566 9 2 5 1 1 1 1 0.643 TRUE
1 566 9 3 4 2 0 1 0 0.476 TRUE
1 566 9 4 5 6 0 0 1 0.575 TRUE
1 566 9 5 5 3 1 1 1 0.662 TRUE
1 566 9 6 2 1 1 1 1 0.453 TRUE
1 566 9 7 3 4 0 0 1 0.608 TRUE
1 566 9 8 4 4 1 1 1 0.472 TRUE
1 566 9 9 5 6 0 0 1 0.786 TRUE
1 566 9 10 3 1 1 1 1 0.638 TRUE
1 566 9 11 1 1 1 1 1 0.741 FALSE
1 566 9 12 2 3 0 0 1 0.466 TRUE
1 566 9 13 5 6 0 0 1 0.569 TRUE
1 566 9 14 5 6 0 0 1 0.659 TRUE
1 566 9 15 4 5 0 0 1 0.505 TRUE
1 566 9 16 4 5 0 0 1 0.58 TRUE
1 566 9 17 2 2 1 1 1 0.41 TRUE
1 566 9 18 4 1 1 1 1 0.453 TRUE
1 566 9 19 5 5 1 1 1 0.387 TRUE
1 566 9 20 4 3 1 1 1 0.424 TRUE
1 566 9 21 1 2 0 0 1 0.4 TRUE
1 566 9 22 5 2 1 1 1 0.664 TRUE
1 566 9 23 3 2 1 1 1 0.468 TRUE
1 566 9 24 3 4 0 0 1 0.696 TRUE
1 566 9 25 3 4 0 0 1 0.461 TRUE
1 566 9 26 5 6 0 0 1 0.601 TRUE
1 566 9 27 4 5 0 0 1 0.624 TRUE
1 566 9 28 5 4 1 1 1 0.442 TRUE
1 566 9 29 3 3 1 1 1 0.46 TRUE
1 566 9 30 4 5 0 0 1 0.6 TRUE
1 566 10 1 4 5 0 0 1 0.448 TRUE
1 566 10 2 1 2 0 0 1 0.357 TRUE
1 566 10 3 1 1 1 1 1 0.388 TRUE
1 566 10 4 5 3 1 1 1 0.441 TRUE
1 566 10 5 5 6 0 0 1 0.545 TRUE
1 566 10 6 5 6 0 0 1 0.654 TRUE
1 566 10 7 5 1 1 1 1 0.693 TRUE
1 566 10 8 4 3 1 1 1 0.463 TRUE
1 566 10 9 4 5 0 0 1 0.54 TRUE
1 566 10 10 5 6 0 0 1 0.443 TRUE
1 566 10 11 2 3 0 0 1 0.372 TRUE
1 566 10 12 3 3 1 1 1 0.432 TRUE
1 566 10 13 3 2 1 1 1 0.42 TRUE
1 566 10 14 4 2 1 1 1 0.442 TRUE
1 566 10 15 5 6 1 0 0 0.87 TRUE
1 566 10 16 5 4 1 1 1 0.509 TRUE
1 566 10 17 2 3 0 0 1 0.407 TRUE
1 566 10 18 4 1 1 1 1 0.577 TRUE
1 566 10 19 5 5 1 1 1 0.481 TRUE
1 566 10 20 2 1 1 1 1 0.442 TRUE
1 566 10 21 5 6 0 0 1 0.699 TRUE
1 566 10 22 4 4 1 1 1 0.405 TRUE
