"rep(2, length(dats[, 1]))" "dat[, 1]" "Blk" "Trl" "SetSize" "Lag" "keyIdx" "CorrResp" "ACC" "RT" "use"
2 164 3 20 4 1 1 1 1 0.533 TRUE
2 164 3 21 5 4 1 1 1 0.486 TRUE
2 164 3 22 3 4 0 0 1 0.576 TRUE
2 164 3 23 5 3 1 1 1 0.737 TRUE
2 164 3 24 1 2 0 0 1 0.405 TRUE
2 164 3 25 4 5 0 0 1 0.603 TRUE
2 164 3 26 2 1 1 1 1 0.451 TRUE
2 164 3 27 4 2 1 1 1 0.484 TRUE
2 164 3 28 5 6 0 0 1 0.484 TRUE
2 164 3 29 5 6 0 0 1 0.459 TRUE
2 164 3 30 3 1 1 1 1 0.446 TRUE
2 164 4 1 4 4 1 1 1 0.413 TRUE
2 164 4 2 3 4 0 0 1 0.411 TRUE
2 164 4 3 3 1 1 1 1 0.502 TRUE
2 164 4 4 5 4 1 1 1 0.521 TRUE
2 164 4 5 3 4 0 0 1 0.436 TRUE
2 164 4 6 5 6 0 0 1 0.538 TRUE
2 164 4 7 4 3 1 1 1 0.439 TRUE
2 164 4 8 5 6 0 0 1 0.528 TRUE
2 164 4 9 5 5 1 1 1 0.435 TRUE
2 164 4 10 3 3 1 1 1 0.436 TRUE
2 164 4 11 3 4 0 0 1 0.632 TRUE
2 164 4 12 4 5 0 0 1 0.458 TRUE
2 164 4 13 4 2 1 1 1 0.567 TRUE
2 164 4 14 5 3 1 1 1 0.68 TRUE
2 164 4 15 2 3 0 0 1 0.391 TRUE
2 164 4 16 4 5 0 0 1 0.432 TRUE
2 164 4 17 2 2 1 1 1 0.381 TRUE
2 164 4 18 1 2 0 0 1 0.427 TRUE
2 164 4 19 5 1 1 1 1 0.465 TRUE
2 164 4 20 5 6 0 0 1 0.504 TRUE
2 164 4 21 4 1 1 1 1 0.538 TRUE
2 164 4 22 5 6 0 0 1 0.505 TRUE
2 164 4 23 2 1 1 1 1 0.423 TRUE
2 164 4 24 5 2 1 1 1 0.495 TRUE
2 164 4 25 4 5 0 0 1 0.57 TRUE
2 164 4 26 2 3 0 0 1 0.553 TRUE
2 164 4 27 3 2 1 1 1 0.442 TRUE
2 164 4 28 1 1 1 1 1 0.344 TRUE
2 164 4 29 4 5 0 0 1 0.435 TRUE
2 164 4 30 5 6 0 0 1 0.54 TRUE
2 164 5 1 5 6 0 0 1 0.47 TRUE
2 164 5 2 4 5 0 0 1 0.535 TRUE
2 164 5 3 4 2 1 1 1 0.461 TRUE
2 164 5 4 4 5 0 0 1 0.434 TRUE
2 164 5 5 3 3 1 1 1 0.469 TRUE
2 164 5 6 5 1 1 1 1 0.526 TRUE
2 164 5 7 5 6 0 0 1 0.485 TRUE
2 164 5 8 5 3 1 1 1 0.62 TRUE
2 164 5 9 4 5 0 0 1 0.468 TRUE
2 164 5 10 2 3 0 0 1 0.443 TRUE
2 164 5 11 3 1 1 1 1 0.474 TRUE
2 164 5 12 5 5 1 1 1 0.369 TRUE
2 164 5 13 3 4 0 0 1 0.468 TRUE
2 164 5 14 4 3 1 1 1 0.406 TRUE
2 164 5 15 2 1 1 1 1 0.451 TRUE
2 164 5 16 2 2 1 1 1 0.417 TRUE
2 164 5 17 5 6 0 0 1 0.519 TRUE
2 164 5 18 3 2 1 1 1 0.437 TRUE
2 164 5 19 1 2 0 0 1 0.412 TRUE
2 164 5 20 5 6 0 0 1 0.487 TRUE
2 164 5 21 4 5 0 0 1 0.546 TRUE
2 164 5 22 1 1 1 1 1 0.408 TRUE
2 164 5 23 2 3 0 0 1 0.402 TRUE
2 164 5 24 4 1 1 1 1 0.535 TRUE
2 164 5 25 3 4 0 0 1 0.434 TRUE
2 164 5 26 5 2 1 1 1 0.446 TRUE
2 164 5 27 3 4 0 0 1 0.46 TRUE
2 164 5 28 5 6 0 0 1 0.467 TRUE
2 164 5 29 5 4 0 1 0 0.648 TRUE
2 164 5 30 4 4 1 1 1 0.399 TRUE
2 164 6 1 5 2 1 1 1 0.458 TRUE
2 164 6 2 4 3 1 1 1 0.451 TRUE
2 164 6 3 5 6 0 0 1 0.451 TRUE
2 164 6 4 5 6 0 0 1 0.523 TRUE
2 164 6 5 5 6 0 0 1 0.431 TRUE
2 164 6 6 5 3 1 1 1 0.511 TRUE
2 164 6 7 3 4 0 0 1 0.466 TRUE
2 164 6 8 3 4 0 0 1 0.549 TRUE
2 164 6 9 3 3 1 1 1 0.371 TRUE
2 164 6 10 2 2 1 1 1 0.373 TRUE
2 164 6 11 5 1 1 1 1 0.647 TRUE
2 164 6 12 2 3 0 0 1 0.441 TRUE
2 164 6 13 5 5 1 1 1 0.4 TRUE
2 164 6 14 4 1 0 1 0 0.463 TRUE
2 164 6 15 2 3 0 0 1 0.503 TRUE
2 164 6 16 3 2 1 1 1 0.508 TRUE
2 164 6 17 1 1 1 1 1 0.385 TRUE
2 164 6 18 3 4 0 0 1 0.531 TRUE
2 164 6 19 5 6 0 0 1 0.796 TRUE
2 164 6 20 2 1 1 1 1 0.44 TRUE
2 164 6 21 4 2 1 1 1 0.547 TRUE
2 164 6 22 4 5 0 0 1 0.574 TRUE
2 164 6 23 1 2 0 0 1 0.419 TRUE
2 164 6 24 4 5 0 0 1 0.474 TRUE
2 164 6 25 4 5 0 0 1 0.589 TRUE
2 164 6 26 5 6 0 0 1 0.499 TRUE
2 164 6 27 5 4 1 1 1 0.463 TRUE
2 164 6 28 3 1 1 1 1 0.415 TRUE
2 164 6 29 4 5 0 0 1 0.552 TRUE
2 164 6 30 4 4 1 1 1 0.415 TRUE
2 164 7 1 5 6 0 0 1 0.48 TRUE
2 164 7 2 3 2 1 1 1 0.431 TRUE
2 164 7 3 3 4 0 0 1 0.484 TRUE
2 164 7 4 5 2 1 1 1 0.45 TRUE
2 164 7 5 4 5 0 0 1 0.514 TRUE
2 164 7 6 1 2 0 0 1 0.418 TRUE
2 164 7 7 3 1 1 1 1 0.475 TRUE
2 164 7 8 4 4 1 1 1 0.387 TRUE
2 164 7 9 3 4 0 0 1 0.58 TRUE
2 164 7 10 4 2 1 1 1 0.647 TRUE
2 164 7 11 5 6 0 0 1 1.073 TRUE
2 164 7 12 5 6 0 0 1 0.475 TRUE
2 164 7 13 5 6 0 0 1 0.688 TRUE
2 164 7 14 2 1 1 1 1 0.494 TRUE
2 164 7 15 3 3 1 1 1 0.396 TRUE
2 164 7 16 2 2 1 1 1 0.413 TRUE
2 164 7 17 5 4 1 1 1 0.502 TRUE
2 164 7 18 2 3 0 0 1 0.528 TRUE
2 164 7 19 1 1 1 1 1 0.425 TRUE
2 164 7 20 5 6 0 0 1 0.509 TRUE
2 164 7 21 4 5 0 0 1 0.722 TRUE
2 164 7 22 4 3 1 1 1 0.5 TRUE
2 164 7 23 5 3 1 1 1 0.472 TRUE
2 164 7 24 4 5 0 0 1 0.645 TRUE
2 164 7 25 5 1 1 1 1 0.59 TRUE
2 164 7 26 5 5 1 1 1 0.423 TRUE
2 164 7 27 4 1 1 1 1 0.475 TRUE
2 164 7 28 4 5 0 0 1 0.518 TRUE
2 164 7 29 3 4 0 0 1 0.568 TRUE
2 164 7 30 2 3 0 0 1 0.479 TRUE
2 164 8 1 5 6 0 0 1 0.516 TRUE
2 164 8 2 5 1 1 1 1 0.773 TRUE
2 164 8 3 2 2 1 1 1 0.408 TRUE
2 164 8 4 4 2 1 1 1 0.411 TRUE
2 164 8 5 2 3 0 0 1 0.596 TRUE
2 164 8 6 5 6 0 0 1 0.529 TRUE
2 164 8 7 2 1 1 1 1 0.55 TRUE
2 164 8 8 4 4 1 1 1 0.427 TRUE
2 164 8 9 3 2 1 1 1 0.475 TRUE
2 164 8 10 5 2 1 1 1 0.636 TRUE
2 164 8 11 3 4 0 0 1 0.603 TRUE
2 164 8 12 4 5 0 0 1 1.146 TRUE
2 164 8 13 4 5 0 0 1 0.596 TRUE
2 164 8 14 3 1 1 1 1 0.482 TRUE
2 164 8 15 1 1 1 1 1 0.388 TRUE
2 164 8 16 4 3 1 1 1 0.471 TRUE
2 164 8 17 4 5 0 0 1 0.507 TRUE
2 164 8 18 5 6 0 0 1 0.545 TRUE
2 164 8 19 3 4 0 0 1 0.487 TRUE
2 164 8 20 4 1 1 1 1 0.425 TRUE
2 164 8 21 5 6 0 0 1 0.574 TRUE
2 164 8 22 4 5 0 0 1 0.481 TRUE
2 164 8 23 5 6 0 0 1 0.55 TRUE
2 164 8 24 3 3 1 1 1 0.414 TRUE
2 164 8 25 5 3 1 1 1 0.563 TRUE
2 164 8 26 5 5 1 1 1 0.414 TRUE
2 164 8 27 1 2 0 0 1 0.562 TRUE
2 164 8 28 2 3 0 0 1 0.473 TRUE
2 164 8 29 3 4 0 0 1 0.511 TRUE
2 164 8 30 5 4 1 1 1 0.46 TRUE
2 164 9 1 5 3 0 1 0 4126.482 FALSE
2 164 9 2 5 6 0 0 1 0.513 TRUE
2 164 9 3 2 3 0 0 1 0.453 TRUE
2 164 9 4 5 6 0 0 1 0.53 TRUE
2 164 9 5 4 3 1 1 1 0.533 TRUE
2 164 9 6 3 1 0 1 0 0.487 TRUE
2 164 9 7 4 2 1 1 1 0.5 TRUE
2 164 9 8 1 1 1 1 1 0.363 TRUE
2 164 9 9 5 6 0 0 1 0.552 TRUE
2 164 9 10 5 6 0 0 1 0.572 TRUE
2 164 9 11 3 2 1 1 1 0.459 TRUE
2 164 9 12 1 2 0 0 1 0.438 TRUE
2 164 9 13 4 5 0 0 1 0.766 TRUE
2 164 9 14 3 4 0 0 1 0.535 TRUE
2 164 9 15 5 4 1 1 1 0.496 TRUE
2 164 9 16 2 3 0 0 1 0.473 TRUE
2 164 9 17 3 4 0 0 1 0.496 TRUE
2 164 9 18 5 5 1 1 1 0.401 TRUE
2 164 9 19 4 4 1 1 1 0.397 TRUE
2 164 9 20 3 3 1 1 1 0.381 TRUE
2 164 9 21 4 5 0 0 1 0.693 TRUE
2 164 9 22 5 6 0 0 1 0.543 TRUE
2 164 9 23 3 4 0 0 1 0.709 TRUE
2 164 9 24 2 2 1 1 1 0.389 TRUE
2 164 9 25 4 5 0 0 1 0.821 TRUE
2 164 9 26 4 5 0 0 1 0.491 TRUE
2 164 9 27 5 1 1 1 1 0.547 TRUE
2 164 9 28 5 2 1 1 1 0.461 TRUE
2 164 9 29 4 1 1 1 1 0.472 TRUE
2 164 9 30 2 1 1 1 1 0.392 TRUE
2 164 10 1 4 5 0 0 1 0.467 TRUE
2 164 10 2 4 5 0 0 1 0.487 TRUE
2 164 10 3 4 1 1 1 1 0.42 TRUE
2 164 10 4 5 3 1 1 1 0.464 TRUE
2 164 10 5 4 2 1 1 1 0.444 TRUE
2 164 10 6 4 5 0 0 1 0.507 TRUE
2 164 10 7 3 4 0 0 1 0.493 TRUE
2 164 10 8 2 2 1 1 1 0.402 TRUE
2 164 10 9 3 4 0 0 1 0.577 TRUE
2 164 10 10 3 3 1 1 1 0.463 TRUE
2 164 10 11 3 2 1 1 1 0.507 TRUE
2 164 10 12 1 1 1 1 1 0.405 TRUE
2 164 10 13 2 3 0 0 1 0.438 TRUE
2 164 10 14 5 6 0 0 1 0.507 TRUE
2 164 10 15 2 1 1 1 1 0.478 TRUE
2 164 10 16 5 6 0 0 1 0.497 TRUE
2 164 10 17 4 3 1 1 1 0.448 TRUE
2 164 10 18 4 5 0 0 1 0.527 TRUE
2 164 10 19 5 5 1 1 1 0.429 TRUE
2 164 10 20 5 6 0 0 1 0.524 TRUE
2 164 10 21 1 2 0 0 1 0.439 TRUE
2 164 10 22 4 4 1 1 1 0.444 TRUE
2 164 10 23 3 4 0 0 1 0.504 TRUE
2 164 10 24 5 6 0 0 1 0.469 TRUE
2 164 10 25 5 2 1 1 1 0.528 TRUE
2 164 10 26 2 3 0 0 1 0.444 TRUE
2 164 10 27 3 1 1 1 1 0.435 TRUE
2 164 10 28 5 1 1 1 1 0.694 TRUE
2 164 10 29 5 6 0 0 1 0.626 TRUE
2 164 10 30 5 4 1 1 1 0.519 TRUE
2 165 1 1 1 2 0 0 1 0.623 TRUE
2 165 1 2 1 1 1 1 1 0.488 TRUE
2 165 1 3 2 1 1 1 1 0.409 TRUE
2 165 1 4 5 2 1 1 1 0.531 TRUE
2 165 1 5 4 5 0 0 1 0.481 TRUE
2 165 1 6 5 3 1 1 1 0.523 TRUE
2 165 1 7 5 4 1 1 1 0.474 TRUE
2 165 1 8 3 4 0 0 1 0.508 TRUE
2 165 1 9 5 1 1 1 1 0.572 TRUE
2 165 1 10 4 2 1 1 1 0.574 TRUE
2 165 1 11 5 5 1 1 1 0.469 TRUE
2 165 1 12 3 4 0 0 1 0.668 TRUE
2 165 1 13 3 4 0 0 1 0.475 TRUE
2 165 1 14 2 3 0 0 1 0.477 TRUE
2 165 1 15 4 1 1 1 1 0.54 TRUE
2 165 1 16 4 5 0 0 1 0.462 TRUE
2 165 1 17 4 3 1 1 1 0.555 TRUE
2 165 1 18 5 6 0 0 1 0.534 TRUE
2 165 1 19 2 3 0 0 1 0.445 TRUE
2 165 1 20 4 5 0 0 1 0.482 TRUE
2 165 1 21 3 3 1 1 1 0.398 TRUE
2 165 1 22 5 6 0 0 1 0.475 TRUE
2 165 1 23 3 2 1 1 1 0.432 TRUE
2 165 1 24 5 6 0 0 1 0.533 TRUE
2 165 1 25 4 4 1 1 1 0.368 TRUE
2 165 1 26 3 1 1 1 1 0.43 TRUE
2 165 1 27 4 5 0 0 1 0.564 TRUE
2 165 1 28 5 6 0 0 1 0.536 TRUE
2 165 1 29 5 6 0 0 1 1.302 TRUE
2 165 1 30 2 2 1 1 1 0.384 TRUE
2 165 2 1 2 3 0 0 1 0.46 TRUE
2 165 2 2 3 4 0 0 1 0.481 TRUE
2 165 2 3 3 3 1 1 1 0.38 TRUE
2 165 2 4 3 4 0 0 1 0.482 TRUE
2 165 2 5 2 1 1 1 1 0.48 TRUE
2 165 2 6 2 3 0 0 1 0.431 TRUE
2 165 2 7 4 2 1 1 1 0.478 TRUE
2 165 2 8 5 6 0 0 1 0.589 TRUE
2 165 2 9 5 2 1 1 1 0.486 TRUE
2 165 2 10 4 4 1 1 1 0.396 TRUE
2 165 2 11 5 4 1 1 1 0.498 TRUE
2 165 2 12 5 6 1 0 0 0.395 TRUE
2 165 2 13 3 1 1 1 1 0.442 TRUE
2 165 2 14 5 6 0 0 1 0.485 TRUE
2 165 2 15 1 1 1 1 1 0.358 TRUE
2 165 2 16 5 6 0 0 1 0.493 TRUE
2 165 2 17 5 3 1 1 1 0.488 TRUE
2 165 2 18 3 4 0 0 1 0.83 TRUE
2 165 2 19 1 2 0 0 1 0.369 TRUE
2 165 2 20 4 5 0 0 1 0.484 TRUE
2 165 2 21 2 2 1 1 1 0.45 TRUE
2 165 2 22 5 1 1 1 1 0.49 TRUE
2 165 2 23 4 1 1 1 1 0.479 TRUE
2 165 2 24 5 6 0 0 1 1.14 TRUE
2 165 2 25 4 5 0 0 1 0.442 TRUE
2 165 2 26 4 3 1 1 1 0.456 TRUE
2 165 2 27 5 5 1 1 1 0.425 TRUE
2 165 2 28 4 5 0 0 1 0.531 TRUE
2 165 2 29 3 2 1 1 1 0.475 TRUE
2 165 2 30 4 5 0 0 1 0.473 TRUE
2 165 3 1 3 4 0 0 1 0.449 TRUE
2 165 3 2 4 5 0 0 1 0.494 TRUE
2 165 3 3 5 2 1 1 1 0.551 TRUE
2 165 3 4 5 6 0 0 1 0.464 TRUE
2 165 3 5 5 5 1 1 1 0.382 TRUE
2 165 3 6 4 5 0 0 1 0.866 TRUE
2 165 3 7 3 2 1 1 1 0.462 TRUE
2 165 3 8 5 6 0 0 1 0.544 TRUE
2 165 3 9 4 3 1 1 1 0.497 TRUE
2 165 3 10 5 6 0 0 1 0.469 TRUE
2 165 3 11 5 1 1 1 1 0.491 TRUE
2 165 3 12 5 6 0 0 1 0.454 TRUE
2 165 3 13 4 1 1 1 1 0.6 TRUE
2 165 3 14 1 2 0 0 1 0.417 TRUE
2 165 3 15 4 4 1 1 1 0.42 TRUE
2 165 3 16 3 4 0 0 1 0.444 TRUE
2 165 3 17 1 1 1 1 1 0.373 TRUE
2 165 3 18 2 2 1 1 1 0.361 TRUE
2 165 3 19 4 2 1 1 1 0.432 TRUE
2 165 3 20 2 3 0 0 1 0.491 TRUE
2 165 3 21 5 6 0 0 1 0.458 TRUE
2 165 3 22 3 3 1 1 1 0.382 TRUE
2 165 3 23 2 3 0 0 1 0.421 TRUE
2 165 3 24 5 4 1 1 1 0.454 TRUE
2 165 3 25 2 1 1 1 1 0.408 TRUE
2 165 3 26 5 3 1 1 1 0.429 TRUE
2 165 3 27 3 1 1 1 1 0.483 TRUE
2 165 3 28 4 5 0 0 1 0.511 TRUE
2 165 3 29 4 5 0 0 1 0.424 TRUE
2 165 3 30 3 4 0 0 1 0.485 TRUE
2 165 4 1 3 4 0 0 1 0.502 TRUE
2 165 4 2 5 2 1 1 1 0.494 TRUE
2 165 4 3 3 1 1 1 1 0.394 TRUE
2 165 4 4 5 4 1 1 1 0.453 TRUE
2 165 4 5 4 5 0 0 1 0.755 TRUE
2 165 4 6 3 4 0 0 1 0.445 TRUE
2 165 4 7 3 3 1 1 1 0.37 TRUE
2 165 4 8 5 6 0 0 1 0.441 TRUE
2 165 4 9 4 2 1 1 1 0.693 TRUE
2 165 4 10 2 3 0 0 1 0.411 TRUE
2 165 4 11 2 2 1 1 1 0.363 TRUE
2 165 4 12 5 3 1 1 1 0.494 TRUE
2 165 4 13 4 3 1 1 1 0.449 TRUE
2 165 4 14 4 5 0 0 1 0.462 TRUE
2 165 4 15 1 1 1 1 1 0.442 TRUE
2 165 4 16 5 6 0 0 1 0.461 TRUE
2 165 4 17 2 1 1 1 1 0.424 TRUE
2 165 4 18 5 6 0 0 1 0.467 TRUE
2 165 4 19 5 6 0 0 1 0.565 TRUE
2 165 4 20 4 5 0 0 1 0.423 TRUE
2 165 4 21 3 2 1 1 1 0.447 TRUE
2 165 4 22 1 2 0 0 1 0.398 TRUE
2 165 4 23 4 1 1 1 1 0.464 TRUE
2 165 4 24 5 6 0 0 1 0.482 TRUE
2 165 4 25 4 4 1 1 1 0.524 TRUE
2 165 4 26 2 3 0 0 1 0.381 TRUE
2 165 4 27 4 5 0 0 1 0.506 TRUE
2 165 4 28 5 5 1 1 1 0.383 TRUE
2 165 4 29 3 4 0 0 1 0.455 TRUE
2 165 4 30 5 1 0 1 0 0.455 TRUE
2 165 5 1 3 3 1 1 1 0.415 TRUE
2 165 5 2 4 2 1 1 1 0.527 TRUE
2 165 5 3 4 5 0 0 1 0.546 TRUE
2 165 5 4 5 6 0 0 1 0.483 TRUE
2 165 5 5 5 4 1 1 1 0.505 TRUE
2 165 5 6 5 3 1 1 1 0.526 TRUE
2 165 5 7 2 2 1 1 1 0.399 TRUE
2 165 5 8 3 2 1 1 1 0.702 TRUE
2 165 5 9 3 4 0 0 1 0.523 TRUE
2 165 5 10 5 1 1 1 1 0.46 TRUE
2 165 5 11 5 6 0 0 1 0.467 TRUE
2 165 5 12 4 5 0 0 1 0.522 TRUE
2 165 5 13 3 4 0 0 1 0.609 TRUE
2 165 5 14 5 6 0 0 1 0.707 TRUE
2 165 5 15 2 1 1 1 1 0.421 TRUE
2 165 5 16 4 4 1 1 1 0.432 TRUE
2 165 5 17 3 1 1 1 1 0.45 TRUE
2 165 5 18 4 5 0 0 1 0.542 TRUE
2 165 5 19 5 2 1 1 1 0.496 TRUE
2 165 5 20 1 2 0 0 1 0.394 TRUE
2 165 5 21 4 3 1 1 1 0.582 TRUE
2 165 5 22 5 5 1 1 1 0.365 TRUE
2 165 5 23 2 3 0 0 1 0.472 TRUE
2 165 5 24 2 3 0 0 1 0.523 TRUE
2 165 5 25 5 6 0 0 1 0.527 TRUE
2 165 5 26 5 6 0 0 1 0.569 TRUE
2 165 5 27 4 1 1 1 1 0.454 TRUE
2 165 5 28 1 1 1 1 1 0.401 TRUE
2 165 5 29 4 5 0 0 1 0.453 TRUE
2 165 5 30 3 4 0 0 1 0.449 TRUE
2 165 6 1 4 2 1 1 1 0.426 TRUE
2 165 6 2 3 4 0 0 1 0.406 TRUE
2 165 6 3 3 4 0 0 1 0.442 TRUE
2 165 6 4 1 2 0 0 1 0.394 TRUE
2 165 6 5 5 6 0 0 1 0.516 TRUE
2 165 6 6 4 3 1 1 1 0.604 TRUE
2 165 6 7 5 6 0 0 1 0.433 TRUE
2 165 6 8 2 1 1 1 1 0.52 TRUE
2 165 6 9 4 1 0 1 0 0.683 TRUE
2 165 6 10 5 5 1 1 1 0.393 TRUE
2 165 6 11 3 4 0 0 1 0.644 TRUE
2 165 6 12 3 3 1 1 1 0.395 TRUE
2 165 6 13 4 5 0 0 1 0.602 TRUE
2 165 6 14 5 4 1 1 1 0.567 TRUE
2 165 6 15 2 2 1 1 1 0.38 TRUE
2 165 6 16 5 6 0 0 1 0.442 TRUE
2 165 6 17 4 5 0 0 1 0.612 TRUE
2 165 6 18 1 1 1 1 1 0.381 TRUE
2 165 6 19 5 1 1 1 1 0.384 TRUE
2 165 6 20 5 3 0 1 0 0.424 TRUE
2 165 6 21 5 6 0 0 1 0.547 TRUE
2 165 6 22 5 6 0 0 1 0.513 TRUE
2 165 6 23 4 5 0 0 1 0.485 TRUE
2 165 6 24 4 5 0 0 1 0.494 TRUE
2 165 6 25 3 2 1 1 1 0.477 TRUE
2 165 6 26 3 1 1 1 1 0.718 TRUE
2 165 6 27 5 2 1 1 1 0.632 TRUE
2 165 6 28 2 3 0 0 1 0.399 TRUE
2 165 6 29 2 3 0 0 1 0.489 TRUE
2 165 6 30 4 4 1 1 1 0.432 TRUE
2 165 7 1 4 2 1 1 1 0.573 TRUE
2 165 7 2 1 2 0 0 1 0.376 TRUE
2 165 7 3 4 4 1 1 1 0.37 TRUE
2 165 7 4 3 1 1 1 1 0.472 TRUE
2 165 7 5 2 2 1 1 1 0.41 TRUE
2 165 7 6 2 3 0 0 1 0.44 TRUE
2 165 7 7 5 6 0 0 1 0.527 TRUE
2 165 7 8 5 6 0 0 1 0.904 TRUE
2 165 7 9 5 1 1 1 1 0.485 TRUE
2 165 7 10 3 4 0 0 1 0.517 TRUE
2 165 7 11 1 1 1 1 1 0.369 TRUE
2 165 7 12 5 6 0 0 1 1.023 TRUE
2 165 7 13 5 6 0 0 1 0.82 TRUE
2 165 7 14 4 5 0 0 1 0.428 TRUE
2 165 7 15 4 5 1 0 0 0.798 TRUE
2 165 7 16 4 5 0 0 1 0.486 TRUE
2 165 7 17 5 5 1 1 1 0.423 TRUE
2 165 7 18 4 1 1 1 1 0.627 TRUE
2 165 7 19 5 3 1 1 1 0.479 TRUE
2 165 7 20 4 5 0 0 1 0.552 TRUE
2 165 7 21 3 2 1 1 1 0.468 TRUE
2 165 7 22 2 3 0 0 1 0.465 TRUE
2 165 7 23 3 3 1 1 1 0.408 TRUE
2 165 7 24 4 3 1 1 1 0.534 TRUE
2 165 7 25 5 4 1 1 1 0.518 TRUE
2 165 7 26 2 1 0 1 0 0.511 TRUE
2 165 7 27 5 6 0 0 1 0.636 TRUE
2 165 7 28 3 4 0 0 1 0.548 TRUE
2 165 7 29 5 2 1 1 1 0.605 TRUE
2 165 7 30 3 4 0 0 1 0.487 TRUE
2 165 8 1 1 1 1 1 1 0.36 TRUE
2 165 8 2 4 5 0 0 1 0.473 TRUE
2 165 8 3 2 3 0 0 1 0.451 TRUE
2 165 8 4 5 6 0 0 1 0.495 TRUE
2 165 8 5 3 4 0 0 1 0.518 TRUE
2 165 8 6 5 3 1 1 1 0.509 TRUE
2 165 8 7 5 6 0 0 1 0.532 TRUE
2 165 8 8 5 6 0 0 1 0.602 TRUE
2 165 8 9 4 3 1 1 1 0.44 TRUE
2 165 8 10 4 5 0 0 1 0.501 TRUE
2 165 8 11 5 6 0 0 1 0.783 TRUE
2 165 8 12 3 4 0 0 1 0.412 TRUE
2 165 8 13 4 5 0 0 1 0.447 TRUE
2 165 8 14 3 4 0 0 1 0.422 TRUE
2 165 8 15 2 3 0 0 1 0.451 TRUE
2 165 8 16 4 5 0 0 1 0.546 TRUE
2 165 8 17 5 6 0 0 1 0.478 TRUE
2 165 8 18 3 3 1 1 1 0.419 TRUE
2 165 8 19 1 2 0 0 1 0.879 TRUE
2 165 8 20 5 5 1 1 1 0.417 TRUE
2 165 8 21 3 1 1 1 1 0.411 TRUE
2 165 8 22 4 2 1 1 1 0.426 TRUE
2 165 8 23 5 4 1 1 1 0.413 TRUE
2 165 8 24 3 2 1 1 1 0.435 TRUE
2 165 8 25 4 1 1 1 1 0.425 TRUE
2 165 8 26 4 4 1 1 1 0.484 TRUE
2 165 8 27 2 2 1 1 1 0.373 TRUE
2 165 8 28 5 1 1 1 1 0.492 TRUE
2 165 8 29 2 1 1 1 1 0.448 TRUE
2 165 8 30 5 2 1 1 1 0.509 TRUE
2 165 9 1 5 4 1 1 1 0.441 TRUE
2 165 9 2 4 3 1 1 1 0.445 TRUE
2 165 9 3 5 6 0 0 1 0.64 TRUE
2 165 9 4 5 1 1 1 1 0.566 TRUE
2 165 9 5 5 6 0 0 1 0.913 TRUE
2 165 9 6 3 4 0 0 1 0.611 TRUE
2 165 9 7 5 3 1 1 1 0.483 TRUE
2 165 9 8 5 6 0 0 1 0.513 TRUE
2 165 9 9 2 3 0 0 1 0.479 TRUE
2 165 9 10 1 2 0 0 1 0.452 TRUE
2 165 9 11 2 3 0 0 1 0.419 TRUE
2 165 9 12 3 4 0 0 1 0.473 TRUE
2 165 9 13 4 5 0 0 1 0.521 TRUE
2 165 9 14 2 2 1 1 1 0.429 TRUE
2 165 9 15 5 2 0 1 0 0.557 TRUE
2 165 9 16 4 5 0 0 1 0.525 TRUE
2 165 9 17 4 5 0 0 1 0.603 TRUE
2 165 9 18 3 4 0 0 1 0.441 TRUE
2 165 9 19 4 4 1 1 1 0.356 TRUE
2 165 9 20 5 6 0 0 1 0.471 TRUE
2 165 9 21 1 1 1 1 1 0.397 TRUE
2 165 9 22 5 5 1 1 1 0.386 TRUE
2 165 9 23 4 1 1 1 1 0.603 TRUE
2 165 9 24 4 2 1 1 1 0.433 TRUE
2 165 9 25 3 3 1 1 1 0.356 TRUE
2 165 9 26 2 1 1 1 1 0.415 TRUE
2 165 9 27 5 6 0 0 1 0.485 TRUE
2 165 9 28 3 1 1 1 1 0.438 TRUE
2 165 9 29 3 2 1 1 1 0.419 TRUE
2 165 9 30 4 5 0 0 1 0.52 TRUE
2 165 10 1 2 3 0 0 1 0.397 TRUE
2 165 10 2 1 1 1 1 1 0.345 TRUE
2 165 10 3 2 2 1 1 1 0.328 TRUE
2 165 10 4 3 4 0 0 1 0.438 TRUE
2 165 10 5 3 1 1 1 1 0.447 TRUE
2 165 10 6 3 4 0 0 1 0.488 TRUE
2 165 10 7 4 5 0 0 1 0.528 TRUE
2 165 10 8 2 3 0 0 1 0.397 TRUE
2 165 10 9 5 6 0 0 1 0.616 TRUE
2 165 10 10 1 2 0 0 1 0.414 TRUE
2 165 10 11 5 2 1 1 1 0.513 TRUE
2 165 10 12 4 1 1 1 1 0.68 TRUE
2 165 10 13 4 5 0 0 1 0.425 TRUE
2 165 10 14 5 5 1 1 1 0.413 TRUE
2 165 10 15 4 4 1 1 1 0.419 TRUE
2 165 10 16 5 4 1 1 1 0.432 TRUE
2 165 10 17 5 6 0 0 1 0.691 TRUE
2 165 10 18 4 5 0 0 1 0.561 TRUE
2 165 10 19 3 2 1 1 1 0.677 TRUE
2 165 10 20 5 1 1 1 1 0.493 TRUE
2 165 10 21 4 2 1 1 1 0.439 TRUE
2 165 10 22 3 4 0 0 1 0.503 TRUE
2 165 10 23 5 3 1 1 1 0.61 TRUE
2 165 10 24 5 6 0 0 1 0.601 TRUE
