"","Subject","Age","SessionDate","SessionTime","Sex","Trial","Domain","ISIDur","ListLength","SetSize","VerbProbePos","presented","cue","probeDomain","probeOrder","response.ACC","response.CRESP","response.RESP","response.RT"
"3753",24,"18;1","11-02-2006","13:57:01","female",69,"within",3000,5,0,4,"VerbVerb","Second","Verb","Second",1,"n","n",1251
"3754",24,"18;1","11-02-2006","13:57:01","female",70,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1945
"3755",24,"18;1","11-02-2006","13:57:01","female",71,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",5089
"3756",24,"18;1","11-02-2006","13:57:01","female",72,"cross",3000,5,3,3,"VerbVis","First","Verb","First",1,"n","n",4984
"3757",24,"18;1","11-02-2006","13:57:01","female",73,"cross",3000,5,3,1,"VerbVis","Both","Verb","First",1,"n","n",2983
"3758",24,"18;1","11-02-2006","13:57:01","female",74,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"y","y",4347
"3759",24,"18;1","11-02-2006","13:57:01","female",75,"single",6000,5,0,3,"Verb",NA,"Verb",NA,1,"y","y",1928
"3760",24,"18;1","11-02-2006","13:57:01","female",76,"within",3000,5,0,5,"VerbVerb","First","Verb","First",1,"y","y",2030
"3761",24,"18;1","11-02-2006","13:57:01","female",77,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",2957
"3762",24,"18;1","11-02-2006","13:57:01","female",78,"cross",3000,5,3,5,"VisVerb","Second","Verb","Second",1,"y","y",1971
"3763",24,"18;1","11-02-2006","13:57:01","female",79,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"n","y",4613
"3764",24,"18;1","11-02-2006","13:57:01","female",80,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",1572
"3765",24,"18;1","11-02-2006","13:57:01","female",81,"within",3000,5,0,3,"VerbVerb","First","Verb","First",1,"n","n",2751
"3766",24,"18;1","11-02-2006","13:57:01","female",82,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",1674
"3767",24,"18;1","11-02-2006","13:57:01","female",83,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",5826
"3768",24,"18;1","11-02-2006","13:57:01","female",84,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"n","y",2316
"3769",24,"18;1","11-02-2006","13:57:01","female",85,"single",4000,5,0,2,"Verb",NA,"Verb",NA,1,"y","y",1337
"3770",24,"18;1","11-02-2006","13:57:01","female",86,"within",3000,5,0,1,"VerbVerb","Second","Verb","Second",1,"y","y",1792
"3771",24,"18;1","11-02-2006","13:57:01","female",87,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",1297
"3772",24,"18;1","11-02-2006","13:57:01","female",88,"single",6000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",1720
"3773",24,"18;1","11-02-2006","13:57:01","female",89,"single",3000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",3024
"3774",24,"18;1","11-02-2006","13:57:01","female",90,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",0,"y","n",3432
"3775",24,"18;1","11-02-2006","13:57:01","female",91,"within",3000,5,0,1,"VerbVerb","Both","Verb","First",1,"n","n",2487
"3776",24,"18;1","11-02-2006","13:57:01","female",92,"single",4000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1756
"3777",24,"18;1","11-02-2006","13:57:01","female",93,"cross",3000,5,3,2,"VisVerb","Both","Verb","Second",1,"y","y",1653
"3778",24,"18;1","11-02-2006","13:57:01","female",94,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",6469
"3779",24,"18;1","11-02-2006","13:57:01","female",95,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1693
"3780",24,"18;1","11-02-2006","13:57:01","female",96,"cross",3000,5,3,3,"VisVerb","Second","Verb","Second",1,"n","n",3611
"3781",24,"18;1","11-02-2006","13:57:01","female",97,"cross",3000,5,3,2,"VisVerb","Both","Verb","Second",1,"n","n",1872
"3782",24,"18;1","11-02-2006","13:57:01","female",98,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"y","n",6344
"3783",24,"18;1","11-02-2006","13:57:01","female",99,"single",3000,5,0,3,"Verb",NA,"Verb",NA,1,"y","y",2525
"3784",24,"18;1","11-02-2006","13:57:01","female",100,"cross",3000,5,3,1,"VerbVis","First","Verb","First",1,"y","y",1244
"3785",24,"18;1","11-02-2006","13:57:01","female",101,"within",3000,5,0,1,"VerbVerb","Second","Verb","Second",1,"n","n",1250
"3786",24,"18;1","11-02-2006","13:57:01","female",102,"single",6000,5,0,1,"Verb",NA,"Verb",NA,1,"y","y",1333
"3787",24,"18;1","11-02-2006","13:57:01","female",103,"cross",3000,5,3,4,"VisVerb","Both","Verb","Second",0,"y","n",3243
"3788",24,"18;1","11-02-2006","13:57:01","female",104,"within",3000,5,0,1,"VerbVerb","Both","Verb","First",0,"n","y",1257
"3789",24,"18;1","11-02-2006","13:57:01","female",105,"single",4000,5,0,2,"Verb",NA,"Verb",NA,0,"y","n",1961
"3790",24,"18;1","11-02-2006","13:57:01","female",106,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",4619
"3791",24,"18;1","11-02-2006","13:57:01","female",107,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1335
"3792",24,"18;1","11-02-2006","13:57:01","female",108,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",6166
"3793",24,"18;1","11-02-2006","13:57:01","female",109,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"n","y",2182
"3794",24,"18;1","11-02-2006","13:57:01","female",110,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1710
"3795",24,"18;1","11-02-2006","13:57:01","female",111,"within",3000,5,0,2,"VerbVerb","Both","Verb","First",0,"y","n",3351
"3796",24,"18;1","11-02-2006","13:57:01","female",112,"within",3000,5,0,2,"VerbVerb","Both","Verb","Second",1,"y","y",7592
"3797",24,"18;1","11-02-2006","13:57:01","female",113,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",1569
"3798",24,"18;1","11-02-2006","13:57:01","female",114,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,0,"y","n",9498
"3799",24,"18;1","11-02-2006","13:57:01","female",115,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1757
"3800",24,"18;1","11-02-2006","13:57:01","female",116,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",1400
"3801",24,"18;1","11-02-2006","13:57:01","female",117,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",0,"y","n",1591
"3802",24,"18;1","11-02-2006","13:57:01","female",118,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"y","y",5092
"3803",24,"18;1","11-02-2006","13:57:01","female",119,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"n","y",2112
"3804",24,"18;1","11-02-2006","13:57:01","female",120,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",0,"y","n",1208
"3805",24,"18;1","11-02-2006","13:57:01","female",121,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",1,"n","n",1175
"3806",24,"18;1","11-02-2006","13:57:01","female",122,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",2593
"3807",24,"18;1","11-02-2006","13:57:01","female",123,"cross",3000,5,3,3,"VisVerb","Second","Verb","Second",1,"y","y",2864
"3808",24,"18;1","11-02-2006","13:57:01","female",124,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",4044
"3809",24,"18;1","11-02-2006","13:57:01","female",125,"single",3000,5,0,4,"Verb",NA,"Verb",NA,1,"n","n",1546
"3810",24,"18;1","11-02-2006","13:57:01","female",126,"cross",3000,5,3,5,"VerbVis","First","Verb","First",1,"y","y",1109
"3811",24,"18;1","11-02-2006","13:57:01","female",127,"single",3000,5,0,4,"Verb",NA,"Verb",NA,1,"y","y",1347
"3812",24,"18;1","11-02-2006","13:57:01","female",128,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"y","n",2185
"3813",24,"18;1","11-02-2006","13:57:01","female",129,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1185
"3814",24,"18;1","11-02-2006","13:57:01","female",130,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",1439
"3815",24,"18;1","11-02-2006","13:57:01","female",131,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"y","n",2088
"3816",24,"18;1","11-02-2006","13:57:01","female",132,"within",3000,5,0,1,"VerbVerb","Both","Verb","Second",1,"n","n",1368
"3817",24,"18;1","11-02-2006","13:57:01","female",133,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",1555
"3818",24,"18;1","11-02-2006","13:57:01","female",134,"cross",3000,5,3,2,"VisVerb","Second","Verb","Second",1,"n","n",2236
"3819",24,"18;1","11-02-2006","13:57:01","female",135,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",3174
"3820",24,"18;1","11-02-2006","13:57:01","female",136,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1104
"3821",24,"18;1","11-02-2006","13:57:01","female",137,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1042
"3822",24,"18;1","11-02-2006","13:57:01","female",138,"single",6000,5,0,2,"Verb",NA,"Verb",NA,1,"n","n",2069
"3823",24,"18;1","11-02-2006","13:57:01","female",139,"cross",3000,5,3,2,"VerbVis","First","Verb","First",1,"n","n",1052
"3824",24,"18;1","11-02-2006","13:57:01","female",140,"within",3000,5,0,1,"VerbVerb","First","Verb","First",1,"y","y",2789
"3825",24,"18;1","11-02-2006","13:57:01","female",141,"single",4000,5,0,2,"Verb",NA,"Verb",NA,1,"n","n",1422
"3826",24,"18;1","11-02-2006","13:57:01","female",142,"cross",3000,5,3,3,"VisVerb","Both","Verb","Second",1,"n","n",1505
"3827",24,"18;1","11-02-2006","13:57:01","female",143,"within",3000,5,0,4,"VerbVerb","First","Verb","First",1,"n","n",2226
"3828",24,"18;1","11-02-2006","13:57:01","female",144,"within",3000,5,0,5,"VerbVerb","Second","Verb","Second",0,"y","n",2310
"3829",24,"18;1","11-02-2006","13:57:01","female",145,"within",3000,5,0,3,"VerbVerb","Second","Verb","Second",1,"n","n",1762
"3830",24,"18;1","11-02-2006","13:57:01","female",146,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",2024
"3831",24,"18;1","11-02-2006","13:57:01","female",147,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",1224
"3832",24,"18;1","11-02-2006","13:57:01","female",148,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1412
"3833",24,"18;1","11-02-2006","13:57:01","female",149,"single",4000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1068
"3834",24,"18;1","11-02-2006","13:57:01","female",150,"cross",3000,5,3,1,"VerbVis","Both","Verb","First",1,"n","n",1361
"3835",24,"18;1","11-02-2006","13:57:01","female",151,"within",3000,5,0,2,"VerbVerb","Both","Verb","Second",0,"y","n",3062
"3836",24,"18;1","11-02-2006","13:57:01","female",152,"single",3000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1062
"3837",24,"18;1","11-02-2006","13:57:01","female",153,"cross",3000,5,3,4,"VerbVis","First","Verb","First",0,"n","y",2431
"3838",24,"18;1","11-02-2006","13:57:01","female",154,"cross",3000,5,3,3,"VisVerb","Second","Verb","Second",1,"n","n",1839
"3839",24,"18;1","11-02-2006","13:57:01","female",155,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"y","n",1163
"3840",24,"18;1","11-02-2006","13:57:01","female",156,"within",3000,5,0,3,"VerbVerb","Second","Verb","Second",1,"y","y",1564
"3841",24,"18;1","11-02-2006","13:57:01","female",157,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",2766
"3842",24,"18;1","11-02-2006","13:57:01","female",158,"single",4000,5,0,2,"Verb",NA,"Verb",NA,1,"y","y",1813
"3843",24,"18;1","11-02-2006","13:57:01","female",159,"within",3000,5,0,3,"VerbVerb","Both","Verb","First",1,"n","n",3309
"3844",24,"18;1","11-02-2006","13:57:01","female",160,"cross",3000,5,3,1,"VerbVis","Both","Verb","First",1,"y","y",1230
"3845",24,"18;1","11-02-2006","13:57:01","female",161,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",2150
"3846",24,"18;1","11-02-2006","13:57:01","female",162,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,0,"n","y",5761
"3847",24,"18;1","11-02-2006","13:57:01","female",163,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",2128
"3848",24,"18;1","11-02-2006","13:57:01","female",164,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",2901
"3849",24,"18;1","11-02-2006","13:57:01","female",165,"cross",3000,5,3,2,"VerbVis","First","Verb","First",1,"y","y",1196
"3850",24,"18;1","11-02-2006","13:57:01","female",166,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",1346
"3851",24,"18;1","11-02-2006","13:57:01","female",167,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1215
"3852",24,"18;1","11-02-2006","13:57:01","female",168,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"y","y",1520
"3853",24,"18;1","11-02-2006","13:57:01","female",169,"single",6000,5,0,2,"Verb",NA,"Verb",NA,1,"y","y",1306
"3854",24,"18;1","11-02-2006","13:57:01","female",170,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"y","y",1346
"3855",24,"18;1","11-02-2006","13:57:01","female",171,"within",3000,5,0,4,"VerbVerb","Both","Verb","Second",1,"n","n",4065
"3856",24,"18;1","11-02-2006","13:57:01","female",172,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"y","y",1373
"3857",24,"18;1","11-02-2006","13:57:01","female",173,"single",3000,5,0,4,"Verb",NA,"Verb",NA,1,"y","y",1366
"3858",24,"18;1","11-02-2006","13:57:01","female",174,"within",3000,5,0,1,"VerbVerb","First","Verb","First",1,"n","n",1649
"3859",24,"18;1","11-02-2006","13:57:01","female",175,"within",3000,5,0,4,"VerbVerb","First","Verb","First",0,"y","n",1668
"3860",24,"18;1","11-02-2006","13:57:01","female",176,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"n","y",1446
"3861",24,"18;1","11-02-2006","13:57:01","female",177,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",975
"3862",24,"18;1","11-02-2006","13:57:01","female",178,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",4200
"3863",24,"18;1","11-02-2006","13:57:01","female",179,"cross",3000,5,3,2,"VisVerb","Both","Verb","Second",1,"n","n",2331
"3864",24,"18;1","11-02-2006","13:57:01","female",180,"within",3000,5,0,3,"VerbVerb","Both","Verb","First",0,"y","n",3423
"3865",24,"18;1","11-02-2006","13:57:01","female",181,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1492
"3866",24,"18;1","11-02-2006","13:57:01","female",182,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"n","y",1711
"3867",24,"18;1","11-02-2006","13:57:01","female",183,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",1236
"3868",24,"18;1","11-02-2006","13:57:01","female",184,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"y","y",1534
"3869",24,"18;1","11-02-2006","13:57:01","female",185,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",1915
"3870",24,"18;1","11-02-2006","13:57:01","female",186,"cross",3000,5,3,1,"VisVerb","Both","Verb","Second",1,"y","y",1215
"3871",24,"18;1","11-02-2006","13:57:01","female",187,"single",6000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",2811
"3872",24,"18;1","11-02-2006","13:57:01","female",188,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",1265
"3873",25,"18;6","11-03-2006","09:19:50","male",13,"within",3000,0,3,NA,"VisVis","First","Vis","First",1,"n","n",3359
"3874",25,"18;6","11-03-2006","09:19:50","male",14,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1671
"3875",25,"18;6","11-03-2006","09:19:50","male",15,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1715
"3876",25,"18;6","11-03-2006","09:19:50","male",16,"single",3000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",6483
"3877",25,"18;6","11-03-2006","09:19:50","male",17,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",1313
"3878",25,"18;6","11-03-2006","09:19:50","male",18,"within",3000,5,0,4,"VerbVerb","First","Verb","First",0,"n","y",3843
"3879",25,"18;6","11-03-2006","09:19:50","male",19,"within",3000,5,0,4,"VerbVerb","Both","Verb","Second",0,"y","n",3082
"3880",25,"18;6","11-03-2006","09:19:50","male",20,"cross",3000,5,3,4,"VerbVis","First","Verb","First",1,"n","n",1886
"3881",25,"18;6","11-03-2006","09:19:50","male",21,"cross",3000,5,3,3,"VisVerb","Second","Verb","Second",1,"y","y",3612
"3882",25,"18;6","11-03-2006","09:19:50","male",22,"single",3000,5,0,2,"Verb",NA,"Verb",NA,1,"n","n",3457
"3883",25,"18;6","11-03-2006","09:19:50","male",23,"single",4000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",2948
"3884",25,"18;6","11-03-2006","09:19:50","male",24,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"n","n",3496
"3885",25,"18;6","11-03-2006","09:19:50","male",25,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"y","y",2725
"3886",25,"18;6","11-03-2006","09:19:50","male",26,"within",3000,0,3,NA,"VisVis","First","Vis","First",0,"y","n",1706
"3887",25,"18;6","11-03-2006","09:19:50","male",27,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",0,"y","n",3370
"3888",25,"18;6","11-03-2006","09:19:50","male",28,"single",3000,5,0,2,"Verb",NA,"Verb",NA,1,"y","y",2944
"3889",25,"18;6","11-03-2006","09:19:50","male",29,"single",6000,5,0,2,"Verb",NA,"Verb",NA,1,"n","n",2463
"3890",25,"18;6","11-03-2006","09:19:50","male",30,"cross",3000,5,3,1,"VisVerb","Second","Verb","Second",1,"n","n",1532
"3891",25,"18;6","11-03-2006","09:19:50","male",31,"within",3000,5,0,3,"VerbVerb","Second","Verb","Second",1,"y","y",2422
"3892",25,"18;6","11-03-2006","09:19:50","male",32,"cross",3000,5,3,4,"VerbVis","First","Verb","First",1,"y","y",2073
"3893",25,"18;6","11-03-2006","09:19:50","male",33,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"y","y",1697
"3894",25,"18;6","11-03-2006","09:19:50","male",34,"single",4000,5,0,1,"Verb",NA,"Verb",NA,1,"y","y",4847
"3895",25,"18;6","11-03-2006","09:19:50","male",35,"single",4000,5,0,1,"Verb",NA,"Verb",NA,1,"n","n",5244
"3896",25,"18;6","11-03-2006","09:19:50","male",36,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",0,"y","n",3568
"3897",25,"18;6","11-03-2006","09:19:50","male",37,"within",3000,5,0,5,"VerbVerb","Both","Verb","First",1,"n","n",4724
"3898",25,"18;6","11-03-2006","09:19:50","male",38,"within",3000,5,0,5,"VerbVerb","Second","Verb","Second",1,"n","n",2151
"3899",25,"18;6","11-03-2006","09:19:50","male",39,"within",3000,5,0,5,"VerbVerb","Both","Verb","First",1,"y","y",2111
"3900",25,"18;6","11-03-2006","09:19:50","male",40,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",0,"n","y",3775
"3901",25,"18;6","11-03-2006","09:19:50","male",41,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",1374
"3902",25,"18;6","11-03-2006","09:19:50","male",42,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"y","y",1663
"3903",25,"18;6","11-03-2006","09:19:50","male",43,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"y","y",1862
"3904",25,"18;6","11-03-2006","09:19:50","male",44,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"y","y",2210
"3905",25,"18;6","11-03-2006","09:19:50","male",45,"cross",3000,5,3,1,"VisVerb","Both","Verb","Second",0,"n","y",3621
"3906",25,"18;6","11-03-2006","09:19:50","male",46,"cross",3000,5,3,NA,"VisVerb","Both","Vis","First",1,"n","n",2422
"3907",25,"18;6","11-03-2006","09:19:50","male",47,"cross",3000,5,3,5,"VisVerb","Both","Verb","Second",1,"y","y",1623
"3908",25,"18;6","11-03-2006","09:19:50","male",48,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"n","n",1376
"3909",25,"18;6","11-03-2006","09:19:50","male",49,"within",3000,5,0,4,"VerbVerb","Both","Verb","Second",1,"n","n",2133
"3910",25,"18;6","11-03-2006","09:19:50","male",50,"cross",3000,5,3,2,"VerbVis","Both","Verb","First",0,"y","n",2842
"3911",25,"18;6","11-03-2006","09:19:50","male",51,"within",3000,5,0,1,"VerbVerb","First","Verb","First",1,"y","y",5345
"3912",25,"18;6","11-03-2006","09:19:50","male",52,"cross",3000,5,3,NA,"VisVerb","First","Vis","First",1,"y","y",1750
"3913",25,"18;6","11-03-2006","09:19:50","male",53,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",2621
"3914",25,"18;6","11-03-2006","09:19:50","male",54,"within",3000,0,3,NA,"VisVis","Both","Vis","Second",1,"y","y",1243
"3915",25,"18;6","11-03-2006","09:19:50","male",55,"cross",3000,5,3,NA,"VerbVis","Second","Vis","Second",1,"n","n",1193
"3916",25,"18;6","11-03-2006","09:19:50","male",56,"within",3000,0,3,NA,"VisVis","Both","Vis","First",1,"n","n",1703
"3917",25,"18;6","11-03-2006","09:19:50","male",57,"within",3000,0,3,NA,"VisVis","Second","Vis","Second",1,"n","n",2097
"3918",25,"18;6","11-03-2006","09:19:50","male",58,"single",6000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1862
"3919",25,"18;6","11-03-2006","09:19:50","male",59,"single",4000,5,0,5,"Verb",NA,"Verb",NA,1,"n","n",1571
"3920",25,"18;6","11-03-2006","09:19:50","male",60,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"n","y",1652
"3921",25,"18;6","11-03-2006","09:19:50","male",61,"within",3000,5,0,5,"VerbVerb","Both","Verb","Second",1,"y","y",3087
"3922",25,"18;6","11-03-2006","09:19:50","male",62,"within",3000,0,3,NA,"VisVis","Both","Vis","First",0,"y","n",2007
"3923",25,"18;6","11-03-2006","09:19:50","male",63,"single",6000,0,3,NA,"Vis",NA,"Vis",NA,1,"n","n",2046
"3924",25,"18;6","11-03-2006","09:19:50","male",64,"within",3000,5,0,2,"VerbVerb","Second","Verb","Second",1,"n","n",1598
"3925",25,"18;6","11-03-2006","09:19:50","male",65,"within",3000,5,0,3,"VerbVerb","Both","Verb","First",0,"y","n",2572
"3926",25,"18;6","11-03-2006","09:19:50","male",66,"within",3000,5,0,4,"VerbVerb","Both","Verb","First",1,"n","n",1604
"3927",25,"18;6","11-03-2006","09:19:50","male",67,"cross",3000,5,3,5,"VerbVis","Both","Verb","First",1,"n","n",1788
"3928",25,"18;6","11-03-2006","09:19:50","male",68,"cross",3000,5,3,NA,"VerbVis","Both","Vis","Second",1,"n","n",2212
"3929",25,"18;6","11-03-2006","09:19:50","male",69,"within",3000,5,0,2,"VerbVerb","Both","Verb","Second",1,"n","n",3143
