subj_idx,size,rt,stim,correct,corresp,response,CSI,probe
17,4,0.9695,1,1,1,1,2000,pos
16,2,0.9695,1,1,1,1,100,pos
16,2,0.9695,2,1,0,0,100,neg
10,2,0.9698,2,1,0,0,1000,int
15,6,0.97,2,1,0,0,1000,neg
16,4,0.97,1,0,1,0,1000,pos
21,4,0.9703,1,0,1,0,2000,pos
6,4,0.9704,2,1,0,0,2000,neg
16,1,0.9704,2,1,0,0,No,int
5,2,0.9705,1,1,1,1,100,pos
15,1,0.9706,2,1,0,0,No,neg
18,6,0.9706,2,1,0,0,2000,int
9,1,0.9709,1,1,1,1,100,pos
19,1,0.971,1,1,1,1,100,pos
20,4,0.971,1,0,1,0,No,pos
8,1,0.9711,1,1,1,1,No,pos
4,6,0.9713,2,1,0,0,1000,neg
4,6,0.9713,1,1,1,1,2000,pos
19,6,0.9713,2,0,0,1,1000,int
20,2,0.9713,1,1,1,1,No,pos
7,1,0.9714,1,0,1,0,No,pos
10,4,0.9714,2,1,0,0,1000,int
16,2,0.9716,1,1,1,1,1000,pos
15,4,0.9717,2,1,0,0,100,neg
11,2,0.9718,2,1,0,0,No,int
10,1,0.9718,2,1,0,0,No,int
5,6,0.9718,2,1,0,0,2000,int
10,2,0.9718,2,1,0,0,100,neg
18,2,0.9719,1,1,1,1,No,pos
15,6,0.972,2,1,0,0,No,neg
21,6,0.9721,2,1,0,0,400,int
8,1,0.9724,2,1,0,0,400,int
18,1,0.9724,1,1,1,1,400,pos
10,1,0.9725,2,1,0,0,No,neg
10,2,0.9726,2,1,0,0,No,int
16,1,0.9726,1,1,1,1,2000,pos
17,6,0.9727,1,1,1,1,400,pos
17,6,0.9727,2,1,0,0,400,neg
16,4,0.9727,1,1,1,1,No,pos
21,1,0.9728,1,1,1,1,No,pos
6,2,0.9728,2,1,0,0,No,neg
20,4,0.9728,1,0,1,0,No,pos
20,6,0.9728,2,0,0,1,100,neg
21,1,0.9729,2,1,0,0,400,neg
15,1,0.973,1,1,1,1,2000,pos
23,1,0.973,2,1,0,0,2000,int
20,6,0.973,1,1,1,1,100,pos
8,4,0.9731,1,1,1,1,100,pos
18,4,0.9731,2,1,0,0,100,int
1,1,0.9732,2,1,0,0,100,int
14,6,0.9732,1,1,1,1,No,pos
19,6,0.9732,2,1,0,0,100,neg
23,4,0.9732,1,1,1,1,No,pos
20,1,0.9733,1,1,1,1,1000,pos
15,6,0.9734,1,0,1,0,100,pos
6,1,0.9735,2,1,0,0,400,neg
21,6,0.9735,2,0,0,1,No,neg
22,1,0.9735,2,1,0,0,2000,int
21,6,0.9736,1,0,1,0,100,pos
9,2,0.9736,2,1,0,0,400,int
20,2,0.9736,2,1,0,0,1000,neg
22,4,0.9738,2,0,0,1,No,int
19,1,0.9738,1,1,1,1,400,pos
24,2,0.9739,1,1,1,1,1000,pos
15,1,0.974,1,1,1,1,400,pos
15,6,0.9741,2,1,0,0,100,int
4,1,0.9742,1,1,1,1,1000,pos
23,4,0.9742,2,1,0,0,100,int
13,4,0.9743,2,1,0,0,No,int
13,4,0.9744,2,0,0,1,No,int
5,2,0.9745,1,1,1,1,400,pos
15,2,0.9746,1,1,1,1,400,pos
1,4,0.9747,2,1,0,0,No,neg
4,2,0.9747,1,1,1,1,400,pos
19,1,0.9747,1,1,1,1,1000,pos
4,6,0.9748,1,1,1,1,1000,pos
11,4,0.9748,2,1,0,0,No,int
19,4,0.9748,1,1,1,1,No,pos
8,6,0.9748,2,1,0,0,No,int
9,4,0.9749,1,1,1,1,2000,pos
1,4,0.975,1,1,1,1,No,pos
13,6,0.975,2,0,0,1,100,int
10,6,0.9751,2,1,0,0,1000,int
5,2,0.9752,2,1,0,0,2000,int
7,2,0.9753,2,1,0,0,400,int
2,1,0.9754,1,1,1,1,2000,pos
17,4,0.9754,1,1,1,1,No,pos
21,1,0.9755,2,1,0,0,400,neg
13,2,0.9756,1,1,1,1,1000,pos
15,4,0.9756,1,1,1,1,1000,pos
9,6,0.9757,2,1,0,0,No,int
2,1,0.9758,2,1,0,0,1000,int
3,6,0.9758,2,1,0,0,No,int
4,2,0.9758,2,1,0,0,1000,int
15,4,0.9758,1,1,1,1,1000,pos
17,1,0.9758,2,1,0,0,400,neg
11,2,0.9761,1,1,1,1,1000,pos
23,4,0.9762,2,0,0,1,1000,neg
14,6,0.9763,1,1,1,1,No,pos
19,2,0.9763,1,1,1,1,400,pos
10,1,0.9764,2,1,0,0,2000,neg
2,6,0.9765,2,1,0,0,No,neg
16,1,0.9767,1,1,1,1,100,pos
17,2,0.9768,1,1,1,1,2000,pos
17,6,0.9768,2,1,0,0,No,neg
1,6,0.977,1,0,1,0,100,pos
4,4,0.977,1,1,1,1,2000,pos
1,1,0.977,2,1,0,0,100,int
17,4,0.977,2,1,0,0,400,int
6,6,0.977,1,1,1,1,No,pos
16,1,0.9771,1,1,1,1,No,pos
24,1,0.9771,2,1,0,0,100,neg
17,4,0.9775,1,1,1,1,400,pos
5,4,0.9776,1,1,1,1,No,pos
13,4,0.9776,2,1,0,0,2000,neg
15,6,0.9776,2,1,0,0,1000,neg
10,6,0.9776,1,1,1,1,1000,pos
5,2,0.9777,1,1,1,1,No,pos
10,2,0.9777,2,1,0,0,400,int
7,6,0.9778,1,1,1,1,400,pos
11,4,0.9778,1,1,1,1,2000,pos
11,6,0.9779,2,1,0,0,400,neg
21,4,0.9782,2,1,0,0,2000,int
21,1,0.9783,2,1,0,0,1000,int
22,2,0.9783,2,1,0,0,No,int
10,2,0.9784,1,1,1,1,No,pos
17,4,0.9785,2,1,0,0,1000,neg
15,2,0.9786,2,1,0,0,100,neg
2,2,0.9787,2,1,0,0,1000,neg
21,2,0.9789,2,1,0,0,100,int
3,6,0.979,1,1,1,1,1000,pos
9,6,0.9792,2,1,0,0,400,neg
16,6,0.9794,2,1,0,0,1000,neg
11,6,0.9796,2,1,0,0,1000,int
4,2,0.9797,1,1,1,1,No,pos
24,2,0.9797,2,1,0,0,No,int
5,2,0.9798,2,1,0,0,No,int
4,2,0.9799,2,1,0,0,No,int
2,6,0.9799,1,1,1,1,1000,pos
10,6,0.9799,2,1,0,0,2000,neg
5,1,0.9799,2,1,0,0,100,int
6,6,0.9799,1,1,1,1,1000,pos
5,2,0.98,2,1,0,0,No,neg
9,2,0.98,2,1,0,0,No,int
21,6,0.98,2,0,0,1,2000,neg
9,2,0.9801,2,1,0,0,No,neg
15,2,0.9804,1,1,1,1,2000,pos
18,1,0.9804,1,1,1,1,2000,pos
20,4,0.9806,2,1,0,0,No,int
17,6,0.9807,1,1,1,1,400,pos
17,6,0.9807,1,1,1,1,400,pos
6,4,0.9808,2,0,0,1,100,neg
16,1,0.9808,1,1,1,1,1000,pos
10,6,0.9808,2,1,0,0,400,neg
8,4,0.9809,1,1,1,1,No,pos
20,4,0.9809,2,1,0,0,No,int
15,6,0.9811,2,1,0,0,100,neg
19,1,0.9811,2,1,0,0,2000,neg
8,4,0.9812,1,1,1,1,100,pos
17,2,0.9813,2,1,0,0,No,neg
15,2,0.9813,1,1,1,1,400,pos
8,1,0.9815,1,1,1,1,1000,pos
16,2,0.9815,1,1,1,1,1000,pos
15,4,0.9816,2,1,0,0,No,neg
21,2,0.9818,2,1,0,0,No,int
20,2,0.9818,2,1,0,0,1000,int
10,4,0.9819,1,1,1,1,100,pos
14,6,0.982,2,1,0,0,No,neg
14,6,0.982,1,0,1,0,No,pos
15,4,0.982,2,1,0,0,400,int
22,1,0.9821,2,1,0,0,2000,int
22,6,0.9824,2,1,0,0,100,int
15,6,0.9825,1,1,1,1,No,pos
5,4,0.9825,2,1,0,0,100,neg
17,1,0.9826,2,1,0,0,400,int
18,6,0.9826,1,0,1,0,100,pos
9,1,0.9827,1,1,1,1,2000,pos
15,6,0.9828,2,1,0,0,1000,int
16,4,0.9828,2,1,0,0,No,neg
23,6,0.9829,1,1,1,1,No,pos
15,6,0.983,1,0,1,0,1000,pos
15,6,0.983,2,1,0,0,No,int
16,4,0.983,2,1,0,0,2000,int
6,4,0.9831,1,1,1,1,No,pos
10,4,0.9831,1,1,1,1,No,pos
4,4,0.9833,2,1,0,0,1000,neg
23,1,0.9834,2,1,0,0,1000,neg
6,2,0.9835,1,1,1,1,100,pos
20,4,0.9835,2,1,0,0,2000,neg
1,4,0.9836,2,1,0,0,100,int
2,1,0.9836,1,1,1,1,2000,pos
5,6,0.9836,2,1,0,0,100,neg
5,2,0.9837,1,1,1,1,2000,pos
17,1,0.9837,1,1,1,1,400,pos
3,2,0.9839,2,1,0,0,400,int
7,6,0.9839,1,0,1,0,No,pos
17,4,0.9839,1,0,1,0,400,pos
8,6,0.984,2,1,0,0,No,neg
10,1,0.984,2,1,0,0,400,int
1,1,0.9842,2,1,0,0,400,neg
1,6,0.9842,2,0,0,1,No,int
19,6,0.9842,1,1,1,1,100,pos
23,6,0.9842,2,1,0,0,1000,int
10,2,0.9843,1,1,1,1,1000,pos
21,6,0.9843,1,1,1,1,No,pos
21,4,0.9845,2,0,0,1,1000,int
15,4,0.9846,2,1,0,0,400,int
19,6,0.9847,2,1,0,0,1000,int
5,6,0.9847,1,1,1,1,100,pos
18,4,0.9847,2,1,0,0,400,int
24,6,0.9847,1,0,1,0,400,pos
10,2,0.9848,1,1,1,1,400,pos
18,4,0.9849,2,1,0,0,1000,int
1,6,0.985,2,1,0,0,No,int
21,2,0.985,1,1,1,1,2000,pos
17,6,0.985,1,1,1,1,No,pos
3,1,0.9852,2,1,0,0,No,neg
15,6,0.9852,2,1,0,0,2000,int
20,6,0.9853,1,0,1,0,1000,pos
10,2,0.9853,1,1,1,1,400,pos
7,4,0.9855,1,1,1,1,No,pos
2,4,0.9857,2,1,0,0,2000,int
17,6,0.9857,1,1,1,1,400,pos
2,4,0.9858,1,1,1,1,2000,pos
19,4,0.9858,1,0,1,0,1000,pos
23,6,0.9861,1,1,1,1,1000,pos
15,6,0.9861,1,1,1,1,400,pos
19,6,0.9862,1,0,1,0,400,pos
10,4,0.9862,1,1,1,1,2000,pos
15,2,0.9863,1,1,1,1,100,pos
17,4,0.9863,1,0,1,0,1000,pos
5,1,0.9864,1,1,1,1,100,pos
22,6,0.9864,2,1,0,0,400,int
6,4,0.9864,1,1,1,1,1000,pos
18,6,0.9864,1,0,1,0,2000,pos
19,1,0.9865,1,1,1,1,No,pos
8,1,0.9867,1,1,1,1,100,pos
20,6,0.9867,2,0,0,1,100,neg
9,6,0.9868,1,1,1,1,1000,pos
11,1,0.9869,2,0,0,1,No,int
21,6,0.9872,2,0,0,1,400,int
16,2,0.9872,1,1,1,1,No,pos
4,2,0.9874,2,1,0,0,100,int
22,2,0.9875,2,1,0,0,No,int
13,6,0.9875,1,1,1,1,2000,pos
10,4,0.9875,2,1,0,0,1000,int
21,4,0.9876,1,1,1,1,100,pos
15,2,0.9876,2,1,0,0,No,neg
10,6,0.9877,2,1,0,0,2000,int
5,6,0.9877,2,1,0,0,1000,int
15,2,0.9877,1,1,1,1,No,pos
5,6,0.9879,1,1,1,1,1000,pos
21,6,0.9883,1,1,1,1,400,pos
23,6,0.9883,1,1,1,1,100,pos
8,2,0.9884,1,1,1,1,No,pos
2,4,0.9885,1,1,1,1,100,pos
13,2,0.9885,1,1,1,1,100,pos
17,6,0.9885,2,1,0,0,400,int
21,2,0.9886,2,1,0,0,100,int
20,1,0.9886,2,1,0,0,1000,neg
21,1,0.9888,1,1,1,1,No,pos
21,1,0.9888,2,1,0,0,400,neg
21,1,0.9889,2,1,0,0,No,neg
23,1,0.9889,1,1,1,1,1000,pos
1,2,0.989,1,1,1,1,No,pos
15,6,0.9891,1,0,1,0,100,pos
15,4,0.9891,2,1,0,0,2000,neg
16,6,0.9891,1,1,1,1,100,pos
18,4,0.9891,1,1,1,1,100,pos
19,2,0.9892,1,1,1,1,2000,pos
6,4,0.9892,1,0,1,0,100,pos
8,2,0.9892,1,1,1,1,400,pos
10,6,0.9892,2,1,0,0,1000,neg
5,1,0.9893,1,1,1,1,1000,pos
16,2,0.9893,2,1,0,0,No,neg
15,6,0.9894,1,1,1,1,100,pos
9,4,0.9895,2,1,0,0,No,neg
18,1,0.9895,1,1,1,1,100,pos
5,1,0.9896,1,1,1,1,400,pos
20,2,0.9897,2,1,0,0,400,neg
18,4,0.9897,1,0,1,0,No,pos
4,1,0.9899,1,1,1,1,2000,pos
11,6,0.9899,2,1,0,0,100,int
14,4,0.9899,1,1,1,1,100,pos
15,6,0.9899,2,1,0,0,100,int
8,4,0.99,2,1,0,0,No,int
9,4,0.9901,2,1,0,0,100,neg
8,4,0.9902,2,1,0,0,No,int
19,4,0.9902,1,1,1,1,100,pos
5,4,0.9903,1,1,1,1,100,pos
17,4,0.9904,2,1,0,0,100,neg
22,6,0.9906,2,0,0,1,100,int
17,4,0.9907,1,1,1,1,100,pos
6,2,0.9908,1,1,1,1,400,pos
2,4,0.9909,1,1,1,1,No,pos
3,1,0.9909,1,0,1,0,1000,pos
10,6,0.9909,2,1,0,0,2000,int
18,2,0.9909,1,1,1,1,1000,pos
15,4,0.991,2,1,0,0,2000,neg
11,6,0.9911,2,1,0,0,No,int
17,4,0.9911,2,1,0,0,No,neg
21,4,0.9912,1,1,1,1,No,pos
18,2,0.9912,1,1,1,1,2000,pos
2,6,0.9913,2,0,0,1,100,int
17,4,0.9913,1,0,1,0,No,pos
10,4,0.9914,2,1,0,0,No,int
17,4,0.9915,2,1,0,0,No,int
16,1,0.9915,2,1,0,0,1000,int
4,6,0.9916,2,1,0,0,No,int
17,1,0.9917,2,1,0,0,1000,neg
18,6,0.9917,1,1,1,1,No,pos
8,6,0.9918,2,1,0,0,No,int
10,6,0.9918,2,1,0,0,No,neg
8,4,0.9918,1,1,1,1,400,pos
2,6,0.9919,1,0,1,0,100,pos
9,2,0.992,1,1,1,1,1000,pos
3,6,0.9922,2,0,0,1,No,neg
5,4,0.9922,1,1,1,1,2000,pos
10,1,0.9922,1,1,1,1,2000,pos
5,6,0.9924,1,1,1,1,100,pos
2,6,0.9925,2,1,0,0,No,neg
8,6,0.9926,1,1,1,1,No,pos
10,1,0.9926,1,1,1,1,400,pos
10,1,0.9928,2,1,0,0,1000,int
21,2,0.9929,1,1,1,1,2000,pos
21,2,0.9929,1,1,1,1,400,pos
3,4,0.993,2,1,0,0,1000,int
19,4,0.993,2,1,0,0,1000,int
20,6,0.993,1,1,1,1,1000,pos
16,1,0.9931,2,1,0,0,100,int
16,1,0.9931,1,1,1,1,100,pos
5,6,0.9932,1,1,1,1,No,pos
17,6,0.9933,1,1,1,1,1000,pos
15,6,0.9933,2,1,0,0,1000,neg
10,2,0.9933,2,1,0,0,400,int
15,6,0.9937,1,1,1,1,1000,pos
10,2,0.9937,2,1,0,0,400,int
10,4,0.9938,1,1,1,1,2000,pos
15,4,0.9938,2,1,0,0,100,int
9,6,0.994,1,0,1,0,400,pos
11,6,0.9941,1,1,1,1,400,pos
9,4,0.9941,1,1,1,1,2000,pos
8,2,0.9941,2,1,0,0,No,neg
16,4,0.9941,2,1,0,0,2000,neg
16,1,0.9943,1,1,1,1,2000,pos
7,2,0.9944,2,1,0,0,No,neg
16,1,0.9945,1,1,1,1,No,pos
9,6,0.9947,2,1,0,0,400,neg
18,6,0.9948,2,0,0,1,1000,int
1,4,0.9949,2,1,0,0,400,neg
17,4,0.9949,2,1,0,0,400,int
9,6,0.9949,1,0,1,0,2000,pos
10,1,0.995,1,1,1,1,100,pos
15,1,0.9951,2,1,0,0,No,int
2,2,0.9953,2,1,0,0,1000,int
23,2,0.9953,1,1,1,1,No,pos
15,2,0.9955,2,1,0,0,No,neg
2,6,0.9956,1,1,1,1,1000,pos
17,6,0.9956,2,1,0,0,1000,int
11,6,0.9957,1,0,1,0,2000,pos
9,6,0.9957,1,1,1,1,400,pos
10,6,0.9958,1,1,1,1,2000,pos
17,1,0.9959,2,1,0,0,100,neg
11,6,0.9962,2,0,0,1,2000,neg
16,1,0.9962,1,1,1,1,2000,pos
3,2,0.9963,2,1,0,0,No,int
3,2,0.9963,2,1,0,0,No,int
16,2,0.9963,1,1,1,1,100,pos
21,6,0.9964,1,1,1,1,400,pos
21,6,0.9965,2,1,0,0,400,int
16,4,0.9965,1,1,1,1,No,pos
23,2,0.9965,2,1,0,0,100,neg
21,1,0.9966,2,1,0,0,400,neg
7,2,0.9966,2,1,0,0,No,neg
10,2,0.9966,1,1,1,1,100,pos
5,4,0.9967,2,1,0,0,100,neg
21,1,0.9967,1,1,1,1,1000,pos
16,4,0.9967,1,1,1,1,1000,pos
10,1,0.9968,2,1,0,0,1000,neg
1,6,0.997,2,1,0,0,400,neg
15,1,0.997,2,1,0,0,2000,neg
11,1,0.9971,2,1,0,0,2000,neg
9,4,0.9972,2,0,0,1,100,int
3,4,0.9973,1,1,1,1,100,pos
17,2,0.9973,2,1,0,0,No,neg
23,4,0.9974,1,1,1,1,No,pos
24,4,0.9974,1,1,1,1,No,pos
15,2,0.9976,2,1,0,0,1000,neg
24,1,0.9976,1,1,1,1,2000,pos
3,4,0.9977,1,1,1,1,No,pos
17,2,0.9977,2,1,0,0,No,int
16,2,0.9977,2,1,0,0,No,int
3,4,0.9978,2,1,0,0,No,int
8,4,0.9979,1,1,1,1,No,pos
18,4,0.9979,1,0,1,0,No,pos
5,1,0.998,1,1,1,1,400,pos
23,6,0.998,2,1,0,0,No,int
12,4,0.998,1,1,1,1,No,pos
20,2,0.998,2,1,0,0,2000,neg
14,1,0.9981,2,0,0,1,400,int
5,4,0.9984,2,1,0,0,100,neg
17,4,0.9986,2,1,0,0,No,int
15,6,0.9987,2,1,0,0,No,neg
22,2,0.9987,1,1,1,1,400,pos
8,4,0.9987,1,1,1,1,400,pos
23,6,0.9987,1,1,1,1,100,pos
2,1,0.9989,1,1,1,1,2000,pos
10,1,0.9989,1,1,1,1,2000,pos
15,6,0.999,2,1,0,0,No,neg
18,6,0.999,1,0,1,0,No,pos
2,1,0.9991,1,1,1,1,1000,pos
22,6,0.9991,1,1,1,1,No,pos
23,1,0.9991,2,1,0,0,400,neg
17,4,0.9992,2,1,0,0,No,int
9,1,0.9992,2,1,0,0,400,neg
5,2,0.9993,1,1,1,1,1000,pos
21,4,0.9993,2,1,0,0,No,int
24,6,0.9993,2,1,0,0,No,neg
20,6,0.9994,2,0,0,1,2000,int
10,4,0.9994,2,1,0,0,No,neg
19,2,0.9995,1,1,1,1,1000,pos
11,6,0.9996,2,1,0,0,No,neg
9,2,0.9996,1,1,1,1,400,pos
2,6,0.9997,2,0,0,1,100,neg
5,1,0.9997,2,1,0,0,400,int
5,1,0.9997,2,1,0,0,1000,int
2,6,0.9998,1,1,1,1,100,pos
4,6,0.9998,1,0,1,0,No,pos
8,6,0.9999,1,1,1,1,No,pos
14,2,0.9999,1,1,1,1,1000,pos
14,2,1,2,1,0,0,1000,int
1,4,1.0001,1,1,1,1,100,pos
10,2,1.0002,2,1,0,0,1000,neg
2,2,1.0003,1,1,1,1,2000,pos
10,2,1.0003,2,1,0,0,1000,neg
17,6,1.0005,2,1,0,0,100,neg
16,6,1.0006,2,1,0,0,2000,neg
10,1,1.0006,2,1,0,0,400,int
21,2,1.0007,2,1,0,0,400,int
9,6,1.0009,2,1,0,0,1000,neg
21,2,1.0009,2,1,0,0,2000,int
20,6,1.0009,1,1,1,1,2000,pos
20,1,1.0011,1,1,1,1,100,pos
15,6,1.0012,1,1,1,1,2000,pos
21,6,1.0013,1,1,1,1,No,pos
24,1,1.0013,2,1,0,0,100,neg
10,2,1.0013,2,1,0,0,2000,int
4,4,1.0014,1,1,1,1,1000,pos
17,4,1.0014,2,1,0,0,400,int
21,6,1.0014,1,0,1,0,400,pos
17,4,1.0015,2,1,0,0,400,neg
11,2,1.0016,2,1,0,0,100,neg
6,4,1.0019,1,1,1,1,1000,pos
15,6,1.0019,1,0,1,0,100,pos
11,6,1.0022,2,1,0,0,400,neg
9,4,1.0022,1,1,1,1,2000,pos
2,4,1.0023,2,1,0,0,2000,int
21,4,1.0024,1,1,1,1,2000,pos
18,6,1.0024,2,1,0,0,400,int
16,4,1.0024,2,0,0,1,1000,int
16,1,1.0025,1,1,1,1,No,pos
8,2,1.0026,1,1,1,1,No,pos
17,4,1.0027,2,1,0,0,400,int
15,2,1.0028,2,1,0,0,1000,int
21,4,1.0028,2,1,0,0,400,int
4,1,1.0029,2,0,0,1,No,int
15,1,1.0029,1,1,1,1,No,pos
23,6,1.0029,2,1,0,0,2000,int
9,1,1.003,1,1,1,1,No,pos
4,6,1.0031,2,1,0,0,1000,neg
8,2,1.0033,2,1,0,0,No,int
4,2,1.0036,1,1,1,1,No,pos
5,6,1.0036,1,1,1,1,400,pos
11,6,1.0037,2,0,0,1,400,int
19,6,1.0037,2,1,0,0,1000,neg
5,6,1.0037,2,1,0,0,2000,neg
11,2,1.0039,1,1,1,1,No,pos
11,4,1.0039,1,1,1,1,400,pos
13,6,1.004,1,0,1,0,1000,pos
19,6,1.004,2,1,0,0,400,neg
20,2,1.0042,1,1,1,1,400,pos
10,1,1.0042,1,1,1,1,100,pos
4,4,1.0043,1,1,1,1,100,pos
17,1,1.0043,2,1,0,0,No,neg
13,2,1.0044,2,1,0,0,No,neg
16,6,1.0044,2,1,0,0,400,neg
18,4,1.0044,1,1,1,1,100,pos
20,4,1.0045,2,1,0,0,No,neg
1,2,1.0047,1,1,1,1,No,pos
10,1,1.0047,2,1,0,0,No,neg
5,4,1.0048,1,1,1,1,100,pos
20,1,1.0048,2,1,0,0,2000,int
4,4,1.0049,1,1,1,1,100,pos
2,6,1.005,1,1,1,1,400,pos
12,1,1.0051,2,1,0,0,2000,neg
4,4,1.0052,1,1,1,1,100,pos
15,6,1.0052,1,0,1,0,100,pos
21,2,1.0053,2,1,0,0,No,int
16,2,1.0054,1,1,1,1,400,pos
20,2,1.0054,1,1,1,1,400,pos
17,2,1.0055,1,1,1,1,No,pos
21,2,1.0055,2,1,0,0,No,neg
15,6,1.0056,1,1,1,1,100,pos
16,6,1.0056,1,1,1,1,No,pos
16,2,1.0056,2,1,0,0,No,neg
5,4,1.0057,1,1,1,1,No,pos
15,2,1.0059,2,1,0,0,2000,int
11,2,1.006,1,1,1,1,400,pos
9,4,1.006,2,1,0,0,100,int
10,4,1.0061,2,1,0,0,100,int
20,4,1.0061,2,1,0,0,1000,neg
5,1,1.0063,1,1,1,1,2000,pos
15,6,1.0064,2,1,0,0,1000,neg
18,2,1.0064,1,1,1,1,2000,pos
20,6,1.0064,1,1,1,1,No,pos
24,1,1.0064,2,1,0,0,2000,neg
8,6,1.0066,2,1,0,0,No,int
20,6,1.0066,1,1,1,1,No,pos
20,6,1.0067,1,0,1,0,No,pos
22,6,1.0068,2,0,0,1,100,int
2,1,1.0071,2,0,0,1,2000,neg
8,6,1.0071,2,1,0,0,100,neg
14,6,1.0071,1,1,1,1,100,pos
5,2,1.0072,1,1,1,1,2000,pos
22,2,1.0072,1,1,1,1,1000,pos
18,2,1.0072,1,1,1,1,1000,pos
9,6,1.0073,1,1,1,1,No,pos
16,4,1.0073,2,1,0,0,No,int
16,4,1.0076,1,1,1,1,No,pos
5,6,1.0077,1,1,1,1,No,pos
18,6,1.0077,1,1,1,1,No,pos
1,4,1.0079,2,1,0,0,100,neg
19,6,1.0079,2,1,0,0,100,int
6,6,1.008,1,1,1,1,No,pos
6,6,1.008,1,1,1,1,100,pos
2,6,1.0081,1,1,1,1,No,pos
5,4,1.0082,1,1,1,1,2000,pos
15,4,1.0082,2,1,0,0,400,neg
10,1,1.0082,2,1,0,0,2000,neg
2,6,1.0084,2,1,0,0,No,int
8,4,1.0084,1,1,1,1,400,pos
19,2,1.0084,1,1,1,1,400,pos
17,6,1.0084,2,1,0,0,100,neg
10,1,1.0084,2,1,0,0,2000,int
14,6,1.0086,1,0,1,0,No,pos
17,6,1.0086,2,1,0,0,100,neg
19,4,1.0086,2,1,0,0,1000,neg
4,4,1.0087,2,1,0,0,400,int
17,6,1.0087,2,1,0,0,No,int
21,2,1.0087,1,1,1,1,2000,pos
9,4,1.0088,2,1,0,0,400,int
21,2,1.0089,2,1,0,0,400,int
15,6,1.0091,1,1,1,1,2000,pos
20,6,1.0091,2,1,0,0,2000,int
15,6,1.0093,1,1,1,1,400,pos
13,4,1.0093,2,1,0,0,2000,int
10,2,1.0093,2,1,0,0,2000,int
10,6,1.0095,1,1,1,1,1000,pos
15,6,1.0096,2,1,0,0,400,int
5,6,1.0097,2,1,0,0,No,neg
15,6,1.0097,1,0,1,0,1000,pos
11,6,1.0098,2,1,0,0,2000,neg
23,1,1.0103,2,1,0,0,No,int
17,4,1.0104,2,1,0,0,1000,neg
10,4,1.0104,1,1,1,1,2000,pos
8,2,1.0105,1,1,1,1,100,pos
16,6,1.0105,1,1,1,1,100,pos
16,4,1.0105,2,1,0,0,100,int
18,6,1.0106,1,1,1,1,1000,pos
8,1,1.0108,2,1,0,0,No,neg
3,6,1.0109,2,1,0,0,2000,int
8,6,1.011,1,1,1,1,1000,pos
8,1,1.011,1,1,1,1,No,pos
9,6,1.0111,2,1,0,0,100,int
17,6,1.0111,1,0,1,0,2000,pos
5,6,1.0111,1,1,1,1,2000,pos
3,6,1.0114,2,1,0,0,400,int
14,2,1.0114,1,1,1,1,100,pos
10,4,1.0114,1,1,1,1,400,pos
13,6,1.0115,1,1,1,1,400,pos
11,6,1.0116,2,1,0,0,2000,int
23,6,1.0116,2,1,0,0,1000,int
10,6,1.0117,1,1,1,1,2000,pos
15,4,1.0117,1,1,1,1,100,pos
10,1,1.0117,1,1,1,1,100,pos
13,6,1.0119,1,0,1,0,400,pos
9,2,1.0119,1,1,1,1,100,pos
21,6,1.012,1,1,1,1,400,pos
5,1,1.0121,1,1,1,1,100,pos
15,4,1.0122,1,1,1,1,100,pos
17,6,1.0123,1,1,1,1,1000,pos
16,1,1.0123,2,1,0,0,400,int
6,2,1.0124,2,1,0,0,No,neg
23,1,1.0125,1,1,1,1,1000,pos
9,4,1.0127,2,1,0,0,100,neg
19,1,1.0127,1,1,1,1,1000,pos
16,1,1.0128,2,1,0,0,2000,int
20,1,1.0128,1,1,1,1,1000,pos
20,4,1.0129,1,0,1,0,No,pos
8,4,1.0131,1,1,1,1,100,pos
10,6,1.0131,1,0,1,0,2000,pos
16,2,1.0132,1,1,1,1,No,pos
20,2,1.0133,1,1,1,1,2000,pos
15,2,1.0136,2,1,0,0,2000,int
6,1,1.0138,1,1,1,1,400,pos
5,1,1.0138,2,1,0,0,No,neg
10,6,1.0138,2,1,0,0,1000,neg
9,4,1.0139,1,1,1,1,100,pos
18,1,1.0139,2,1,0,0,400,int
8,4,1.0141,1,1,1,1,No,pos
14,4,1.0142,1,1,1,1,No,pos
19,4,1.0142,2,1,0,0,100,int
17,4,1.0142,2,1,0,0,100,int
12,4,1.0143,2,0,0,1,No,int
23,2,1.0144,1,1,1,1,1000,pos
16,4,1.0144,1,1,1,1,100,pos
5,1,1.0146,1,1,1,1,2000,pos
5,1,1.0146,1,1,1,1,2000,pos
5,1,1.0148,1,1,1,1,2000,pos
21,6,1.0149,2,1,0,0,100,neg
22,6,1.0149,2,1,0,0,No,neg
18,2,1.0149,2,1,0,0,2000,neg
3,6,1.015,1,1,1,1,400,pos
4,2,1.015,2,1,0,0,1000,int
3,2,1.015,1,0,1,0,2000,pos
22,6,1.015,1,1,1,1,No,pos
23,6,1.015,2,1,0,0,No,int
4,1,1.0151,2,1,0,0,1000,int
6,2,1.0151,2,0,0,1,1000,neg
2,1,1.0152,1,1,1,1,2000,pos
23,1,1.0152,2,1,0,0,400,int
10,1,1.0154,1,1,1,1,400,pos
18,6,1.0154,1,1,1,1,No,pos
23,2,1.0154,1,1,1,1,2000,pos
16,4,1.0155,1,1,1,1,400,pos
